Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU487763,10-0,2019-02-22 11:13:54.266,Completed,Sweden,100,Skandinaviska Enskilda Banken AB (publ.),5024639,Skandinaviska Enskilda Banken AB (publ.),Norway,100,Aker BP ASA Edvard Grieg,5024034,Aker BP ASA,10000,Details
EU487762,10-0,2019-02-22 11:13:00.296,Completed,Germany,100,Shell Energy Europe B.V.,5027587,Shell Energy Europe B.V.,Germany,100,Shell Trading International Limited,5027588,Shell Trading International Limited,1,Details
EU487752,10-0,2019-02-22 11:12:32.111,Completed,United Kingdom,100,BNP Paribas,5017654,BNP Paribas,Spain,100,"Naturgy Energy Group, S.A.",5017187,"Naturgy Energy Group, S.A.",25000,Details
EU487751,10-0,2019-02-22 11:10:59.311,Completed,United Kingdom,100,BNP Paribas,5017654,BNP Paribas,Italy,100,ENEL TRADE ITALIA,5016899,Enel Global Trading S.p.A.,15000,Details
EU487750,10-0,2019-02-22 11:10:10.336,Completed,United Kingdom,100,BNP Paribas,5017654,BNP Paribas,Germany,100,Axpo Solutions AG,5017149,AXPO Solutions AG,16000,Details
EU487749,10-0,2019-02-22 11:09:16.39,Completed,United Kingdom,100,BNP Paribas,5017654,BNP Paribas,Norway,100,DNB Markets Trading Account,5017497,DNB Bank ASA,38000,Details
EU487757,10-0,2019-02-22 11:08:53.199,Completed,Germany,100,Shell Trading International Limited,5027588,Shell Trading International Limited,Germany,100,Shell Energy Europe B.V.,5027587,Shell Energy Europe B.V.,1,Details
EU487730,10-0,2019-02-22 11:08:51.702,Completed,Netherlands,100,STX Services BV,5017430,STX Commodities B.V.,United Kingdom,100,,5000132,,178,Details
EU487748,10-0,2019-02-22 11:08:15.924,Completed,United Kingdom,100,BNP Paribas,5017654,BNP Paribas,United Kingdom,100,Trading Daily Emissions,5017041,ICE Clear Europe Ltd,71000,Details
EU487733,10-0,2019-02-22 11:06:58.719,Completed,Netherlands,100,STX Services BV,5017430,STX Commodities B.V.,Poland,100,ENERGA Elektrownie Ostrołęa SA,5003353,ENERGA Elektrownie Ostrołęka S.A.,5000,Details
EU487735,10-0,2019-02-22 11:03:57.454,Completed,Netherlands,100,STX Services BV,5017430,STX Commodities B.V.,Poland,100,ENERGA Elektrownie Ostrołęa SA,5003353,ENERGA Elektrownie Ostrołęka S.A.,5000,Details
EU487746,10-0,2019-02-22 11:03:03.634,Completed,United Kingdom,100,BNP Paribas,5017654,BNP Paribas,Ireland,100,Operator Account,5011941,Edenderry Power Limited,20500,Details
EU487019,10-2,2019-02-22 11:02:25.809,Completed,Hungary,100,Operator Account:HU163,5011791,Pápateszéri Téglaipari Kft.,European Commission,100,EU Allowance deletion,5016380,European Commission,11343,Details
EU487010,10-2,2019-02-22 10:53:31.786,Completed,United Kingdom,100,Operator Account,5008496,BAE Systems Surface Ships Limited,European Commission,100,EU Allowance deletion,5016380,European Commission,11417,Details
EU487742,10-0,2019-02-22 10:51:21.519,Completed,Spain,100,"Global Factor Commodity Trading, S.A.U.",5016901,"Global Factor Commodity Trading, S.A.U.",Spain,100,Azuliber I S.L.,5009630,"AZULIBER 1, S.L.",8000,Details
EU487737,10-0,2019-02-22 10:50:13.538,Completed,Spain,100,"Global Factor Commodity Trading, S.A.U.",5016901,"Global Factor Commodity Trading, S.A.U.",Spain,100,"Aiala Vidrio, S.A",5009491,"Aiala Vidrio, SA",20000,Details
EU487699,10-0,2019-02-22 10:48:50.954,Completed,Spain,100,"Global Factor Commodity Trading, S.A.U.",5016901,"Global Factor Commodity Trading, S.A.U.",Spain,100,"Nitricomax, S.L.U.",5022518,"Nitricomax, S.L.U.",833,Details
EU487697,10-0,2019-02-22 10:48:06.567,Completed,Spain,100,"Global Factor Commodity Trading, S.A.U.",5016901,"Global Factor Commodity Trading, S.A.U.",Spain,100,"Indulleida, S.A.",5008997,"Indulleida, SA",7500,Details
EU487727,10-0,2019-02-22 10:45:18.816,Completed,United Kingdom,100,Toronto Branch - Exchange EUA - Trading,5017086,RBC Europe Limited,United Kingdom,100,Trading Daily Emissions,5017041,ICE Clear Europe Ltd,1302000,Details
EU487736,10-0,2019-02-22 10:45:15.456,Completed,Spain,100,"Global Factor Commodity Trading, S.A.U.",5016901,"Global Factor Commodity Trading, S.A.U.",Spain,100,"S.A.I.C.A.-1, S.A. - Industrias Celulosa Aragonesa",5009884,S.A.I.C.A.,50000,Details
