Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU512586,10-0,2019-04-12 15:48:54.371,Completed,France,100,BNP PARIBAS,5027964,BNP PARIBAS,Netherlands,100,BNP Paribas London Branch,5027681,BNP Paribas London Branch,125000,Details
EU512418,10-0,2019-04-12 15:47:55.985,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,Estonia,100,Baltic Energy Partners OÜ,5016905,Baltic Energy Partners OÜ,5000,Details
EU512542,10-2,2019-04-12 15:47:14.856,Completed,Iceland,100,Alcoa Fjarðarál,5016563,Alcoa Fjarðarál,European Commission,100,EU Allowance deletion,5016380,European Commission,560264,Details
EU512416,10-0,2019-04-12 15:47:03.586,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,France,100,SERC - SICAE DU CARMAUSIN,5004921,SERC - SICAE DU CARMAUSIN,107,Details
EU511446,10-0,2019-04-12 15:46:41.261,Completed,United Kingdom,100,Sonoco CHP Plant,5007679,Veolia Energy Cleanpower One UK Ltd,France,100,VEOLIA ENVIRONNEMENT FINANCE,5024596,VEOLIA ENVIRONNEMENT FINANCE,98650,Details
EU512580,10-0,2019-04-12 15:46:15.241,Completed,Netherlands,100,FUTURES CLIENT TRADING ACCOUNT,5027936,Macquarie Bank Limited,Germany,100,STEAG GmbH,5017212,STEAG GmbH,40000,Details
EU512521,10-2,2019-04-12 15:46:09.791,Completed,Germany,100,Anlagenkonto BRE.M.A,5013812,BRE.M.A Warmwalz GmbH & Co. KG,European Commission,100,EU Allowance deletion,5016380,European Commission,573530,Details
EU512441,10-0,2019-04-12 15:45:24.179,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,Finland,100,Gasum Consulting Oy,5018688,Gasum Consulting Oy,27000,Details
EU512528,10-2,2019-04-12 15:44:57.475,Completed,Germany,100,1246 - Anlagenkonto,5014535,ArcelorMittal Bremen GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,2481393,Details
EU512546,10-0,2019-04-12 15:44:50.761,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,France,100,BNP PARIBAS,5027964,BNP PARIBAS,603000,Details
EU512502,10-0,2019-04-12 15:44:26.548,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,Italy,100,Conto Tioxide,5021435,Venator Italy s.r.l.,500,Details
EU512549,10-0,2019-04-12 15:43:47.915,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,1075000,Details
EU512529,10-2,2019-04-12 15:43:37.211,Completed,Germany,100,1382 - Anlagenkonto,5014725,ArcelorMittal Bremen GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,83844,Details
EU512532,10-0,2019-04-12 15:43:36.958,Completed,Norway,100,DNB Markets Trading Account,5017497,DNB Bank ASA,Norway,100,Aker BP ASA Edvard Grieg,5024034,Aker BP ASA,13215,Details
EU512550,10-0,2019-04-12 15:42:58.368,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,United Kingdom,100,Goldman Sachs International (Client),5018455,Goldman Sachs International,190000,Details
EU512578,10-0,2019-04-12 15:42:39.848,Completed,Norway,100,Elkem AS trading account,5026639,Elkem ASA,Iceland,100,Elkem Ísland,5016597,Elkem Ísland,256816,Details
EU512534,10-2,2019-04-12 15:42:09.931,Completed,Germany,100,63 - Anlagenkonto,5015598,ArcelorMittal Bremen GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,396389,Details
EU512554,10-0,2019-04-12 15:41:30.949,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,United Kingdom,100,ABN AMRO Clearing Bank N.V,5017351,"ABN AMRO Clearing Bank N.V, London Branch",4000,Details
EU512576,10-0,2019-04-12 15:40:43.811,Completed,Norway,100,Elkem AS trading account,5026639,Elkem ASA,Norway,100,Elkem Rana,5020504,Elkem ASA,183249,Details
EU512557,10-0,2019-04-12 15:40:39.536,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,Netherlands,100,FUTURES CLIENT TRADING ACCOUNT,5027936,Macquarie Bank Limited,40000,Details
