Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU494722,10-0,2019-03-06 11:30:31.489,Completed,France,100,EDF TRADING LIMITED,5027028,EDF TRADING LTD,United Kingdom,100,EDF Energy Ltd,5007236,EDF Energy Limited,108837,Details
EU494756,10-0,2019-03-06 11:27:27.034,Completed,United Kingdom,100,Redshaw Advisors,5023004,Louis Redshaw,Greece,100,ENERGTHES,5002385,ELPEDISON (ΠΡ ΕΝΕΡΓΕΙΑΚΗ ΘΕΣΣΑΛΟΝΙΚΗΣ Α.Ε.),8000,Details
EU494754,10-0,2019-03-06 11:21:54.164,Completed,United Kingdom,100,Redshaw Advisors,5023004,Louis Redshaw,Greece,100,ELPEDISONTHISVI,5002432,ELPEDISON (ΠΡ ΕΝΕΡΓΕΙΑΚΗ ΘΕΣΣΑΛΟΝΙΚΗΣ Α.Ε.),8000,Details
EU494788,10-0,2019-03-06 11:19:10.87,Completed,United Kingdom,100,ABN AMRO Clearing Bank N.V,5017351,"ABN AMRO Clearing Bank N.V, London Branch",United Kingdom,100,Trading Daily Emissions,5017041,ICE Clear Europe Ltd,1262000,Details
EU494753,10-0,2019-03-06 11:18:35.511,Completed,United Kingdom,100,Redshaw Advisors,5023004,Louis Redshaw,United Kingdom,100,University of Strathclyde,5027779,University of Strathclyde,707,Details
NL31927,4-0,2019-03-06 11:07:42.247,Completed,Netherlands,121,FairClimateFund,901,FairClimateFund B.V.,Netherlands,230,Annuleringsrekening CP2,5018612,Nederlandse Emissieautoriteit,1715,Details
EU494755,10-0,2019-03-06 11:05:00.153,Completed,Spain,100,"Repsol Trading, S.A.",5024180,"Repsol Trading, S.A",Norway,100,Repsol Norge AS Vargfeltet,5012309,Repsol Norge AS,1300,Details
EU494765,10-0,2019-03-06 11:02:47.504,Completed,Italy,100,Aitherco2 SpA,5016984,AitherCO2 SIM SpA,Italy,100,Ex TERMICA MILAZZO,5012555,Raffineria di Milazzo S.C.p.A.,25000,Details
EU494750,10-0,2019-03-06 11:01:25.898,Completed,United Kingdom,100,Redshaw Advisors,5023004,Louis Redshaw,Greece,100,MOTOKOR,5016949,ΜΟΤΟΡ ΟΙΛ - Δ. ΚΟΡΙΝΘΟΥ,5000,Details
EU494769,10-0,2019-03-06 11:01:19.217,Completed,Italy,100,Aitherco2 SpA,5016984,AitherCO2 SIM SpA,Italy,100,Operator Account,5012429,FORNACI CALCE GRIGOLIN S.P.A.,2000,Details
EU494770,10-0,2019-03-06 10:59:47.585,Completed,Italy,100,Aitherco2 SpA,5016984,AitherCO2 SIM SpA,Italy,100,ELCO verona,5013359,ELCOGRAF S.P.A.,2500,Details
EU494698,10-0,2019-03-06 10:58:10.49,Completed,Czech Republic,100,"ČEZ, a.s. - obchodní účet",5016960,"ČEZ, a. s.",United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,131000,Details
EU494767,10-0,2019-03-06 10:57:45.439,Completed,Croatia,100,INTERCAPITAL TRADING ACCOUNT,5021057,Interkapital vrijednosni papiri d.o.o.,Germany,100,Advantag Services GmbH,5022399,Advantag Services GmbH,1500,Details
EU494748,10-0,2019-03-06 10:55:32.784,Completed,United Kingdom,100,Redshaw Advisors,5023004,Louis Redshaw,Ireland,100,Operator Account,5011963,Limerick Alumina Refining Limited,44543,Details
EU494766,10-0,2019-03-06 10:50:06.119,Completed,Czech Republic,100,UniCredit Bank Czech Republic and Slovakia - obchodní účet,5017390,"UniCredit Bank Czech Republic and Slovakia, a.s.",Czech Republic,100,"Lovochemie, a.s. Obchodní účet",5006685,"Lovochemie, a.s.",5000,Details
EU494751,10-0,2019-03-06 10:48:08.082,Completed,Spain,100,"Repsol Trading, S.A.",5024180,"Repsol Trading, S.A",Norway,100,Repsol Norge AS Gydafeltet,5012308,Repsol Norge AS,31100,Details
EU494742,10-0,2019-03-06 10:46:59.851,Completed,Germany,100,RWEST GmbH Trading Account,5016830,RWE Supply & Trading GmbH,United Kingdom,100,ABN AMRO Clearing Bank N.V,5017351,"ABN AMRO Clearing Bank N.V, London Branch",1262000,Details
EU494763,10-0,2019-03-06 10:46:52.944,Completed,Czech Republic,100,UniCredit Bank Czech Republic and Slovakia - obchodní účet,5017390,"UniCredit Bank Czech Republic and Slovakia, a.s.",Czech Republic,100,DEZA - teplárna závodu,5007052,"DEZA, a.s.",7000,Details
EU494758,10-0,2019-03-06 10:45:23.022,Completed,Spain,100,"Repsol Trading, S.A.",5024180,"Repsol Trading, S.A",Norway,100,Repsol Norge AS Ymefeltet,5012310,Repsol Norge AS,2100,Details
EU494761,10-0,2019-03-06 10:44:06.106,Completed,Czech Republic,100,UniCredit Bank Czech Republic and Slovakia - obchodní účet,5017390,"UniCredit Bank Czech Republic and Slovakia, a.s.",Slovakia,100,Duslo a. s.,5002927,"Duslo, a.s.",10000,Details
