Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU480415,10-0,2019-01-11 12:02:03.134,Completed,Spain,100,"Cementos Tudela Veguín, S.A. - Aboño",5008924,Cementos Tudela Veguín SA,Spain,100,Calera de San Cucao S.A.,5008925,"Caleras de San Cucao, S.A.",4515,Details
EU480552,10-0,2019-01-11 12:01:26.178,Completed,Germany,100,ECC AG Handel,5016813,European Commodity Clearing AG,United Kingdom,100,Belektron TRD,5016818,Belektron d.o.o.,250000,Details
EU480567,10-0,2019-01-11 11:50:45.392,Completed,Poland,100,mBank S.A.,5023148,mBank S.A.,Poland,100,ELEKTROCIEPŁOWNIA EC II,5002808,Grupa Azoty Zakłady Chemiczne POLICE S.A.,50000,Details
EU480539,10-0,2019-01-11 11:32:16.645,Completed,Netherlands,100,STX Services BV,5017430,STX Commodities B.V.,Poland,100,ENERGA Elektrownie Ostrołęa SA,5003353,ENERGA Elektrownie Ostrołęka S.A.,20000,Details
EU480559,10-0,2019-01-11 11:29:43.213,Completed,Germany,100,Vattenfall Energy Trading GmbH,5017244,Vattenfall Energy Trading GmbH,Germany,100,Vattenfall Energy Trading GmbH Account 2,5026064,Vattenfall Energy Trading GmbH,233019,Details
EU480560,10-0,2019-01-11 11:27:53.904,Completed,Germany,100,Vattenfall Energy Trading GmbH,5017244,Vattenfall Energy Trading GmbH,Germany,100,Vattenfall Energy Trading GmbH Account 2,5026064,Vattenfall Energy Trading GmbH,5657,Details
CDM56467,3-0,2019-01-11 11:27:46.008,Completed,CDM,110,,1000,,Norway,121,Nordic Environment Finance Cooperation (NEFCO),5023264,Nordic Environment Finance Cooperation (NEFCO),509947,Details
EU480561,10-0,2019-01-11 11:26:06.453,Completed,Germany,100,Vattenfall Energy Trading GmbH,5017244,Vattenfall Energy Trading GmbH,Germany,100,Vattenfall Energy Trading GmbH Account 2,5026064,Vattenfall Energy Trading GmbH,10888,Details
EU480562,10-0,2019-01-11 11:25:33.212,Completed,United Kingdom,100,BNP Paribas,5017654,BNP Paribas,United Kingdom,100,BNP PARIBAS COMMODITY FUTURES LTD,5017675,BNP Paribas Commodity Futures Limited,1676000,Details
EU480555,10-0,2019-01-11 11:25:05.637,Completed,Germany,100,RWEST GmbH Trading Account,5016830,RWE Supply & Trading GmbH,Germany,100,innogy SE,5017191,innogy SE,15000,Details
EU480541,10-0,2019-01-11 11:12:55.757,Completed,Poland,100,TAURON Polska Energia S.A.,5019474,TAURON Polska Energia S.A.,Poland,100,Elektrociepłownia PCC Rokita SA,5002783,PCC Rokita SA,2000,Details
EU480558,10-0,2019-01-11 11:12:41.292,Completed,United Kingdom,100,BNP Paribas,5017654,BNP Paribas,Poland,100,mBank S.A.,5023148,mBank S.A.,50000,Details
EU480547,10-0,2019-01-11 11:10:00.336,Completed,France,100,MERCURIA ENERGY TRADING SA,5016876,MERCURIA ENERGY TRADING SA,United Kingdom,100,Trading Daily Emissions,5017041,ICE Clear Europe Ltd,103000,Details
EU480548,10-0,2019-01-11 11:05:23.577,Completed,United Kingdom,100,Belektron TRD,5016818,Belektron d.o.o.,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,24498,Details
EU480533,10-0,2019-01-11 11:03:32.024,Completed,Germany,100,Vattenfall Energy Trading GmbH,5017244,Vattenfall Energy Trading GmbH,Germany,100,1515 - Anlagenkonto,5014909,InfraLeuna GmbH,40000,Details
EU480553,10-0,2019-01-11 11:00:39.676,Completed,Portugal,100,TRADE2C,5026779,"TRADE2C, UNIPESSOAL, LDA.",Portugal,100,"PAPER PRIME, S.A.",5027212,"PAPER PRIME, S.A.",5000,Details
EU480535,10-0,2019-01-11 10:53:49.237,Completed,Spain,100,Wind to Market SA,5017211,"WIND TO MARKET, S.A.",Spain,100,"Forestal del Atlantico, S.A.",5009054,"Forestal del Atlántico, S.A",5000,Details
EU480540,4-0,2019-01-11 10:31:11.433,Completed,Germany,100,Fokus Zukunft GmbH & Co.KG,5025499,Fokus Zukunft GmbH & Co. KG,European Commission,230,EU Cancellation Account Period 2,5022673,EUROPEAN UNION,52,Details
EU480544,10-0,2019-01-11 10:22:07.72,Completed,United Kingdom,100,Redshaw Advisors,5023004,Louis Redshaw,Ireland,100,Operator Account,5011963,Limerick Alumina Refining Limited,8364,Details
EU480542,10-0,2019-01-11 10:18:03.753,Completed,United Kingdom,100,Redshaw Advisors,5023004,Louis Redshaw,Italy,100,Trading Account,5017215,Tirreno Power SpA,20000,Details
