Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU486743,10-36,2019-02-21 01:43:30.233,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,CIECH Soda Deutschland GmbH & Co. KG,5021321,CIECH Soda Deutschland GmbH & Co. KG,325930,Details
EU486382,10-36,2019-02-21 01:43:29.984,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,Methacrylsäure-Fabrik,5017967,BASF SE,13752,Details
EU486694,10-36,2019-02-21 01:43:29.922,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,Speicherverdichterstation Epe - Verdichterantriebe,5015412,Uniper Energy Storage GmbH,7802,Details
EU486774,10-36,2019-02-21 01:43:29.748,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,1260 - Anlagenkonto,5014555,Neubrandenburger Stadtwerke GmbH,541,Details
EU486752,10-36,2019-02-21 01:43:29.693,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,588 - Anlagenkonto,5015928,Wepa Deutschland GmbH & Co. KG,3745,Details
EU486732,10-36,2019-02-21 01:43:29.639,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,Heizkraftwerk Dow Wolff Cellulosics GmbH,5015938,EnBW Contracting GmbH,41593,Details
EU486414,10-36,2019-02-21 01:43:29.596,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,704HW - Anlagenkonto,5015990,Erlanger Stadtwerke Aktiengesellschaft,20,Details
EU486769,10-36,2019-02-21 01:43:29.566,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,1812 - Anlagenkonto,5015351,VERBIO Zörbig GmbH,27149,Details
EU486406,10-36,2019-02-21 01:43:29.387,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,Papierfabrik Oberkirch,5015830,Koehler Oberkirch GmbH,46732,Details
EU486753,10-36,2019-02-21 01:43:29.218,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Austria,100,Borealis Schwechat,5004047,Borealis Polyolefine GmbH,67896,Details
EU486778,10-36,2019-02-21 01:43:29.215,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Portugal,100,"Repsol Polímeros, Unipessoal, Lda",5003207,"Repsol Polímeros, Lda.",432900,Details
EU486761,10-36,2019-02-21 01:43:29.085,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Austria,100,voestalpine Tubulars GmbH & Co KG Kindberg,5018991,voestalpine Tubulars GmbH & Co KG,59984,Details
EU486691,10-36,2019-02-21 01:43:29.043,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,R/W Dowanol,5021164,Dow Deutschland Anlagengesellschaft mbH,13536,Details
EU486626,10-36,2019-02-21 01:43:28.876,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,Speira GmbH Neuss ELB,5019224,Speira GmbH,26118,Details
EU486429,10-36,2019-02-21 01:43:28.82,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,Heizwerk Westerholt,5014745,Uniper Kraftwerke GmbH,586,Details
EU486771,10-36,2019-02-21 01:43:28.759,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,Porsche AG - Energiezentrale Werk 4,5026219,Dr. Ing. h.c. F. Porsche Aktiengesellschaft,2605,Details
EU486147,10-36,2019-02-21 01:43:28.654,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,Heizwerk Feuerbach,5015873,EnBW Contracting GmbH,6330,Details
EU486683,10-36,2019-02-21 01:43:27.897,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,Motorenprüfstand Werk 2,5021239,Rolls-Royce Solutions GmbH,7388,Details
EU486765,10-36,2019-02-21 01:43:27.875,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Portugal,100,"158-SN Seixal Siderurgia Nacional,SA",5002725,"SN Seixal Siderurgia Nacional,SA",100318,Details
EU486739,10-36,2019-02-21 01:43:27.626,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,Papierfabrik Kehl,5015823,Koehler Kehl GmbH,38653,Details
