Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU488860,10-36,2019-02-26 01:47:03.71,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Belgium,100,368 Nippon Shokubai Europe,5021075,Nippon Shokubai Europe,25858,Details
EU488853,10-36,2019-02-26 01:47:03.7,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Tłocznia Gazu Maćkowice,5018543,Operator Gazociągów Przesyłowych GAZ-SYSTEM S.A.,8113,Details
EU488844,10-36,2019-02-26 01:47:03.692,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,KOKSOWNIA JADWIGA,5003175,JSW KOKS S.A.,57922,Details
EU488744,10-36,2019-02-26 01:47:03.61,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Netherlands,100,Rodruza - Steenfabriek Rossum BV,5011553,Rodruza B.V.,11097,Details
EU488818,10-36,2019-02-26 01:47:03.522,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Netherlands,100,Asfaltcentrale Harderwijk,5023766,KWS Infra B.V.,746,Details
EU488760,10-36,2019-02-26 01:47:03.421,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Belgium,100,385 Asfaltcentrale Aswebo Brugge,5022041,Willemen Infra,1262,Details
EU488865,10-36,2019-02-26 01:47:03.39,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Netherlands,100,Academisch Medisch Centrum (AMC),5011411,Academisch Medisch Centrum,8327,Details
EU488775,10-36,2019-02-26 01:47:03.175,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Instalacja spalania paliw - Kotłownia KT 1602,5003319,GPEC EKSPERT Sp. z o.o.,8545,Details
EU488697,10-36,2019-02-26 01:47:03.17,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,TAURON Wytwarzanie SA Oddział Elektrownia Łagisza w Będzinie,5003322,TAURON WYTWARZANIE S.A.,31162,Details
EU488822,10-36,2019-02-26 01:47:03.011,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,TŁOCZNIA GAZU,5003865,Polskie Górnictwo Naftowe i Gazownictwo S.A.,12580,Details
EU488528,10-36,2019-02-26 01:47:03.0,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Ciepłownia Zgorzelec,5002664,SEC Zgorzelec Spółka z ograniczoną odpowiedzialnością,6203,Details
EU488846,10-36,2019-02-26 01:47:02.879,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Belgium,100,198 Primeur - Lutosa,5004597,Lutosa,12443,Details
EU488728,10-36,2019-02-26 01:47:02.692,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,KOKSOWNIA VICTORIA,5003181,"Wałbrzyskie Zakłady Koksownicze ""Victoria"" S.A.",123774,Details
EU488854,10-36,2019-02-26 01:47:02.56,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Belgium,100,257 Milcobel Dairy Kallo,5004665,Milcobel Dairy,19041,Details
EU488840,10-36,2019-02-26 01:47:02.544,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Netherlands,100,Zwanenberg Food Oss B.V.,5011098,Zwanenberg Food Oss B.V.,5224,Details
EU488845,10-36,2019-02-26 01:47:02.536,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Netherlands,100,Dow Benelux B.V. BKG 8,5021281,DOW Benelux B.V.,65210,Details
EU488776,10-36,2019-02-26 01:47:02.525,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,PGNiG TERMIKA Energetyka Przemysłowa S.A. Zakład Suszec,5003567,PGNiG TERMIKA Energetyka Przemysłowa S.A.,7444,Details
EU488847,10-36,2019-02-26 01:47:02.503,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Belgium,100,181 NLMK La Louvière,5004580,NLMK LA LOUVIERE,145017,Details
EU488694,10-36,2019-02-26 01:47:02.346,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Kotłownia zakładowa Browar Kasztelan,5002925,Carlsberg Supply Company Polska S.A.,10105,Details
EU488745,10-36,2019-02-26 01:47:02.228,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,ELEKTROCIEPŁOWNIA KOKSOWNI PRZYJAŹŃ,5002488,JSW KOKS S.A.,447,Details
