Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU489217,10-36,2019-02-26 01:46:43.593,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Malta-Decor Sp. z o.o.,5002692,Malta-Decor Sp. z o.o.,11664,Details
EU489741,10-35,2019-02-26 01:46:42.029,Completed,European Commission,100,EU AVIATION ALLOCATION ACCOUNT,5022595,EUROPEAN UNION,Germany,100,EU-ETS trading account for KOREANAIR,5000420,"Korean Air Lines Co., Ltd",20094,Details
EU489667,10-36,2019-02-26 01:46:41.973,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Netherlands,100,Vopak Terminal Europoort B.V.,5011129,Vopak Terminal Europoort B.V.,2959,Details
EU489601,10-36,2019-02-26 01:46:41.819,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Kotłownia Miasto,5003946,ECO JELENIA GÓRA Sp. z o.o.,8660,Details
EU489506,10-36,2019-02-26 01:46:41.819,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Ciepłownia w Krotoszynie,5002526,Veolia Zachód Sp. z o.o.,2664,Details
EU489599,10-36,2019-02-26 01:46:41.818,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,KOTŁOWNIA CENTRALNA,5003785,Miejskie Przedsiębiorstwo Energetyki Cieplnej S.A,2955,Details
EU489476,10-36,2019-02-26 01:46:41.817,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,CEZ Chorzów S.A.,5003379,CEZ Chorzów S.A.,55081,Details
EU489681,10-36,2019-02-26 01:46:41.816,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Ciepłownia,5003559,GZP Energia Cieplna Sp. z o.o.,17385,Details
EU489431,10-36,2019-02-26 01:46:41.816,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Netherlands,100,Agro Care WP11 Exploitatie,5011633,AgroCare WP11 Exploitatie B.V.,10700,Details
EU489625,10-36,2019-02-26 01:46:41.816,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,CIEPŁOWNIA,5002886,SOLOR BIOENERGY POLSKA,5715,Details
EU489427,10-36,2019-02-26 01:46:41.815,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,WAPNIALNIA ARCELORMITTAL DĄBROWA GÓRNICZA,5003743,ArcelorMittal Poland S.A.,157540,Details
EU488993,10-36,2019-02-26 01:46:41.814,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Ciepłownia w Bolechowie,5003408,Veolia Zachód Sp. z o.o.,2119,Details
EU489396,10-36,2019-02-26 01:46:41.814,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Kotłownia Rejonowa-Ciepłownia,5002505,Wodociągowo-Ciepłownicza Spółka z o.o. COWIK w Bartoszycach,4927,Details
EU488825,10-36,2019-02-26 01:46:41.814,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Netherlands,100,Dow Benelux B.V. BKG 4,5021277,DOW Benelux B.V.,161121,Details
EU488858,10-36,2019-02-26 01:46:41.813,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Ciepłownia Myszków,5003056,U and R CALOR,3039,Details
EU489033,10-36,2019-02-26 01:46:41.812,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Walcownia Rur,5003868,ArcelorMittal Tubular Products Kraków,20927,Details
EU488737,10-36,2019-02-26 01:46:41.812,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Netherlands,100,FrieslandCampina Bedum,5011288,FrieslandCampina Nederland B.V.,14996,Details
EU489420,10-36,2019-02-26 01:46:41.812,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Instalacja do produkcji materiałów ogniotrwałych za pomocą wypalania,5003487,Zakłady Magnezytowe ROPCZYCE S.A.,16369,Details
EU489717,10-35,2019-02-26 01:46:41.811,Completed,European Commission,100,EU AVIATION ALLOCATION ACCOUNT,5022595,EUROPEAN UNION,Denmark,100,Nordic Aviation Capital A/S,5016682,Nordic Aviation Capital A/S,9,Details
EU488749,10-36,2019-02-26 01:46:41.81,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Netherlands,100,Alco Energy Rotterdam BV,5011192,Alco Energy Rotterdam B.V.,269944,Details
