Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU481857,10-0,2019-01-29 12:08:52.878,Completed,Germany,100,ECC AG Handel,5016813,European Commodity Clearing AG,United Kingdom,100,Belektron TRD,5016818,Belektron d.o.o.,300000,Details
EU481712,10-0,2019-01-29 12:08:23.522,Completed,Italy,100,Operator Account,5012884,CEMENTERIE ALDO BARBETTI SPA,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,50000,Details
EU481716,10-0,2019-01-29 12:06:48.066,Completed,Finland,100,FCP:n päästökauppatili:FI620,5010655,Adven Oy,Finland,100,ADVEN Trading,5018009,Adven Oy,25000,Details
EU481853,10-0,2019-01-29 12:06:28.411,Completed,Germany,100,ECC AG Handel,5016813,European Commodity Clearing AG,Italy,100,CONTO SCAMBIO IEN,5024606,Iren Energia S.p.A.,73000,Details
EU481888,10-0,2019-01-29 12:05:54.41,Completed,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,United Kingdom,100,Trading CER/ERU,5017040,ICE Clear Europe Ltd,14000,Details
EU481851,10-0,2019-01-29 12:04:38.024,Completed,Germany,100,ECC AG Handel,5016813,European Commodity Clearing AG,Spain,100,"COMPAÑÍA ESPAÑOLA DE PETROLEOS, S.A.U.",5017896,"Compañía Española de Petróleos, S.A.",17000,Details
EU481891,10-0,2019-01-29 12:04:10.628,Completed,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,United Kingdom,100,Trading EUA/EUAA,5017039,ICE Clear Europe Ltd,50000,Details
EU481892,10-0,2019-01-29 12:02:36.469,Completed,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,United Kingdom,100,Trading Daily Emissions,5017041,ICE Clear Europe Ltd,713000,Details
EU481849,10-0,2019-01-29 12:02:22.946,Completed,Germany,100,ECC AG Handel,5016813,European Commodity Clearing AG,Spain,100,"Global Factor Commodity Trading, S.A.U.",5016901,"Global Factor Commodity Trading, S.A.U.",2000,Details
EU481732,10-0,2019-01-29 12:01:55.611,Completed,Germany,100,Nobian GmbH,5015816,Nobian GmbH,Germany,100,RWEST GmbH IS Trading Account,5016831,RWE Supply & Trading GmbH,30514,Details
EU481666,10-0,2019-01-29 12:01:39.002,Completed,Italy,100,Operator Account,5012884,CEMENTERIE ALDO BARBETTI SPA,Netherlands,100,STX Services BV,5017430,STX Commodities B.V.,50000,Details
EU481718,10-0,2019-01-29 12:00:34.895,Completed,Poland,100,Huta Szkła w Działdowie,5003430,HEINZ-GLAS DZIAŁDOWO Sp. z o.o.,Germany,100,Emissionshändler.com GEMB mbH,5019435,GEMB Gesellschaft für Emissionsmanagement und Beratung mbH,2614,Details
EU481847,10-0,2019-01-29 12:00:24.392,Completed,Germany,100,ECC AG Handel,5016813,European Commodity Clearing AG,Poland,100,PGE Dom Maklerski S.A.,5023795,PGE Dom Maklerski S.A.,2000,Details
EU481902,10-0,2019-01-29 11:56:02.247,Completed,Germany,100,EWE TRADING GmbH,5016969,EWE TRADING GmbH,United Kingdom,100,BNP PARIBAS COMMODITY FUTURES LTD,5017675,BNP Paribas Commodity Futures Limited,36000,Details
EU481896,10-0,2019-01-29 11:53:33.876,Completed,United Kingdom,100,Redshaw Advisors,5023004,Louis Redshaw,Greece,100,THERSERR,5019413,THERMI SERRON,2000,Details
EU481895,10-0,2019-01-29 11:43:37.886,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,United Kingdom,100,FUTURES CLIENT TRADING ACCOUNT,5017912,Macquarie Bank Limited,97000,Details
EU481878,10-0,2019-01-29 11:41:25.799,Completed,United Kingdom,100,FUTURES CLIENT TRADING ACCOUNT,5017912,Macquarie Bank Limited,United Kingdom,100,Trading EUA/EUAA,5017039,ICE Clear Europe Ltd,17000,Details
EU481880,10-0,2019-01-29 11:39:33.028,Completed,United Kingdom,100,FUTURES CLIENT TRADING ACCOUNT,5017912,Macquarie Bank Limited,United Kingdom,100,Trading Daily Emissions,5017041,ICE Clear Europe Ltd,44000,Details
EU481890,10-0,2019-01-29 11:31:19.089,Completed,United Kingdom,100,Morgan Stanley Capital Group Inc,5017295,Morgan Stanley Capital Group Inc,United Kingdom,100,Trading Daily Emissions,5017041,ICE Clear Europe Ltd,75000,Details
EU481879,10-0,2019-01-29 11:31:18.506,Completed,United Kingdom,100,CFP Energy Limited,5017513,CFP Energy Limited,United Kingdom,100,Operator Account,5008618,SembCorp Utilities (UK) Limited,9982,Details
