Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU478908,10-0,2018-12-21 14:57:04.741,Completed,United Kingdom,100,Mitsui Bussan Commodities Ltd,5017395,Mitsui Bussan Commodities Ltd,United Kingdom,100,Redshaw Advisors,5023004,Louis Redshaw,10000,Details
EU479175,10-0,2018-12-21 14:47:36.217,Completed,United Kingdom,100,Trading Daily Emissions,5017041,ICE Clear Europe Ltd,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,212000,Details
EU479174,10-0,2018-12-21 14:46:26.006,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,Norway,100,Kinect Energy AS,5020081,Kinect Energy AS,1218,Details
EU478675,10-0,2018-12-21 14:44:07.121,Completed,Austria,100,Energie Steiermark Business GmbH,5017629,Energie Steiermark Business GmbH,Slovakia,100,STEFE BB_Radvaň,5002734,"STEFE Banská Bystrica, a.s.",4700,Details
EU478676,10-0,2018-12-21 14:42:03.145,Completed,Austria,100,Energie Steiermark Business GmbH,5017629,Energie Steiermark Business GmbH,Slovakia,100,STEFE RS_CV,5002949,"STEFE Rimavská Sobota, s.r.o.",1300,Details
EU478449,10-0,2018-12-21 14:37:42.078,Completed,Slovakia,100,SMZ,5003267,"SMZ, a.s. Jelšava",Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,50000,Details
EU478674,10-0,2018-12-21 14:33:42.043,Completed,Estonia,100,Operator Account:EE17,5016322,AS Utilitas Eesti,Estonia,100,Baltic Energy Partners OÜ,5016905,Baltic Energy Partners OÜ,19000,Details
EU476355,3-0,2018-12-21 14:30:32.107,Completed,Norway,100,Green Development AS,5026960,Green Development AS,Sweden,100,CiDev,5027286,Statens energimyndighet,2780,Details
EU478466,10-0,2018-12-21 14:29:56.797,Completed,Germany,100,1968 - Trianel GmbH,5015531,Trianel GmbH,Germany,100,RWE Vertrieb AG Retail - Trading,5017190,innogy SE,10404,Details
EU479170,10-0,2018-12-21 14:29:13.626,Completed,Spain,100,"Global Factor Commodity Trading, S.A.U.",5016901,"Global Factor Commodity Trading, S.A.U.",Spain,100,"Naturgy Energy Group, S.A.",5017187,"Naturgy Energy Group, S.A.",70000,Details
EU478469,10-0,2018-12-21 14:28:58.092,Completed,Germany,100,1968 - Trianel GmbH,5015531,Trianel GmbH,Germany,100,Anlagenkonto TKL GmbH & Co. KG,5013872,Trianel Kohlekraftwerk Lünen GmbH & Co. KG,36757,Details
EU476361,3-0,2018-12-21 14:28:02.023,Completed,Norway,100,Green Development AS,5026960,Green Development AS,Switzerland,100,,42,,2778,Details
EU478474,10-0,2018-12-21 14:28:01.116,Completed,Germany,100,1968 - Trianel GmbH,5015531,Trianel GmbH,Germany,100,Anlagenkonto TKL GmbH & Co. KG,5013872,Trianel Kohlekraftwerk Lünen GmbH & Co. KG,45878,Details
EU478476,10-0,2018-12-21 14:27:00.72,Completed,Germany,100,1968 - Trianel GmbH,5015531,Trianel GmbH,Germany,100,Anlagenkonto TKL GmbH & Co. KG,5013872,Trianel Kohlekraftwerk Lünen GmbH & Co. KG,61020,Details
EU478478,10-0,2018-12-21 14:25:58.11,Completed,Germany,100,1968 - Trianel GmbH,5015531,Trianel GmbH,Germany,100,Anlagenkonto TKL GmbH & Co. KG,5013872,Trianel Kohlekraftwerk Lünen GmbH & Co. KG,30522,Details
EU478481,10-0,2018-12-21 14:25:05.213,Completed,Germany,100,1968 - Trianel GmbH,5015531,Trianel GmbH,Germany,100,Anlagenkonto TKL GmbH & Co. KG,5013872,Trianel Kohlekraftwerk Lünen GmbH & Co. KG,15284,Details
EU478485,10-0,2018-12-21 14:24:05.922,Completed,Germany,100,1968 - Trianel GmbH,5015531,Trianel GmbH,Germany,100,Anlagenkonto TKL GmbH & Co. KG,5013872,Trianel Kohlekraftwerk Lünen GmbH & Co. KG,45878,Details
EU479083,10-0,2018-12-21 14:23:47.585,Completed,Denmark,100,Danske Commodities A/S,5017234,Danske Commodities A/S,Denmark,100,Nordjyllandsværket,5006367,Nordjyllandsværket A/S,40000,Details
EU478493,10-0,2018-12-21 14:23:10.343,Completed,Germany,100,1968 - Trianel GmbH,5015531,Trianel GmbH,Germany,100,Anlagenkonto TKL GmbH & Co. KG,5013872,Trianel Kohlekraftwerk Lünen GmbH & Co. KG,15284,Details
EU479106,10-0,2018-12-21 14:23:09.029,Completed,United Kingdom,100,Toronto Branch - Exchange EUA - Trading,5017086,RBC Europe Limited,United Kingdom,100,Trading Daily Emissions,5017041,ICE Clear Europe Ltd,50000,Details
