Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU505767,10-2,2019-04-04 07:36:09.313,Completed,Germany,100,1348 - Anlagenkonto,5014678,Energieversorgung Gera GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,9186,Details
EU505776,10-2,2019-04-04 07:08:27.844,Completed,Belgium,100,063 Celanese Production Belgium,5004462,Celanese Production Belgium,European Commission,100,EU Allowance deletion,5016380,European Commission,54669,Details
EU505830,10-36,2019-04-04 01:32:05.497,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,Comercial e Industrial Aries S.A. 2,5008916,Comercial e Industrial Aries s.a.,70132,Details
EU505837,10-36,2019-04-04 01:32:05.201,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"ARCELORMITTAL OLABERRÍA-BERGARA, S.L.U. - Fabrica de Bergara",5008736,"ARCELORMITTAL OLABERRÍA-BERGARA, S.L.U.",28961,Details
EU505823,10-36,2019-04-04 01:32:04.847,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Sarrió Papelera de Almazán, S.L.U.",5009415,"Sarrió Papelera de Almazán, S.L.U.",10261,Details
EU506010,10-36,2019-04-04 01:32:04.669,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Neoelectra SC Fuente de Piedra Gestión, S.L.U",5008793,"Neoelectra SC Fuente de Piedra Gestión, S.L.U",23674,Details
EU506006,10-36,2019-04-04 01:32:04.581,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Sociedad Financiera y Minera Sur, S.L.U.",5009377,"Sociedad Financiera y Minera Sur, S.L.U.",554705,Details
EU505914,10-36,2019-04-04 01:32:03.969,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"S.A.I.C.A.-3, S.A. - Industrias Celulosa Aragonesa",5009256,S.A.I.C.A.,94893,Details
EU505948,10-36,2019-04-04 01:32:03.646,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Magnesitas Navarras, S.A.",5017933,"Magnesitas Navarras, S.A.",324217,Details
EU505874,10-36,2019-04-04 01:32:03.62,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Verescence La Granja, S.L.",5009207,"Verescence La Granja, S.L.",31848,Details
EU505839,10-36,2019-04-04 01:32:03.52,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Financiera Maderera, S.A. - Finsa Santiago",5009824,"Financiera Maderera, S.A.",19170,Details
EU505944,10-36,2019-04-04 01:32:03.231,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,Fábrica Nacional de Moneda y Timbre - Fábrica de Burgos,5023172,Fábrica Nacional de Moneda y Timbre,2143,Details
EU505995,10-36,2019-04-04 01:32:02.709,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Cal Industrial, S.L",5009362,"Cal Industrial, S.L",40832,Details
EU506007,10-36,2019-04-04 01:32:02.638,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Siderúrgica Sevillana, S.A.",5009177,"Siderúrgica Sevillana, S.A.",78232,Details
EU506005,10-36,2019-04-04 01:32:02.039,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Bestile, S.L.",5020076,"Bestile, S.L.",17694,Details
EU505870,10-36,2019-04-04 01:32:01.947,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Energyworks Carballo, S.L.",5008809,"Energyworks Carballo, S.L.",4970,Details
EU505938,10-36,2019-04-04 01:32:01.626,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Basf Española, SL",5022392,"Basf Española, SL",16828,Details
EU505996,10-36,2019-04-04 01:32:01.436,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,Cargill SLU. - Planta Barcelona,5009523,Cargill S.L.U,27504,Details
EU505945,10-36,2019-04-04 01:32:01.259,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Repsol Petróleo, S.A. - Instalación de A Coruña",5009941,"Repsol Petróleo, S.A.",819266,Details
EU505951,10-36,2019-04-04 01:32:01.251,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,Carnes y Vegetales S.L.,5009346,CARNES Y VEGETALES S.L.,3131,Details
