Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU505821,10-36,2019-04-04 01:31:49.006,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"NEO SC ARAN, SLU",5009430,"NEO SC ARAN, SLU",25500,Details
EU506028,10-36,2019-04-04 01:31:48.88,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Fertiberia, S.A. - Fábrica de Palos",5017819,"Fertiberia, S.A.",488980,Details
EU505977,10-36,2019-04-04 01:31:48.805,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Fagor Ederlan Tafalla, S.Coop.",5022331,"Fagor Ederlan Tafalla, S.Coop.",36205,Details
EU505869,10-36,2019-04-04 01:31:48.785,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Bridgestone Hispania Manufacturing, S.L. - Planta de Burgos",5009109,"Bridgestone Hispania Manufacturing, S.L.",26852,Details
EU505976,10-36,2019-04-04 01:31:48.769,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Cogeneración J. Vilaseca, S.L",5009916,"Cogeneración J. Vilaseca, S.L",18748,Details
EU505983,10-36,2019-04-04 01:31:48.755,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"ENAGAS TRANSPORTE, S.A.U. - Almacenamiento subterráneo de Serrablo",5009688,"ENAGAS TRANSPORTE, S.A.U",3274,Details
EU506004,10-36,2019-04-04 01:31:48.75,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"LafargeHolcim España, S.A.U.- Instalación de Moncada y Reixac",5009805,"LafargeHolcim España, S.A.U.",405801,Details
EU505816,10-36,2019-04-04 01:31:48.694,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Fibranor, S.A. (Financiera Maderera, S.A. - FINSA FIBRANOR)",5009812,"Financiera Maderera, S.A.",24219,Details
EU505988,10-36,2019-04-04 01:31:48.619,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Azteca Products & Services, S.L.U.",5020115,"Azteca Products & Services, S.L.U.",10971,Details
EU505994,10-36,2019-04-04 01:31:48.564,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Heineken España, S.A. - Nueva Fábrica de Sevilla",5008839,"Heineken España, S.A.",4960,Details
EU505844,10-36,2019-04-04 01:31:48.441,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Domo Polymer Solutions Spain, S.L.U.",5022465,"Domo Polymer Solutions Spain, S.L.U.",15481,Details
EU505826,10-36,2019-04-04 01:31:48.415,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,Nufri S.A.T.,5009384,Nufri Sociedad Agraria de Transformación,33954,Details
EU505967,10-36,2019-04-04 01:31:48.334,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,Brilen Cogeneración,5008917,BRILEN S.A.,27321,Details
EU505965,10-36,2019-04-04 01:31:48.274,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Smurfit Kappa Nervión, S.A. - Instalación de Iurreta",5009486,"Smurfit Kappa Nervión, SA",52168,Details
EU505842,10-36,2019-04-04 01:31:48.003,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Industrias Lácteas Asturianas, S.A.",5008926,"Industrias Lácteas Asturianas, S.A.",20160,Details
EU505964,10-36,2019-04-04 01:31:47.965,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"A.G. Siderúrgica Balboa, S.A. (BALBOA 2)",5009837,"A.G. Siderúrgica Balboa, S.A.",104882,Details
EU505815,10-36,2019-04-04 01:31:47.933,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Ercros, S.A. - Fabrica de Vilaseca II",5009331,"Ercros, S.A.",40341,Details
EU505828,10-36,2019-04-04 01:31:47.892,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,Repsol Petróleo S.A. - Instalación de Cartagena,5009668,"Repsol Petróleo, S.A.",1771225,Details
EU505857,10-36,2019-04-04 01:31:47.528,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"ARCELORMITTAL OLABERRÍA-BERGARA, S.L.U. - Fábrica de Olaberría",5009081,"ARCELORMITTAL OLABERRÍA-BERGARA, S.L.U.",94429,Details
EU505854,10-36,2019-04-04 01:31:47.451,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"S.A.I.C.A.-1, S.A. - Industrias Celulosa Aragonesa",5009884,S.A.I.C.A.,121262,Details
