Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU482467,10-0,2019-02-04 10:08:08.787,Completed,Germany,100,Bayern LB,5016942,Bayerische Landesbank,Czech Republic,100,"ČEZ, a.s. - obchodní účet",5016960,"ČEZ, a. s.",300000,Details
EU482470,10-0,2019-02-04 10:07:36.195,Completed,United Kingdom,100,Belektron TRD,5016818,Belektron d.o.o.,Germany,100,Emissionshändler.com GEMB mbH,5019435,GEMB Gesellschaft für Emissionsmanagement und Beratung mbH,20000,Details
EU482476,10-0,2019-02-04 10:07:18.224,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,France,100,MAISICA DE BAYONNE,5022958,MAISICA DE BAYONNE,76,Details
EU482447,10-0,2019-02-04 10:06:57.863,Completed,Germany,100,Axpo Solutions AG,5017149,AXPO Solutions AG,Germany,100,Trading Konto Currenta GmbH & Co. OHG,5017129,Currenta GmbH & Co. OHG,105288,Details
EU482460,10-0,2019-02-04 10:06:22.569,Completed,Netherlands,100,STX Services BV,5017430,STX Commodities B.V.,Italy,100,ETS CARMAGNOLA ENERGIA,5022952,CARMAGNOLA ENERGIA S.R.L.,2000,Details
EU482474,10-0,2019-02-04 10:06:19.571,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Portugal,100,"21-Sovena Oilseeds Portugal, S.A.",5003897,"Sovena Oilseeds Portugal, S.A.",5107,Details
EU482473,10-0,2019-02-04 10:05:29.495,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Netherlands,100,USG handelsrekening,5011363,Utility Support Group (USG) B.V.,10000,Details
EU482439,10-0,2019-02-04 10:04:44.734,Completed,Netherlands,100,BCI Carbon Trading Account,5019414,Brainchild Capital Investments B.V.,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,771,Details
EU482471,10-0,2019-02-04 10:04:37.837,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Poland,100,CIEPŁOWNIA,5003852,Przedsiębiorstwo Energetyki Cieplnej w Lubartowie Spółka z ograniczoną odpowiedzialnością,1000,Details
EU482443,10-0,2019-02-04 10:03:28.502,Completed,Poland,100,CRB Energia,5022867,CRB Energia Spółka z ograniczoną odpowiedzialnością,Poland,100,Ciepłownia,5003277,Przedsiębiorstwo Energetyki Cieplnej w Końskich Spółka z ograniczoną odpowiedzialnością,1000,Details
EU482434,10-0,2019-02-04 10:03:26.349,Completed,Spain,100,Santander Clientes,5017250,Banco Santander S.A.,Poland,100,TAURON Polska Energia S.A.,5019474,TAURON Polska Energia S.A.,38000,Details
EU482475,10-0,2019-02-04 10:02:01.625,Completed,United Kingdom,100,Belektron TRD,5016818,Belektron d.o.o.,Iceland,100,Norðurál Grundartangi,5016565,Norðurál Grundartangi,12000,Details
EU482458,10-0,2019-02-04 10:01:23.473,Completed,Netherlands,100,STX Services BV,5017430,STX Commodities B.V.,Italy,100,ETS BRA ENERGIA,5022954,Bra Energia S.p.A.,1000,Details
EU482468,10-0,2019-02-04 10:00:50.86,Completed,Germany,100,Bayern LB,5016942,Bayerische Landesbank,Germany,100,EnBW Trading Account,5022149,EnBW Energie Baden-Württemberg AG,3650000,Details
EU482440,10-0,2019-02-04 10:00:33.721,Completed,United Kingdom,100,Litasco trading UK,5017260,LITASCO SA,Italy,100,Operator Account,5013531,ISAB S.r.l.,150000,Details
EU482254,10-0,2019-02-01 17:21:36.36,Completed,United Kingdom,100,Humber Energy Limited Grimsby Power Station,5007290,Industrial Energy Services Limited,United Kingdom,100,ENGIE Kellogg CHP,5007298,Industrial Energy Services Limited,1,Details
EU482247,10-0,2019-02-01 17:14:18.037,Completed,United Kingdom,100,Operator Account,5008618,SembCorp Utilities (UK) Limited,United Kingdom,100,CFP Energy Limited,5017513,CFP Energy Limited,50000,Details
EU482244,10-0,2019-02-01 17:03:02.762,Completed,United Kingdom,100,Operator Account,5008618,SembCorp Utilities (UK) Limited,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,50000,Details
EU482432,10-72,2019-02-01 16:23:30.778,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Netherlands,100,Stichting VU,5011413,Stichting VU,2362,Details
EU481956,10-71,2019-02-01 16:22:24.012,Completed,Netherlands,100,Stichting VU,5011413,Stichting VU,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,2362,Details
