Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU479673,10-72,2018-12-28 18:00:51.803,Completed,European Commission,100,EU Credit Exchange Account - Aviation,5022592,EUROPEAN COMMISSION,United Kingdom,100,Loganair limited,5000602,Loganair limited,950,Details
EU479671,10-71,2018-12-28 17:59:47.808,Completed,United Kingdom,100,Loganair limited,5000602,Loganair limited,European Commission,100,EU International Credit Account - Aviation,5022591,EUROPEAN COMMISSION,950,Details
EU479508,10-0,2018-12-28 17:39:20.334,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,United Kingdom,100,Loganair limited,5000602,Loganair limited,950,Details
EU479510,10-0,2018-12-28 17:38:41.404,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,United Kingdom,100,Liberty Steel Newport Limited,5023062,Liberty Steel Newport Limited,2427,Details
EU479511,10-0,2018-12-28 17:37:19.851,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,United Kingdom,100,Glenlossie Distillery Complex,5021317,Diageo Scotland Limited,3697,Details
EU479561,10-0,2018-12-28 17:32:26.31,Completed,Netherlands,100,Ardagh Glass Dongen B.V.,5011387,Ardagh Glass Dongen B.V.,Germany,100,227 - Anlagenkonto,5014778,Ardagh Glass GmbH,6496,Details
EU479555,10-0,2018-12-28 17:18:05.641,Completed,France,100,CPTE DAUDRUY VAN CAUWENBERGHE,5004723,SAS DAUDRUY VAN CAUWENBERGHE,United Kingdom,100,Vertis Environmental Finance Ltd / GB Trading Account,5016869,Vertis Environmental Finance,5000,Details
EU479556,10-0,2018-12-28 17:15:26.09,Completed,France,100,CPTE DAUDRUY VAN CAUWENBERGHE,5004723,SAS DAUDRUY VAN CAUWENBERGHE,United Kingdom,100,Greenergy,5026620,Green Cube,15000,Details
EU479552,10-0,2018-12-28 16:55:09.352,Completed,Poland,100,Huta szkła,5003444,Huta szkła,Netherlands,100,Ardagh Glass Moerdijk B.V.,5011386,Ardagh Glass Moerdijk B.V.,23571,Details
EU479551,10-0,2018-12-28 16:51:50.699,Completed,Poland,100,Huta szkła,5003444,Huta szkła,United Kingdom,100,Ardagh Glass - Headlands,5007536,Ardagh Glass Limited,30935,Details
EU479545,10-0,2018-12-28 16:48:41.544,Completed,Poland,100,Huta szkła,5003444,Huta szkła,Ireland,100,Ardagh Treasury Limited Trading Account,5025403,Ardagh Treasury Limited,42927,Details
EU479547,10-0,2018-12-28 16:44:30.028,Completed,Italy,100,Conto di Gold Art Ceramica S.p.A.,5023575,GOLD ART CERAMICA S.P.A.,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,20000,Details
EU479541,10-0,2018-12-28 16:42:57.032,Completed,Poland,100,Ardagh Glass S.A. Zakład w Gostyniu,5003463,Huta szkła,Denmark,100,Ardagh Holmegaa,5006403,Ardagh Glass Holmegaard A/S,14124,Details
EU479540,10-0,2018-12-28 16:35:44.772,Completed,Poland,100,Ardagh Glass S.A. Zakład w Gostyniu,5003463,Huta szkła,Italy,100,Operator Account,5012462,ARDAGH GLASS ITALY S.R.L.,1030,Details
EU479537,10-0,2018-12-28 16:14:45.218,Completed,Spain,100,"Hispania Cerámica, S.A.",5020077,"Hispania Cerámica, S.A.",Spain,100,FUTURA CARBONO S.L.,5009091,FUTURA CARBONO S.L.,1716,Details
EU479666,10-72,2018-12-28 16:04:24.371,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Spain,100,"Hispania Cerámica, S.A.",5020077,"Hispania Cerámica, S.A.",1547,Details
EU479520,10-71,2018-12-28 16:03:35.463,Completed,Spain,100,"Hispania Cerámica, S.A.",5020077,"Hispania Cerámica, S.A.",European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,1547,Details
EU479518,10-0,2018-12-28 16:01:58.566,Completed,Portugal,100,"201-CMP - Cimentos Maceira e Pataias, S.A",5002871,"SECIL - Companhia Geral de Cal e Cimento, S.A",United Kingdom,100,Vertis Environmental Finance Ltd / GB Trading Account,5016869,Vertis Environmental Finance,40000,Details
EU479652,10-0,2018-12-28 16:00:00.607,Completed,United Kingdom,100,BNP PARIBAS COMMODITY FUTURES LTD,5017675,BNP Paribas Commodity Futures Limited,United Kingdom,100,BNP Paribas,5017654,BNP Paribas,2371000,Details
EU479653,10-0,2018-12-28 15:56:55.236,Completed,United Kingdom,100,BNP PARIBAS COMMODITY FUTURES LTD,5017675,BNP Paribas Commodity Futures Limited,Spain,100,"Naturgy Energy Group, S.A.",5017187,"Naturgy Energy Group, S.A.",25000,Details
