Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU488040,10-0,2019-02-25 10:45:37.959,Completed,Germany,100,Vattenfall Energy Trading GmbH,5017244,Vattenfall Energy Trading GmbH,Netherlands,100,Swinkels Family Brewers N.V.,5011302,Swinkels Family Brewers N.V.,5000,Details
EU488065,10-0,2019-02-25 10:43:57.251,Completed,Germany,100,RWEST GmbH Trading Account,5016830,RWE Supply & Trading GmbH,United Kingdom,100,ABN AMRO Clearing Bank N.V,5017351,"ABN AMRO Clearing Bank N.V, London Branch",188000,Details
EU488039,10-0,2019-02-25 10:40:55.843,Completed,Czech Republic,100,"ČEZ, a.s. - obchodní účet",5016960,"ČEZ, a. s.",United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,500000,Details
EU488076,10-0,2019-02-25 10:36:48.822,Completed,Germany,100,innogy SE,5017191,innogy SE,Germany,100,RWEST GmbH IS Trading Account,5016831,RWE Supply & Trading GmbH,50000,Details
EU488075,10-0,2019-02-25 10:35:38.119,Completed,Sweden,100,Svenska Kraftnät Gasturbiner,5019315,Svenska Kraftnät Gasturbiner AB,Sweden,100,Arendals Kraftverk,5002276,Svenska Kraftnät Gasturbiner AB,224,Details
EU488070,10-0,2019-02-25 10:32:38.65,Completed,Sweden,100,Svenska Kraftnät Gasturbiner,5019315,Svenska Kraftnät Gasturbiner AB,Sweden,100,Hallstavik Kraftverk,5002137,Svenska Kraftnät Gasturbiner AB,2575,Details
NL31917,4-0,2019-02-25 10:30:45.467,Completed,Netherlands,121,FairClimateFund,901,FairClimateFund B.V.,Netherlands,230,Annuleringsrekening CP2,5018612,Nederlandse Emissieautoriteit,881,Details
EU488068,10-0,2019-02-25 10:30:42.871,Completed,Sweden,100,Svenska Kraftnät Gasturbiner,5019315,Svenska Kraftnät Gasturbiner AB,Sweden,100,Lahall kraftverk,5002147,Svenska Kraftnät Gasturbiner AB,1385,Details
EU488066,10-0,2019-02-25 10:28:38.12,Completed,Sweden,100,Svenska Kraftnät Gasturbiner,5019315,Svenska Kraftnät Gasturbiner AB,Sweden,100,Stallbacka Kraftverk,5002153,Svenska Kraftnät Gasturbiner AB,802,Details
EU487922,10-0,2019-02-25 10:27:04.396,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,Germany,100,GuD Anlage Sachsenmilch Leppersdorf GmbH,5024714,Sachsenmilch Leppersdorf GmbH,30000,Details
EU488063,10-0,2019-02-25 10:25:38.133,Completed,Sweden,100,Svenska Kraftnät Gasturbiner,5019315,Svenska Kraftnät Gasturbiner AB,Sweden,100,Kimstad Kraftverk,5002140,Svenska Kraftnät Gasturbiner AB,525,Details
EU488035,10-0,2019-02-25 10:19:37.351,Completed,Germany,100,Statkraft Markets GmbH,5017011,Statkraft Markets GmbH,France,100,VITOL SA,5017265,VITOL SA,100000,Details
EU487905,10-2,2019-02-25 10:17:17.809,Completed,United Kingdom,100,Operator Account,5008139,WEETABIX LIMITED,European Commission,100,EU Allowance deletion,5016380,European Commission,35488,Details
EU484252,10-2,2019-02-25 10:15:45.559,Completed,United Kingdom,100,Ford Motor Company -  Bridgend,5007828,Ford Motor Company Limited,European Commission,100,EU Allowance deletion,5016380,European Commission,7347,Details
EU488054,10-0,2019-02-25 10:14:58.031,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,France,100,AL-ATHEER TRADING COMPANY,5026153,AL-ATHEER TRADING COMPANY,13,Details
EU488048,10-0,2019-02-25 10:14:31.453,Completed,Germany,100,Advantag Services GmbH,5022399,Advantag Services GmbH,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,20000,Details
EU488051,10-0,2019-02-25 10:13:42.19,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Germany,100,20 - Anlagenkonto,5015164,Haltermann Carless Deutschland GmbH,12541,Details
EU488058,10-72,2019-02-25 10:13:31.323,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Spain,100,"Aluminio Español, S.L.U..-Planta de San Ciprián",5018248,"Aluminio Español, S.L.U.",21670,Details
EU488046,10-0,2019-02-25 10:12:20.011,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Poland,100,Elektrociepłownia PCC Rokita SA,5002783,PCC Rokita SA,1000,Details
EU488015,10-71,2019-02-25 10:12:13.852,Completed,Spain,100,"Aluminio Español, S.L.U..-Planta de San Ciprián",5018248,"Aluminio Español, S.L.U.",European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,21670,Details
