Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU489194,10-36,2019-02-26 01:46:54.98,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,WALCOWNIA,5003762,COGNOR SPÓŁKA AKCYJNA,27948,Details
EU489290,10-36,2019-02-26 01:46:54.949,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Netherlands,100,Rixona B.V.,5011082,Rixona B.V.,27366,Details
EU489375,10-36,2019-02-26 01:46:54.849,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Fabryka Papieru i Tektury Beskidy Sp. z o.o.,5002920,Fabryka Papieru i Tektury Beskidy Sp. z o.o.,5074,Details
EU489131,10-36,2019-02-26 01:46:54.644,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Instalacja do produkcji papieru i tektury,5002937,Tektura Opakowania Papier S.A.,12428,Details
EU489200,10-36,2019-02-26 01:46:54.571,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Kotłownia Krapkowice,5002708,Metsa Tissue Krapkowice Sp. z o.o.,15247,Details
EU489051,10-36,2019-02-26 01:46:54.483,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Centralna Ciepłownia w Dęblinie,5003735,LUBREM Sp. J. K. Dębski J. Klepacki,6311,Details
EU489019,10-36,2019-02-26 01:46:54.407,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Belgium,100,365 Vynova Belgium ECU Plant,5022346,Vynova Belgium,49820,Details
EU488881,10-36,2019-02-26 01:46:54.363,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Netherlands,100,Cargill B.V. Rotterdam Botlek,5011487,Cargill B.V.,22969,Details
EU489153,10-36,2019-02-26 01:46:54.22,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Huta Szkła w Sierakowie,5003795,BA GLASS POLAND SP. Z O.O.,37668,Details
EU488564,10-36,2019-02-26 01:46:54.163,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Huta Cynku Miasteczko Śląskie S.A.,5020322,Huta Cynku Miasteczko Śląskie S.A.,262085,Details
EU489565,10-36,2019-02-26 01:46:54.162,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Belgium,100,160 PB Gelatins Vilvoorde,5004559,Tessenderlo Group,26159,Details
EU489387,10-36,2019-02-26 01:46:53.958,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,CERRAD Sp. z o.o. zakład Kopaniny,5019499,CERRAD Sp. z o.o.,14381,Details
EU489373,10-36,2019-02-26 01:46:53.947,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Instalacja do produkcji wyrobów ceramicznych za pomocą wypalania,5003131,Polska Ceramika Ogniotrwała Żarów Sp. z o.o.,10343,Details
EU489060,10-36,2019-02-26 01:46:53.795,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Zakład Produkcyjny w Janikowie,5020153,CIECH Soda Polska S.A.,425908,Details
EU489423,10-36,2019-02-26 01:46:53.789,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Kotłownia Zakładowa,5003714,Kronospan HPL Sp. z o.o.,2321,Details
EU489526,10-36,2019-02-26 01:46:53.782,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Netherlands,100,Dow Benelux B.V. BKG 9,5021282,DOW Benelux B.V.,148562,Details
EU489279,10-36,2019-02-26 01:46:53.719,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Netherlands,100,Wienerberger B.V. Steenfabriek Bemmel,5011564,Wienerberger B.V.,3820,Details
EU489199,10-36,2019-02-26 01:46:53.603,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Netherlands,100,Moerdijk Production Site Basell Benelux B.V.,5021736,Basell Benelux B.V.,25463,Details
EU488848,10-36,2019-02-26 01:46:53.596,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Elektrociepłownia Zduńska Wola,5003492,Elektrociepłownia Zduńska Wola Sp. z o.o.,18755,Details
EU488868,10-36,2019-02-26 01:46:53.431,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Belgium,100,147 Tereos Starch & Sweeteners Belgium,5004546,Tereos Starch & Sweeteners Belgium,107496,Details
