Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU509732,10-2,2019-04-15 14:42:39.761,Completed,France,100,ARKEMA FEUCHY,5004797,ARKEMA FRANCE,European Commission,100,EU Allowance deletion,5016380,European Commission,18889,Details
EU513472,10-72,2019-04-15 14:42:32.05,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Spain,100,"Canal de Isabel II, S.A. (Plta. Secado Térmico Sur)",5027937,"Canal de Isabel II, S.A.",756,Details
EU513409,10-71,2019-04-15 14:41:25.397,Completed,Spain,100,"Canal de Isabel II, S.A. (Plta. Secado Térmico Sur)",5027937,"Canal de Isabel II, S.A.",European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,756,Details
EU512732,10-2,2019-04-15 14:41:12.586,Completed,Greece,100,ΛΙΠΑΣΜΑΤΑ ΝΕΑΣ ΚΑΡΒΑΛΗΣ Α.Ε.,5025079,ΛΙΠΑΣΜΑΤΑ ΝΕΑΣ ΚΑΡΒΑΛΗΣ Α.Ε.,European Commission,100,EU Allowance deletion,5016380,European Commission,267540,Details
EU513468,10-72,2019-04-15 14:40:52.059,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Spain,100,"Canal de Isabel II, S.A. (Plta. Secado Térmico Sur)",5027937,"Canal de Isabel II, S.A.",1929,Details
EU513430,10-2,2019-04-15 14:40:31.947,Completed,Italy,100,CARTIERA DELLA BASILICA S.R.L.,5024574,CARTIERA DELLA BASILICA S.R.L.,European Commission,100,EU Allowance deletion,5016380,European Commission,6215,Details
EU513399,10-71,2019-04-15 14:39:55.066,Completed,Spain,100,"Canal de Isabel II, S.A. (Plta. Secado Térmico Sur)",5027937,"Canal de Isabel II, S.A.",European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,1929,Details
EU513395,10-2,2019-04-15 14:38:05.857,Completed,Italy,100,Operator Account,5012674,CARTIERA DELLA BASILICA S.R.L.,European Commission,100,EU Allowance deletion,5016380,European Commission,6982,Details
EU510715,10-2,2019-04-15 14:36:20.674,Completed,Germany,100,601 - Anlagenkonto,5016037,Smurfit Kappa Hoya Papier und Karton GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,106588,Details
EU513365,10-2,2019-04-15 14:35:30.143,Completed,Italy,100,Cartiera del Borgo,5025864,Cartiera del Borgo Srl,European Commission,100,EU Allowance deletion,5016380,European Commission,8848,Details
EU510696,10-2,2019-04-15 14:33:06.789,Completed,Germany,100,552 - Anlagenkonto,5015618,Smurfit Kappa Hoya Papier und Karton GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,32043,Details
EU513411,10-2,2019-04-15 14:33:06.542,Completed,Italy,100,Operator Account,5012676,CARTIERA DELLA BASILICA S.R.L.,European Commission,100,EU Allowance deletion,5016380,European Commission,9537,Details
EU512296,10-0,2019-04-15 14:32:30.475,Completed,Italy,100,ITELYUM REGENERATION SPA,5021908,ITELYUM REGENERATION SPA,Italy,100,Itelyum Regeneration S.p.A. Stabilimento di Ceccano,5021850,ITELYUM REGENERATION SPA,1200,Details
EU513290,10-2,2019-04-15 14:30:46.107,Completed,Poland,100,Rafineria,5003155,Polski Koncern Naftowy ORLEN S.A.,European Commission,100,EU Allowance deletion,5016380,European Commission,2663180,Details
EU512271,10-0,2019-04-15 14:30:43.228,Completed,Denmark,100,ØRSTED Salg & Service,5006291,ØRSTED Salg & Service A/S,Denmark,100,Vedstaarup Tegl,5006189,Strøjer Tegl A/S,6100,Details
EU513450,10-72,2019-04-15 14:30:38.649,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Spain,100,"Canal de Isabel II Gestión, S.A. - Unidad de Tratamiento Lodos de Loeches",5022424,"Canal de Isabel II Gestión, S.A. - Unidad de Tratamiento Lodos de Loeches",36,Details
EU512780,10-2,2019-04-15 14:29:34.927,Completed,Denmark,100,Sønderborg KV,5006302,Sønderborg Kraftvarme A/S,European Commission,100,EU Allowance deletion,5016380,European Commission,32209,Details
EU513359,10-71,2019-04-15 14:29:28.768,Completed,Spain,100,"Canal de Isabel II Gestión, S.A. - Unidad de Tratamiento Lodos de Loeches",5022424,"Canal de Isabel II Gestión, S.A. - Unidad de Tratamiento Lodos de Loeches",European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,36,Details
EU513301,10-2,2019-04-15 14:29:13.175,Completed,Poland,100,ELEKTROCIEPŁOWNIA,5003580,Polski Koncern Naftowy ORLEN S.A.,European Commission,100,EU Allowance deletion,5016380,European Commission,2653157,Details
EU513380,10-2,2019-04-15 14:28:27.536,Completed,Hungary,100,Operator Account:HU61,5011698,EVAT Zrt.,European Commission,100,EU Allowance deletion,5016380,European Commission,6110,Details
