Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU483263,4-0,2019-04-05 15:31:11.518,Completed,Germany,100,Greensurance Stiftung Für Mensch und Umwelt gemeinnützige Gesellschaft mbH,5023769,Greensurance Stiftung Für Mensch und Umwelt gGmbH,European Commission,230,EU Cancellation Account Period 1,5016449,European Commission,5,Details
EU506551,10-0,2019-04-05 15:30:59.946,Completed,Spain,100,"Global Factor Commodity Trading, S.A.U.",5016901,"Global Factor Commodity Trading, S.A.U.",Spain,100,"Canal de Isabel II, S.A. (Plta. Secado Térmico Sur)",5027937,"Canal de Isabel II, S.A.",1075,Details
EU483264,4-0,2019-04-05 15:30:34.006,Completed,Germany,100,Greensurance Stiftung Für Mensch und Umwelt gemeinnützige Gesellschaft mbH,5023769,Greensurance Stiftung Für Mensch und Umwelt gGmbH,European Commission,230,EU Cancellation Account Period 1,5016449,European Commission,1,Details
EU483266,4-0,2019-04-05 15:29:57.849,Completed,Germany,100,Greensurance Stiftung Für Mensch und Umwelt gemeinnützige Gesellschaft mbH,5023769,Greensurance Stiftung Für Mensch und Umwelt gGmbH,European Commission,230,EU Cancellation Account Period 1,5016449,European Commission,1,Details
EU507564,10-0,2019-04-05 15:29:57.285,Completed,Italy,100,A2A S.P.A.,5025361,A2A SPA,Italy,100,San Filippo,5013344,A2A ENERGIEFUTURE S.P.A.,688926,Details
EU483267,4-0,2019-04-05 15:29:04.942,Completed,Germany,100,Greensurance Stiftung Für Mensch und Umwelt gemeinnützige Gesellschaft mbH,5023769,Greensurance Stiftung Für Mensch und Umwelt gGmbH,European Commission,230,EU Cancellation Account Period 1,5016449,European Commission,1,Details
EU483269,4-0,2019-04-05 15:28:17.893,Completed,Germany,100,Greensurance Stiftung Für Mensch und Umwelt gemeinnützige Gesellschaft mbH,5023769,Greensurance Stiftung Für Mensch und Umwelt gGmbH,European Commission,230,EU Cancellation Account Period 1,5016449,European Commission,1,Details
EU506543,10-0,2019-04-05 15:28:01.46,Completed,Spain,100,"Global Factor Commodity Trading, S.A.U.",5016901,"Global Factor Commodity Trading, S.A.U.",Spain,100,"Canal de Isabel II, S.A. (Plta. Secado Térmico Sur)",5027937,"Canal de Isabel II, S.A.",17597,Details
EU507565,10-0,2019-04-05 15:28:01.455,Completed,Italy,100,Carbon Trading 1,5016906,Banca Finnat S.p.A.,Italy,100,AdriaticLNG,5013049,Terminale GNL Adriatico S.r.l.,151000,Details
EU483271,4-0,2019-04-05 15:27:36.586,Completed,Germany,100,Greensurance Stiftung Für Mensch und Umwelt gemeinnützige Gesellschaft mbH,5023769,Greensurance Stiftung Für Mensch und Umwelt gGmbH,European Commission,230,EU Cancellation Account Period 1,5016449,European Commission,1,Details
EU483272,4-0,2019-04-05 15:26:00.317,Completed,Germany,100,Greensurance Stiftung Für Mensch und Umwelt gemeinnützige Gesellschaft mbH,5023769,Greensurance Stiftung Für Mensch und Umwelt gGmbH,European Commission,230,EU Cancellation Account Period 1,5016449,European Commission,1,Details
EU507534,4-0,2019-04-05 15:24:58.174,Completed,Germany,100,Greensurance Stiftung Für Mensch und Umwelt gemeinnützige Gesellschaft mbH,5023769,Greensurance Stiftung Für Mensch und Umwelt gGmbH,European Commission,230,EU Cancellation Account Period 1,5016449,European Commission,1,Details
EU506192,10-0,2019-04-05 15:23:49.861,Completed,France,100,ARCELORMITTAL TREASURY Détention,5026253,ARCELORMITTAL TREASURY,Poland,100,WIELKI PIEC STALOWNIA ARCELORMITTAL DĄBROWA GÓRNICZA,5003740,ArcelorMittal Poland S.A.,8062,Details
EU507539,4-0,2019-04-05 15:23:43.335,Completed,Germany,100,Greensurance Stiftung Für Mensch und Umwelt gemeinnützige Gesellschaft mbH,5023769,Greensurance Stiftung Für Mensch und Umwelt gGmbH,European Commission,230,EU Cancellation Account Period 1,5016449,European Commission,1,Details
EU507553,10-0,2019-04-05 15:17:55.769,Completed,United Kingdom,100,Goldman Sachs International (Commods) - Trading Account,5017378,Goldman Sachs International,Germany,100,Goldman Sachs International,5027670,Goldman Sachs International,72000,Details
EU507549,10-0,2019-04-05 15:17:22.105,Completed,Slovenia,100,Belektron TRD Si,5016820,BELEKTRON d.o.o.,Netherlands,100,FUTURES CLIENT TRADING ACCOUNT,5027936,Macquarie Bank Limited,50000,Details
EU506733,10-2,2019-04-05 15:17:15.355,Completed,Italy,100,Riva Acciaio S.p.A - Caronno P.lla,5013508,Riva Acciaio S.p.A.,European Commission,100,EU Allowance deletion,5016380,European Commission,45829,Details
EU507522,10-2,2019-04-05 15:16:29.668,Completed,Finland,100,Hinkismäen voimalaitos:FI209,5010992,KSS Energia Oy,European Commission,100,EU Allowance deletion,5016380,European Commission,9905,Details
EU506391,10-0,2019-04-05 15:16:20.533,Completed,Germany,100,Adipinsäure-Fabrik,5017960,BASF SE,Germany,100,BASF SE - Hub,5016964,BASF SE,456601,Details
EU506546,10-0,2019-04-05 15:15:46.947,Completed,Austria,100,Wienerberger Rotenturm,5004117,Wienerberger Österreich GmbH,Austria,100,Wienerberger Göllersdorf,5004113,Wienerberger Österreich GmbH,1600,Details
