Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU481859,10-2,2019-01-29 10:13:55.944,Completed,Poland,100,TAURON Wytwarzanie SA Oddział Elektrownia Łaziska w Łaziskach,5003312,TAURON WYTWARZANIE S.A.,European Commission,100,EU Allowance deletion,5016380,European Commission,180550,Details
EU481862,10-2,2019-01-29 10:12:29.921,Completed,Poland,100,TAURON Wytwarzanie SA Oddział Elektrownia Łagisza w Będzinie,5003322,TAURON WYTWARZANIE S.A.,European Commission,100,EU Allowance deletion,5016380,European Commission,186180,Details
EU481863,10-2,2019-01-29 10:11:13.339,Completed,Poland,100,TAURON Wytwarzanie Spółka Akcyjna Oddział Elektrownia Siersza w Trzebini,5003326,TAURON WYTWARZANIE S.A.,European Commission,100,EU Allowance deletion,5016380,European Commission,45100,Details
EU481821,10-0,2019-01-29 10:10:08.202,Completed,Hungary,100,MOL Commodity Trading Kft,5017387,MOL Commodity Trading Kft.,Croatia,100,Objekti prerade plina Molve,5021973,INA d.d.,400,Details
EU481839,10-0,2019-01-29 10:10:05.367,Completed,United Kingdom,100,Mitsui Bussan Commodities Ltd,5017395,Mitsui Bussan Commodities Ltd,Slovakia,100,"Martinská teplárenská, a.s.",5003058,"MH Teplárenský holding, a.s.",8000,Details
EU481819,10-0,2019-01-29 10:09:52.708,Completed,Hungary,100,MOL Commodity Trading Kft,5017387,MOL Commodity Trading Kft.,Croatia,100,Rafinerija nafte Rijeka,5021784,INA d.d.,4545,Details
EU481864,10-2,2019-01-29 10:09:47.744,Completed,Poland,100,TAURON Wytwarzanie SA Oddział Elektrownia Stalowa Wola w Stalowej Woli,5003289,TAURON WYTWARZANIE S.A.,European Commission,100,EU Allowance deletion,5016380,European Commission,83370,Details
EU481856,10-0,2019-01-29 10:09:45.82,Completed,United Kingdom,100,SEB FUTURES,5017323,S E B,United Kingdom,100,Trading EUA/EUAA,5017039,ICE Clear Europe Ltd,10000,Details
EU481820,10-0,2019-01-29 10:09:41.663,Completed,Hungary,100,MOL Commodity Trading Kft,5017387,MOL Commodity Trading Kft.,Croatia,100,Rafinerija nafte Sisak,5021823,INA d.d.,1430,Details
EU481828,10-0,2019-01-29 10:09:41.166,Completed,Netherlands,100,"Gunvor International B.V., Amsterdam, Geneva Branch",5024828,Gunvor International B.V.,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,50000,Details
EU481817,10-0,2019-01-29 10:08:31.149,Completed,United Kingdom,100,BNP PARIBAS COMMODITY FUTURES LTD,5017675,BNP Paribas Commodity Futures Limited,Germany,100,Vattenfall Energy Trading GmbH,5017244,Vattenfall Energy Trading GmbH,61000,Details
EU481838,10-0,2019-01-29 10:08:18.974,Completed,United Kingdom,100,Mitsui Bussan Commodities Ltd,5017395,Mitsui Bussan Commodities Ltd,Slovakia,100,"U. S. Steel Košice, s.r.o.-FE",5026051,"U. S. Steel Košice, s.r.o.",12000,Details
EU481832,10-0,2019-01-29 10:07:19.463,Completed,United Kingdom,100,Commonwealth Bank of Australia,5023437,Commonwealth Bank of Australia,Netherlands,100,Commonwealth Bank,5026245,Commonwealth Bank of Australia,1000000,Details
EU481830,10-0,2019-01-29 10:07:13.529,Completed,United Kingdom,100,Hartree Partners Power & Gas,5024579,Hartree Partners Power & Gas Company (UK) Limited,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,163000,Details
EU481867,10-0,2019-01-29 10:06:48.653,Completed,United Kingdom,100,Citigroup Global Markets Limited,5021318,Citigroup Global Markets Limited,Croatia,100,Rafinerija nafte Sisak,5021823,INA d.d.,8453,Details
EU481825,10-0,2019-01-29 10:06:42.829,Completed,Germany,100,Axpo Solutions AG,5017149,AXPO Solutions AG,Germany,100,CIECH Energy Deutschland GmbH,5014058,CIECH Energy Deutschland GmbH,259007,Details
EU481833,10-0,2019-01-29 10:06:32.931,Completed,Bulgaria,100,Zagora Finacorp Jsc.,5027231,Zagora Finacorp Jsc.,Czech Republic,100,kotelna Cukrovar Litovel,5007074,"Litovelská cukrovarna, a.s.",2000,Details
EU481814,10-0,2019-01-29 10:06:28.703,Completed,United Kingdom,100,BNP PARIBAS COMMODITY FUTURES LTD,5017675,BNP Paribas Commodity Futures Limited,Germany,100,Axpo Solutions AG,5017149,AXPO Solutions AG,25000,Details
EU481871,10-0,2019-01-29 10:05:27.365,Completed,United Kingdom,100,Citigroup Global Markets Limited,5021318,Citigroup Global Markets Limited,Croatia,100,Objekti frakcionacije Ivanić Grad,5021972,INA d.d.,1313,Details
EU481855,10-0,2019-01-29 10:04:38.947,Completed,Germany,100,Shell Trading International Limited,5027588,Shell Trading International Limited,United Kingdom,100,Trading EUA/EUAA,5017039,ICE Clear Europe Ltd,30300000,Details
