Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU491928,10-36,2019-02-28 01:43:16.896,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Czech Republic,100,Veolia Energie - Teplárna Krnov,5006657,"Veolia Energie ČR, a.s.",18918,Details
EU491636,10-36,2019-02-28 01:43:16.683,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,SAINT GOBAIN PAM CANALISATION - Usine de Pont-à-Mousson,5004825,SAINT GOBAIN PAM CANALISATION,424231,Details
EU491591,10-36,2019-02-28 01:43:16.603,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,EURO DISNEY ASSOCIES SAS,5005355,EURO DISNEY ASSOCIES SAS,3800,Details
EU491665,10-36,2019-02-28 01:43:16.579,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Slovakia,100,Slavec,5002813,"Carmeuse Slovakia, s.r.o.",172249,Details
EU491641,10-36,2019-02-28 01:43:16.51,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Czech Republic,100,"REFRASIL, s.r.o.",5006766,"REFRASIL, s.r.o.",5139,Details
EU491861,10-36,2019-02-28 01:43:16.504,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,SUCRERIE D'ETREPAGNY,5005542,SAINT LOUIS SUCRE SA,51072,Details
EU491820,10-36,2019-02-28 01:43:16.503,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,GIE SEVRAN,5004840,SEVEO GIE,7879,Details
EU491463,10-36,2019-02-28 01:43:16.456,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Norway,100,Norcem AS Brevik,5012257,Norcem AS,660040,Details
EU491619,10-36,2019-02-28 01:43:16.338,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Slovakia,100,"PPC Investments, a.s.",5003107,"PPC Investments, a. s.",7977,Details
EU491656,10-36,2019-02-28 01:43:16.245,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,SICA GATINAISE DE DESHYDRATATION,5023040,SICA GATINAISE DE DESHYDRATATION,6959,Details
EU491923,10-36,2019-02-28 01:43:16.002,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Czech Republic,100,Tereos TTD - Lihovar Chrudim,5006643,"Tereos TTD, a.s.",6895,Details
EU491830,10-36,2019-02-28 01:43:15.999,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Czech Republic,100,Seco Industries - Kotelna AGS,5007030,"Seco Industries, s.r.o.",2109,Details
EU491559,10-36,2019-02-28 01:43:15.917,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Slovakia,100,"TP 2, s.r.o.",5002944,"TP 2, s.r.o.",12956,Details
EU491832,10-36,2019-02-28 01:43:15.902,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Slovakia,100,Akadémia ozbrojených síl gen. M.R.Štefánika,5003081,Akadémia ozbrojených síl generála Milana Rastislava Štefánika,1634,Details
EU491746,10-36,2019-02-28 01:43:15.833,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,RECYTECH SA,5022406,RECYTECH SA,43455,Details
EU491826,10-36,2019-02-28 01:43:15.804,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Slovakia,100,Wienerberger - závod Boleráz,5003493,Wienerberger s.r.o.,21931,Details
EU491616,10-36,2019-02-28 01:43:15.702,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,Chaudières essais et chauffage,5005774,DRESSER RAND SA,948,Details
EU491710,10-36,2019-02-28 01:43:15.55,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,LUCART,5004659,LUCART SAS,15724,Details
EU491535,10-36,2019-02-28 01:43:15.493,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,CEREC SAS,5024470,CEREC SAS,2086,Details
EU491817,10-36,2019-02-28 01:43:15.456,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,CIEPŁOWNIA,5002879,Federal-Mogul Gorzyce Sp.z o.o.,3949,Details
