Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU506685,10-0,2019-04-08 12:59:38.231,Completed,France,100,OXOCHIMIE,5022553,OXOCHIMIE,France,100,CPTE NAPHTACHIMIE usine de Lavéra,5005455,NAPHTACHIMIE,12655,Details
EU508158,10-0,2019-04-08 12:59:30.424,Completed,United Kingdom,100,Trading Daily Emissions,5017041,ICE Clear Europe Ltd,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,690000,Details
EU508213,10-0,2019-04-08 12:57:29.044,Completed,United Kingdom,100,Mitsui Bussan Commodities Ltd,5017395,Mitsui Bussan Commodities Ltd,Netherlands,100,Mitsui Bussan Commodities #1,5027970,Mitsui Bussan Commodities Ltd,77,Details
EU508208,10-0,2019-04-08 12:56:59.094,Completed,Italy,100,Edison PI,5022219,EDISON SPA,Italy,100,SESTO SAN GIOVANNI,5013358,EDISON SPA,74011,Details
EU508232,10-72,2019-04-08 12:56:29.48,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Germany,100,FONDIUM Singen GmbH,5019266,FONDIUM Singen GmbH,5025,Details
EU508217,10-0,2019-04-08 12:56:13.254,Completed,Netherlands,100,BELEKTRON TRD NL,5027863,BELEKTRON d.o.o.,Netherlands,100,Stichting Emissiebeurs Clearing,5024000,Stichting Emissiebeurs Clearing,1200,Details
EU508228,10-72,2019-04-08 12:56:04.307,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Italy,100,Sorgenia Puglia SpA,5013086,Sorgenia Puglia SpA,14402,Details
EU507773,10-0,2019-04-08 12:55:46.083,Completed,United Kingdom,100,Mitsui Bussan Commodities Ltd,5017395,Mitsui Bussan Commodities Ltd,Netherlands,100,Mitsui Bussan Commodities #1,5027970,Mitsui Bussan Commodities Ltd,1111,Details
EU508075,10-71,2019-04-08 12:55:24.85,Completed,Germany,100,FONDIUM Singen GmbH,5019266,FONDIUM Singen GmbH,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,5025,Details
EU506428,10-71,2019-04-08 12:54:55.705,Completed,Italy,100,Sorgenia Puglia SpA,5013086,Sorgenia Puglia SpA,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,14402,Details
EU506677,10-0,2019-04-08 12:53:38.931,Completed,France,100,Raffinerie de Lavera,5005459,PETROINEOS MANUFACTURING FRANCE SAS,France,100,LAVERA ENERGIES,5005404,LAVERA ENERGIES SNC,158841,Details
EU508216,10-72,2019-04-08 12:52:48.082,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Germany,100,Ilsenburger Grobblech GmbH,5017299,Ilsenburger Grobblech GmbH,3985,Details
EU508190,10-71,2019-04-08 12:51:50.041,Completed,Germany,100,Ilsenburger Grobblech GmbH,5017299,Ilsenburger Grobblech GmbH,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,3985,Details
EU506672,10-0,2019-04-08 12:51:41.568,Completed,France,100,Raffinerie de Lavera,5005459,PETROINEOS MANUFACTURING FRANCE SAS,France,100,CPTE NAPHTACHIMIE usine de Lavéra,5005455,NAPHTACHIMIE,20543,Details
EU508204,10-0,2019-04-08 12:51:14.292,Completed,Slovenia,100,Belektron TRD Si,5016820,BELEKTRON d.o.o.,Netherlands,100,BELEKTRON TRD NL,5027863,BELEKTRON d.o.o.,1200,Details
EU508212,10-72,2019-04-08 12:50:51.499,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Germany,100,Ilsenburger Grobblech GmbH - Salzgitter,5017300,Ilsenburger Grobblech GmbH,838,Details
EU508192,10-71,2019-04-08 12:49:54.172,Completed,Germany,100,Ilsenburger Grobblech GmbH - Salzgitter,5017300,Ilsenburger Grobblech GmbH,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,838,Details
EU508092,10-2,2019-04-08 12:49:45.184,Completed,Italy,100,Operator Account,5013422,Piaggio & C. S.p.A.,European Commission,100,EU Allowance deletion,5016380,European Commission,10373,Details
EU507812,10-2,2019-04-08 12:49:09.381,Completed,Spain,100,"Ercros, S.A.-Fáb Sabiñanigo",5009644,"Ercros, S.A.",European Commission,100,EU Allowance deletion,5016380,European Commission,23192,Details
EU508189,10-0,2019-04-08 12:47:59.547,Completed,Netherlands,100,FUTURES CLIENT TRADING ACCOUNT,5027936,Macquarie Bank Limited,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,42000,Details
