Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU489637,10-36,2019-02-26 01:48:06.557,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Belgium,100,0991 Mouterij Albert N.V.-Enkele eesten,5020546,Alken-Maes,23324,Details
EU489361,10-36,2019-02-26 01:48:06.509,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,KOTŁOWNIA REJONOWA NR 1,5003688,Energetyka Cieplna Sp.z o.o.,9507,Details
EU489126,10-36,2019-02-26 01:48:06.452,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Belgium,100,1532 Oleon Ertvelde,5022067,Oleon,24473,Details
EU489726,10-35,2019-02-26 01:48:06.34,Completed,European Commission,100,EU AVIATION ALLOCATION ACCOUNT,5022595,EUROPEAN UNION,Belgium,100,04369.CAL CARGO AIRLINES,5019028,CAL CARGO AIRLINES,1103,Details
EU489039,10-36,2019-02-26 01:48:06.325,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Belgium,100,371 Sadepan Chimica,5022314,Sadepan Chimica,30318,Details
EU489397,10-36,2019-02-26 01:48:06.057,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Kotłownia Rejonowa przy ul. Młyńskiej w Wadowicach,5002551,PEC TERMOWAD Sp. z o.o.,3433,Details
EU488872,10-36,2019-02-26 01:48:06.018,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Bulgaria,100,Stomana Industry AD,5016174,Stomana Industry AD,115816,Details
EU489644,10-36,2019-02-26 01:48:05.971,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Alchemia SA Oddział Walcownia Rur Batory,5003765,ALCHEMIA S.A.,24503,Details
EU489034,10-36,2019-02-26 01:48:05.967,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Belgium,100,185 Terca Quirijnen,5004584,Wienerberger,8310,Details
EU489150,10-36,2019-02-26 01:48:05.9,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Bulgaria,100,VMV Metal EOOD,5016176,VMV Metal EOOD,315,Details
EU489604,10-36,2019-02-26 01:48:05.887,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Zakłady Azotowe Puławy S.A.,5018709,Grupa Azoty Zakłady Azotowe Puławy S.A.,1955144,Details
EU489122,10-36,2019-02-26 01:48:05.867,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Netherlands,100,"Air Liquide Industrie B.V., vestiging Botlek-Rotterdam",5020343,Air Liquide Industrie B.V.,201245,Details
EU489270,10-36,2019-02-26 01:48:05.828,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,LAFARGE CEMENT S.A. Oddział w Bielawach,5003252,LAFARGE CEMENT SPÓŁKA AKCYJNA,805036,Details
EU489716,10-35,2019-02-26 01:48:05.696,Completed,European Commission,100,EU AVIATION ALLOCATION ACCOUNT,5022595,EUROPEAN UNION,Germany,100,"STATE ENTERPRISE ""ANTONOV""",5017535,"STATE ENTERPRISE ""ANTONOV""",4395,Details
EU489505,10-36,2019-02-26 01:48:05.65,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Zakład Wytwarzania Katowice,5003541,TAURON Ciepło Sp. z o.o.,55938,Details
EU489462,10-36,2019-02-26 01:48:05.548,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Netherlands,100,Asfalt Productie Amsterdam (APA) B.V.,5022692,Asfalt Productie Amsterdam (APA) B.V.,2030,Details
EU489035,10-36,2019-02-26 01:48:05.372,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Belgium,100,329 Solae Belgium,5004401,Solae Belgium,29127,Details
EU489693,10-36,2019-02-26 01:48:04.998,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,INSTALACJA PRODUKCJI PAPIERU KOSTRZYN N. ODRĄ,5002685,Arctic Paper Kostrzyn S.A.,92454,Details
EU489699,10-36,2019-02-26 01:48:04.856,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Netherlands,100,"TU Delft, Warmte-Krachtcentrale",5011096,Technische Universiteit Delft,4561,Details
EU489557,10-36,2019-02-26 01:48:04.843,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Netherlands,100,"Eneco Heat Production & Industrials B.V., WKC Ypenburg",5011427,Eneco Heat Production & Industrials B.V.,6956,Details
