Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU493800,10-36,2019-03-05 01:35:09.358,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Operator Account,5012544,SEI servizi energetici integrati Srl,1089,Details
EU494164,10-36,2019-03-05 01:35:09.28,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Operator Account,5013306,Gruppo Mauro Saviola S.r.l.,13674,Details
EU494171,10-36,2019-03-05 01:35:09.219,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,CT Antibioticos,5013276,ENGIE Servizi S.p.A.,673,Details
EU493816,10-36,2019-03-05 01:35:09.1,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Bracco Imaging,5013285,Bracco Imaging SpA,17498,Details
EU493817,10-36,2019-03-05 01:35:08.977,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Operator Account,5012431,Snam Rete Gas S.p.A.,77,Details
EU493805,10-36,2019-03-05 01:35:08.956,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Operator Account,5012667,Smurfit Kappa Cartiera di Verzuolo srl,163466,Details
EU493823,10-36,2019-03-05 01:35:08.673,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Nola,5012961,Leonardo S.p.A.,7706,Details
EU494134,10-36,2019-03-05 01:35:08.563,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Operator Account,5012462,ARDAGH GLASS ITALY S.R.L.,22895,Details
EU494138,10-36,2019-03-05 01:35:08.309,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,OFAR SPA CANNETO,5023069,Ofar Spa,7587,Details
EU493844,10-36,2019-03-05 01:35:08.24,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Operator Account,5012640,INDUSTRIE CARTARIE TRONCHETTI S.p.A.,24963,Details
EU493822,10-36,2019-03-05 01:35:07.98,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Fratipomponesco,5020228,Frati Luigi S.p.A.,10470,Details
EU493843,10-36,2019-03-05 01:35:07.866,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Riva Acciaio s.p.a - Cerveno,5018359,Riva Acciaio S.p.A.,20274,Details
EU494122,10-36,2019-03-05 01:35:07.784,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Casoni di Gariga,5012513,Casalasco Società Agricola S.p.A.,8782,Details
EU494018,10-36,2019-03-05 01:35:07.718,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Stabilimento di Ravenna,5013489,EniPower S.p.A.,46743,Details
EU494111,10-36,2019-03-05 01:35:07.644,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Siderpotenza S.p.A. - Stabilimento di Potenza,5013668,Siderpotenza S.p.A.,55689,Details
EU494126,10-36,2019-03-05 01:35:07.546,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Operator Account,5013572,FCA Italy S.p.A.,2950,Details
EU493837,10-36,2019-03-05 01:35:07.29,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Operator Account,5012378,Evolve srl,1777,Details
EU493821,10-36,2019-03-05 01:35:07.147,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Gemmo NPT Niguarda,5013039,Gemmo Spa,3893,Details
EU493813,10-36,2019-03-05 01:35:07.084,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Origgio,5012727,O-I Italy S.p.A.,49004,Details
EU494137,10-36,2019-03-05 01:35:06.933,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Conto dell'impianto di I.C.A.B. S.p.A.,5013251,I.C.A.B. S.p.A.,2452,Details
