Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU519165,10-36,2019-04-25 14:45:54.892,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,Oulunsuun lämpökeskus:FI773,5010744,Oulun Energia Oy,33,Details
EU519155,10-36,2019-04-25 14:45:54.881,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,Skinnarila:FI259,5010315,Lappeenrannan Lämpövoima Oy,62,Details
EU519148,10-36,2019-04-25 14:45:54.843,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,Päästöt-Vermo:FI31,5010814,Fortum Power and Heat Oy,2056,Details
EU519178,10-36,2019-04-25 14:45:54.804,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,NLI Jalostamo Päästötili:FI74,5010857,Neste Oyj,160951,Details
EU519129,10-36,2019-04-25 14:45:54.769,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Bulgaria,100,TPP Bobov Dol,5016122,TPP Bobov Dol,262662,Details
EU519157,10-36,2019-04-25 14:45:54.727,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,"LK204, Jepua:FI72",5010855,Adven Oy,1968,Details
EU519162,10-36,2019-04-25 14:45:54.653,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,Päästö Rantakylä:FI483,5010539,Nevel Oy,93,Details
EU519143,10-36,2019-04-25 14:45:54.651,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,Petäsmäki:FI364,5010420,Oy Turku Energia Åbo Energi Ab,10,Details
EU519174,10-36,2019-04-25 14:45:54.633,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,Metsä Board Kyro:FI227,5011010,Metsä Board Oyj,36182,Details
EU519122,10-36,2019-04-25 14:45:54.594,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Bulgaria,100,Vidahim AD,5016114,Vidahim  AD,42651,Details
EU519158,10-36,2019-04-25 14:45:54.585,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,Pitkälahti:FI218,5011001,Kuopion Energia Oy,166,Details
EU519182,10-36,2019-04-25 14:45:54.501,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,Hasintien lk pkt:FI495,5010551,Varkauden Aluelämpö Oy,93,Details
EU519177,10-36,2019-04-25 14:45:54.464,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,Tervasaari:FI457,5010513,UPM-Kymmene Oyj,121486,Details
EU519140,10-36,2019-04-25 14:45:54.446,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,Äänekosken tehdas:FI324,5010380,Metsä Fibre Oy,39916,Details
EU519164,10-36,2019-04-25 14:45:54.306,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,Hillerintie:FI380,5010436,Napapiirin Energia ja Vesi Oy,243,Details
EU519180,10-36,2019-04-25 14:45:54.254,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,Pateniemen lämpökeskuksen päästökauppatili:FI707,5010708,Oulun Energia Oy,538,Details
EU519183,10-36,2019-04-25 14:45:54.22,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,KRN:FI326,5010382,Oy Turku Energia Åbo Energi Ab,297,Details
EU519159,10-36,2019-04-25 14:45:54.078,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,JYTCO-Savela:FI149,5010932,Alva Rauhalahti Oy,2783,Details
EU519139,10-36,2019-04-25 14:45:54.002,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,Hyrymäki:FI254,5011037,Lappeenrannan Lämpövoima Oy,4,Details
EU519128,10-36,2019-04-25 14:45:53.949,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,Rauman Energia Oy:n päästökauppatili:FI367,5010423,Rauman Energia Oy,5,Details
