Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU488896,10-36,2019-02-26 01:46:59.492,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Belgium,100,169 Utexbel,5004568,Utexbel,9698,Details
EU489522,10-36,2019-02-26 01:46:59.453,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Netherlands,100,Chemelot BKG 02,5021223,Chemelot Site Permit B.V.,908680,Details
EU488730,10-36,2019-02-26 01:46:59.453,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Netherlands,100,"Shell Nederland Chemie B.V., vestiging Moerdijk BKG 7",5021749,SHELL Nederland Chemie B.V.,148758,Details
EU489185,10-36,2019-02-26 01:46:59.452,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Netherlands,100,Chemelot BKG 08,5021229,Chemelot Site Permit B.V.,39393,Details
EU489738,10-35,2019-02-26 01:46:59.451,Completed,European Commission,100,EU AVIATION ALLOCATION ACCOUNT,5022595,EUROPEAN UNION,Netherlands,100,Corendon Airlines,5019221,Turistik Hava Tasimacilik Anonim Sirketi,662,Details
EU489580,10-36,2019-02-26 01:46:59.45,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Belgium,100,254 Sucrerie de Fontenoy,5004660,ISCAL Sugar,49256,Details
EU488815,10-36,2019-02-26 01:46:59.449,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Huta szkła,5003444,Huta szkła,37520,Details
EU489121,10-36,2019-02-26 01:46:59.448,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Ciepłownie Legnica,5002507,Wojewódzkie Przedsiębiorstwo Energetyki Cieplnej w Legnicy Spółka Akcyjna,20535,Details
EU489017,10-36,2019-02-26 01:46:59.447,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Netherlands,100,Chemelot BKG 10,5021231,Chemelot Site Permit B.V.,186244,Details
EU489490,10-36,2019-02-26 01:46:59.446,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Zakład Celulozy i Papieru Stora Enso Poland SA,5003377,STORA ENSO POLAND SA,81174,Details
EU488755,10-36,2019-02-26 01:46:59.446,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Netherlands,100,Steenfabriek Gebroeders Klinkers BV,5011091,Steenfabriek Gebr. Klinkers B.V.,4396,Details
EU488529,10-36,2019-02-26 01:46:59.445,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,PGNiG TERMIKA Energetyka Przemysłowa S.A. Zakład Jastrzębie-Zdrój Oddział Moszczenica,5003561,PGNiG TERMIKA Energetyka Przemysłowa S.A.,15756,Details
EU488824,10-36,2019-02-26 01:46:59.444,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Belgium,100,313 Taminco,5004326,Taminco,43320,Details
EU489330,10-36,2019-02-26 01:46:59.443,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,WIELKI PIEC+STALOWNIA ARCELORMITTAL KRAKÓW,5003736,ArcelorMittal Poland S.A.,1869168,Details
EU489654,10-36,2019-02-26 01:46:59.443,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Bulgaria,100,Ideal Standard Bulgaria,5016172,Ideal Standard - Vidima AD,21825,Details
EU489516,10-36,2019-02-26 01:46:59.443,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Netherlands,100,FrieslandCampina Leeuwarden,5011289,FrieslandCampina Nederland B.V.,28002,Details
EU488550,10-36,2019-02-26 01:46:59.442,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,KOTŁOWNIA ZAKŁADOWA,5002957,Kronospan Mielec Sp. z o.o.,14814,Details
EU489046,10-36,2019-02-26 01:46:59.442,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Elektrociepłownia Gorlice,5003574,ELEKTROCIEPŁOWNIA GORLICE SP. Z O.O.,6158,Details
EU489575,10-36,2019-02-26 01:46:59.414,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Belgium,100,292 ETEX BUILDING PERFORMANCE,5004305,ETEX BUILDING PERFORMANCE,8787,Details
EU488779,10-36,2019-02-26 01:46:59.403,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Bulgaria,100,Novo Staklo EAD,5016207,Novo Staklo EAD,19576,Details
