Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU502106,10-2,2019-03-29 11:37:49.099,Completed,Sweden,100,Älvängen panncentral,5002005,Solör Bioenergi Ale AB,European Commission,100,EU Allowance deletion,5016380,European Commission,226,Details
EU502879,10-2,2019-03-29 11:37:46.707,Completed,Italy,100,DI MUZIO LATERIZI,5022202,DI MUZIO LATERIZI SRL,European Commission,100,EU Allowance deletion,5016380,European Commission,21035,Details
EU502518,10-2,2019-03-29 11:37:25.545,Completed,Germany,100,1068 - Anlagenkonto,5014286,Cerdia Produktions GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,188664,Details
EU502828,10-0,2019-03-29 11:36:53.553,Completed,Hungary,100,MVM Partner ZRt.,5018650,MVM Partner ZRt.,Hungary,100,Operator Account:HU56,5011693,Dunamenti Erõmû Zrt.,21150,Details
EU502864,10-2,2019-03-29 11:35:40.917,Completed,Belgium,100,037 Nelissen Steenfabrieken,5004433,Nelissen Steenfabrieken,European Commission,100,EU Allowance deletion,5016380,European Commission,29563,Details
EU502873,10-0,2019-03-29 11:35:26.585,Completed,United Kingdom,100,ABN AMRO Clearing Bank N.V,5017351,"ABN AMRO Clearing Bank N.V, London Branch",Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,295000,Details
EU502523,10-2,2019-03-29 11:34:59.612,Completed,Germany,100,Herstellung von Essigsäureanhydrid,5019690,Cerdia Produktions GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,12788,Details
EU502866,10-0,2019-03-29 11:31:11.8,Completed,Germany,100,ENGIE GLOBAL MARKETS,5016881,ENGIE Global Markets,France,100,ENGIE,5005254,ENGIE,1397166,Details
EU502871,10-0,2019-03-29 11:29:50.283,Completed,Poland,100,mBank S.A.,5023148,mBank S.A.,Poland,100,Zakłady Górniczo-Hutnicze Bolesław S.A.,5019446,Zakłady Górniczo-Hutnicze Bolesław S.A.,29360,Details
EU502211,10-2,2019-03-29 11:28:49.373,Completed,Germany,100,1757 - Anlagenkonto,5015261,NürnbergMesse GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,335,Details
EU502621,10-2,2019-03-29 11:27:52.284,Completed,Denmark,100,Hvide Sande V,5006449,Hvide Sande Fjernvarme A.m.b.a.,European Commission,100,EU Allowance deletion,5016380,European Commission,7375,Details
EU502865,10-0,2019-03-29 11:23:46.879,Completed,United Kingdom,100,CFP Energy Limited,5017513,CFP Energy Limited,Bulgaria,100,Zaharni zavodi AD,5016156,Zaharni zavodi AD,13000,Details
EU502791,10-2,2019-03-29 11:23:07.048,Completed,Denmark,100,I/S Skive Fjern,5006474,Skive Fjernvarme A.m.b.a.,European Commission,100,EU Allowance deletion,5016380,European Commission,3485,Details
EU502847,10-0,2019-03-29 11:21:22.513,Completed,United Kingdom,100,BNP Paribas,5017654,BNP Paribas,Poland,100,Zakłady Górniczo-Hutnicze Bolesław S.A.,5019446,Zakłady Górniczo-Hutnicze Bolesław S.A.,5000,Details
EU502858,10-0,2019-03-29 11:20:27.058,Completed,Malta,100,CFP Trading Limited,5027818,CFP Trading Limited,United Kingdom,100,CFP Energy Limited,5017513,CFP Energy Limited,13000,Details
EU502839,10-0,2019-03-29 11:20:02.361,Completed,United Kingdom,100,BNP Paribas,5017654,BNP Paribas,Netherlands,100,SABIC Capital I B.V.,5024485,SABIC Capital I B.V.,14500,Details
EU502863,10-72,2019-03-29 11:19:40.493,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Netherlands,100,Apollo Vredestein B.V.,5011105,Apollo Tyres (NL) B.V.,9767,Details
EU501291,10-71,2019-03-29 11:18:25.7,Completed,Netherlands,100,Apollo Vredestein B.V.,5011105,Apollo Tyres (NL) B.V.,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,9767,Details
EU502852,10-0,2019-03-29 11:18:07.617,Completed,United Kingdom,100,BNP Paribas,5017654,BNP Paribas,Poland,100,mBank S.A.,5023148,mBank S.A.,55360,Details
EU502642,10-2,2019-03-29 11:17:20.175,Completed,Germany,100,Kandelium Barium Strontium GmbH & Co.KG,5018708,Kandelium Barium Strontium GmbH & Co. KG,European Commission,100,EU Allowance deletion,5016380,European Commission,133135,Details
