Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU511413,10-0,2019-04-12 10:01:55.492,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,Italy,100,PRIMOTECS S.P.A.,5022812,PRIMOTECS S.P.A.,300,Details
EU511654,10-2,2019-04-12 10:01:50.126,Completed,Denmark,100,Novopan Træind,5006155,Kronospan ApS,European Commission,100,EU Allowance deletion,5016380,European Commission,10776,Details
EU511949,10-0,2019-04-12 10:01:40.125,Completed,Germany,100,Commerzbank AG - Trading Account,5016810,COMMERZBANK Aktiengesellschaft,Italy,100,Carbon Trading 1,5016906,Banca Finnat S.p.A.,5000,Details
EU512044,10-0,2019-04-12 10:01:35.588,Completed,Germany,100,RWEST GmbH Trading Account,5016830,RWE Supply & Trading GmbH,Germany,100,innogy SE,5017191,innogy SE,22000,Details
EU511468,10-0,2019-04-12 10:01:19.711,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,Italy,100,PANARIAGROUP N 2,5018621,PANARIAGROUP INDUSTRIE CERAMICHE S.P.A.,1575,Details
EU511970,10-0,2019-04-12 10:01:19.251,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Spain,100,"Binter Canarias, S.A.",5024144,"Binter Canarias, S.A.",158,Details
EU511556,10-0,2019-04-12 10:01:17.807,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,Finland,100,Gasum Consulting Oy,5018688,Gasum Consulting Oy,1000,Details
EU511911,10-0,2019-04-12 10:01:01.858,Completed,Germany,100,innogy SE,5017191,innogy SE,Germany,100,envia Mitteldeutsche Energie AG,5017416,envia Mitteldeutsche Energie AG,17131,Details
EU510577,10-2,2019-04-12 10:00:58.459,Completed,Germany,100,Kraftwerk Stuttgart-Münster,5014860,EnBW Energie Baden-Württemberg AG,European Commission,100,EU Allowance deletion,5016380,European Commission,278183,Details
EU511939,10-0,2019-04-12 10:00:54.97,Completed,Poland,100,PGE Dom Maklerski S.A.,5023795,PGE Dom Maklerski S.A.,Poland,100,Kotłownia przy ul. Rynkowej,5003729,Komunalna Energetyka Cieplna KOMEC Spółka z ograniczoną odpowiedzialnością,1000,Details
EU511882,10-0,2019-04-12 10:00:46.891,Completed,Finland,100,Gasum Consulting Oy,5018688,Gasum Consulting Oy,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,7000,Details
EU511993,10-0,2019-04-12 10:00:45.172,Completed,Germany,100,STEAG GmbH,5017212,STEAG GmbH,Germany,100,STEAG New Energies EU Personenkonto,5015473,STEAG New Energies GmbH,7077,Details
EU511984,10-0,2019-04-12 10:00:42.048,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Romania,100,Operator Account,5010147,Soceram SA,1600,Details
EU509056,10-2,2019-04-12 10:00:31.811,Completed,Poland,100,Kotłownia Miasto,5003946,ECO JELENIA GÓRA Sp. z o.o.,European Commission,100,EU Allowance deletion,5016380,European Commission,79954,Details
EU511972,10-0,2019-04-12 10:00:29.721,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Netherlands,100,FUTURES CLIENT TRADING ACCOUNT,5027936,Macquarie Bank Limited,37000,Details
EU511925,10-0,2019-04-12 10:00:25.092,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Slovakia,100,Duslo a. s.,5002927,"Duslo, a.s.",103310,Details
EU509697,10-2,2019-04-12 09:59:56.722,Completed,Spain,100,"Bormioli Rocco, S.A.",5009347,BORMIOLI ROCCO S.A.,European Commission,100,EU Allowance deletion,5016380,European Commission,30638,Details
EU512061,10-72,2019-04-12 09:57:19.796,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Germany,100,Handelskonto der Mannstaedt GmbH,5021017,Mannstaedt GmbH,677,Details
EU508339,10-2,2019-04-12 09:56:33.329,Completed,France,100,PAR7,5026662,INTERXION FRANCE,European Commission,100,EU Allowance deletion,5016380,European Commission,1071,Details
EU512054,10-71,2019-04-12 09:56:20.589,Completed,Germany,100,Handelskonto der Mannstaedt GmbH,5021017,Mannstaedt GmbH,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,677,Details
