Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU493628,10-36,2019-03-05 01:34:12.803,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Operator Account,5013465,NUOVA CARTIERA DELLA TOSCANA S.R.L.,3889,Details
EU493633,10-36,2019-03-05 01:34:12.707,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Operator Account,5012630,Unicalce S.p.A.,59508,Details
EU493608,10-36,2019-03-05 01:34:12.205,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Sistema rete Torce - RSI,5022156,Ravenna Servizi Industriali S.C.p.A.,1207,Details
EU493631,10-36,2019-03-05 01:34:11.676,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Marazzi Group - Sassuolo,5022533,Marazzi  Group S.r.l. a Socio Unico,61549,Details
EU493626,10-36,2019-03-05 01:34:11.411,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Bari,5012731,O-I Italy S.p.A.,28403,Details
EU493639,10-36,2019-03-05 01:34:11.068,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Operator Account,5013571,Italsacci S.p.a.,346102,Details
EU493638,10-36,2019-03-05 01:34:10.823,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,DISTER ENERGIA SPA,5013103,DISTER ENERGIA SPA,3915,Details
EU493632,10-36,2019-03-05 01:34:10.76,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Cartiera del Chiese,5012917,Cartiera del Chiese S.p.A.,14472,Details
EU493648,10-36,2019-03-05 01:34:10.692,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Operator Account,5012714,Cartiere del Polesine S.p.A.,19037,Details
EU493599,10-36,2019-03-05 01:34:10.66,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Operator Account,5013566,Bartoli S.p.A.,3960,Details
EU493647,10-36,2019-03-05 01:34:10.615,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Conto centrale termica Attianese S.p.A.,5013241,Attianese S.p.A.,1357,Details
EU493603,10-36,2019-03-05 01:34:10.608,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,LAMINAZIONE SOTTILE SPA,5022072,LAMINAZIONE SOTTILE SPA,48938,Details
EU493610,10-36,2019-03-05 01:34:10.604,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,PRIMOTECS S.P.A.,5022812,PRIMOTECS S.P.A.,2689,Details
EU493637,10-36,2019-03-05 01:34:10.557,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Operator Account,5012889,Italiana Coke S.r.l.,117397,Details
EU493616,10-36,2019-03-05 01:34:10.498,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Emission Trading Fusina,5018174,SLIM Fusina Rolling srl,22303,Details
EU493622,10-36,2019-03-05 01:34:10.459,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Bormioli Rocco Spa - Stab. Altare,5012771,Bormioli Rocco Spa,38255,Details
EU493613,10-36,2019-03-05 01:34:10.412,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,conto gardenia,5020347,Ceramiche Gardenia Orchidea Spa,18382,Details
EU493614,10-36,2019-03-05 01:34:10.405,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,EniPower Mantova,5013499,EniPower Mantova S.p.A.,7273,Details
EU493625,10-36,2019-03-05 01:34:10.321,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Sadepanchimica,5017727,Sadepan Chimica S.r.l.,48151,Details
EU493623,10-36,2019-03-05 01:34:10.27,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Novel,5013385,NOVEL SPA,49,Details
