Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU518253,10-2,2019-04-24 15:06:21.074,Completed,Netherlands,100,Transavia Airlines,5016454,Transavia Airlines B.V.,European Commission,100,EU Allowance deletion,5016380,European Commission,826826,Details
EU518221,10-2,2019-04-24 15:04:19.739,Completed,France,100,Chaufferie Danisco- Usine de Melle,5004917,DALKIA,European Commission,100,EU Allowance deletion,5016380,European Commission,10055,Details
EU512699,10-2,2019-04-24 15:04:15.08,Completed,France,100,CPTE MAITRES LAITIERS DU COTENTIN - SOTTEVAST,5005905,LES MAITRES LAITIERS DU COTENTIN,European Commission,100,EU Allowance deletion,5016380,European Commission,17676,Details
EU518154,10-0,2019-04-24 15:03:37.382,Completed,Netherlands,100,FUTURES CLIENT TRADING ACCOUNT,5027936,Macquarie Bank Limited,Bulgaria,100,Grand Energy Distribution EOOD,5027708,Grand Energy Disribution EOOD,513000,Details
EU518238,10-2,2019-04-24 15:02:24.106,Completed,Netherlands,100,Zwanenberg Food Oss B.V.,5011098,Zwanenberg Food Oss B.V.,European Commission,100,EU Allowance deletion,5016380,European Commission,5539,Details
EU516895,10-0,2019-04-24 15:01:51.123,Completed,Poland,100,ELEKTROCIEPŁOWNIA,5003580,Polski Koncern Naftowy ORLEN S.A.,Lithuania,100,Operator Account:LT18,5006009,AB ORLEN Lietuva,400743,Details
EU518239,10-2,2019-04-24 15:01:08.731,Completed,Italy,100,Stazione Centrale di Roma Termini,5012999,Stazioni Sud Facility S.c.a.r.l.,European Commission,100,EU Allowance deletion,5016380,European Commission,3849,Details
EU518159,10-0,2019-04-24 15:00:54.81,Completed,Netherlands,100,FUTURES CLIENT TRADING ACCOUNT,5027936,Macquarie Bank Limited,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,110000,Details
EU516904,10-0,2019-04-24 14:59:26.655,Completed,Poland,100,ELEKTROCIEPŁOWNIA,5003580,Polski Koncern Naftowy ORLEN S.A.,Czech Republic,100,UNIPETROL - Petrochemie,5006694,ORLEN Unipetrol RPA s.r.o.,879814,Details
EU517080,10-0,2019-04-24 14:58:36.647,Completed,Denmark,100,Fjernvarme Fyn Produktion A/S Blok 7,5006368,FJERNVARME FYN PRODUKTION A/S,Denmark,100,Fjernvarme Fyn Affaldsenergi A/S,5018847,Fjernvarme Fyn Affaldsenergi A/S,3813,Details
EU516907,10-0,2019-04-24 14:56:45.461,Completed,Poland,100,ELEKTROCIEPŁOWNIA,5003580,Polski Koncern Naftowy ORLEN S.A.,Czech Republic,100,Spolana - Závod Energetika,5006960,SPOLANA s.r.o.,78594,Details
EU518084,10-0,2019-04-24 14:56:08.697,Completed,Italy,100,TreeTrading,5017157,Tecnologie per la Riduzione delle Emissioni Engineering Srl,Italy,100,Operator Account,5012545,CARTIERA GIORGIONE S.p.A.,4480,Details
EU518222,10-0,2019-04-24 14:55:58.535,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,Finland,100,Finnair,5000147,Finnair Oyj,17548,Details
EU508968,10-2,2019-04-24 14:55:04.113,Completed,Belgium,100,292 ETEX BUILDING PERFORMANCE,5004305,ETEX BUILDING PERFORMANCE,European Commission,100,EU Allowance deletion,5016380,European Commission,23949,Details
EU518115,10-0,2019-04-24 14:55:02.884,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,Netherlands,100,Compagnie Financière Michelin,5026250,Compagnie Financière Michelin SA,9694,Details
EU516703,10-2,2019-04-24 14:54:13.197,Completed,Germany,100,Anlagenkonto DBW Bovenden,5015558,DBW Advanced Fiber Technologies GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,8263,Details
EU516915,10-0,2019-04-24 14:54:07.495,Completed,Poland,100,ELEKTROCIEPŁOWNIA,5003580,Polski Koncern Naftowy ORLEN S.A.,Poland,100,ORLEN Południe SA Zakład Jedlicze - Instalacje rafineryjne,5002928,ORLEN POŁUDNIE S.A.,61497,Details
EU517963,10-2,2019-04-24 14:53:40.732,Completed,France,100,SGD SA - ST QUENTIN,5027217,SGD SA,European Commission,100,EU Allowance deletion,5016380,European Commission,9401,Details
EU518237,10-72,2019-04-24 14:49:51.029,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Italy,100,Stazione Centrale di Roma Termini,5012999,Stazioni Sud Facility S.c.a.r.l.,836,Details
EU518183,10-2,2019-04-24 14:49:19.677,Completed,Germany,100,Almatis-Anlagenkonto,5015826,Almatis GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,5993,Details
