Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU491851,10-36,2019-02-28 01:43:43.87,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Czech Republic,100,Slévárny Třinec,5022028,"Slévárny Třinec, a.s.",9213,Details
EU491994,10-36,2019-02-28 01:43:43.798,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,ALFI BELLE ETOILE,5005087,AIR LIQUIDE FRANCE INDUSTRIE,69937,Details
EU492073,10-36,2019-02-28 01:43:43.787,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Czech Republic,100,Veolia Energie - Teplárna Karviná,5006656,"Veolia Energie ČR, a.s.",35411,Details
EU492061,10-36,2019-02-28 01:43:43.732,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,MAISICA DE BAYONNE,5022958,MAISICA DE BAYONNE,1063,Details
EU492123,10-36,2019-02-28 01:43:43.684,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Czech Republic,100,ČEZ Energetické služby - kotelna Nádražní,5006834,"ČEZ Energetické služby, s.r.o.",2541,Details
EU491668,10-36,2019-02-28 01:43:43.673,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,HSWT FRANCE SAS,5004805,HSWT FRANCE,19641,Details
EU491904,10-36,2019-02-28 01:43:43.475,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,COLAS PROJECTS - TSM 25-4,5026719,COLAS PROJECTS,152,Details
EU492077,10-36,2019-02-28 01:43:43.456,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,Chaufferie de Mont-Saint-Aignan,5005532,Mont-Saint-Aignan Energie Verte- MAEV,6140,Details
EU492048,10-36,2019-02-28 01:43:43.45,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,SKPRF Usine de Rethel,5005924,SMURFIT KAPPA PAPIER RECYCLE FRANCE,15311,Details
EU492056,10-36,2019-02-28 01:43:43.366,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,POLYTECHNYL - Belle Etoile Engineering Plastics,5021386,POLYTECHNYL,8700,Details
EU492010,10-36,2019-02-28 01:43:43.176,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,Compte centralisateur GC,5005324,SAIPOL SAS,31657,Details
EU491706,10-36,2019-02-28 01:43:42.998,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,CPTE SPONTEX usine de Beauvais,5005467,SPONTEX SAS,10488,Details
EU492184,10-36,2019-02-28 01:43:42.964,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Czech Republic,100,CZT Příbram,5006948,Výroba a prodej tepla Příbram a.s.,20794,Details
EU491990,10-36,2019-02-28 01:43:42.901,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,PAPETERIES DU LEMAN,5004967,PAPETERIES DU LEMAN (PDL),12100,Details
EU492254,10-36,2019-02-28 01:43:42.842,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,DALKIA - Chauffage Urbain de Joué Les Tours,5005766,DALKIA,5626,Details
EU491869,10-36,2019-02-28 01:43:42.827,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,HAUTS DE GARONNE ENERGIES,5005274,HAUTS DE GARONNE ENERGIES,3048,Details
EU491996,10-36,2019-02-28 01:43:42.497,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Czech Republic,100,UNION LESNÍ BRÁNA a.s.,5022609,"UNION LESNÍ BRÁNA, a.s.",1636,Details
EU492065,10-36,2019-02-28 01:43:42.402,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Romania,100,BA GLASS ROMANIA SA,5010151,BA GLASS ROMANIA SA,58348,Details
EU492096,10-36,2019-02-28 01:43:42.201,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Slovakia,100,Elektrárne Vojany,5003234,"Slovenské elektrárne, a.s.",1450,Details
EU491862,10-36,2019-02-28 01:43:42.185,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,METEX NOOVISTAGO,5005776,METEX NOOVISTAGO,105781,Details
