Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU480746,10-0,2019-01-16 12:02:56.688,Completed,United Kingdom,100,Chevron Products UK Limited,5008411,Chevron Products UK Limited,United Kingdom,100,Alba Northern,5007096,Ithaca Oil and Gas Limited,119010,Details
EU480766,10-0,2019-01-16 12:01:57.114,Completed,Germany,100,SGV DEHSt-Konto,5015916,Stadtwerke Versmold GmbH,Germany,100,RWE Vertrieb AG Retail - Trading,5017190,innogy SE,16680,Details
EU480747,10-0,2019-01-16 12:01:52.128,Completed,United Kingdom,100,Chevron Products UK Limited,5008411,Chevron Products UK Limited,United Kingdom,100,Captain FPSO,5008600,Ithaca Energy (UK) Limited,42700,Details
EU480711,10-0,2019-01-16 12:01:10.179,Completed,United Kingdom,100,Operator Account,5008238,Tata Steel UK Limited,United Kingdom,100,BNP Paribas,5017654,BNP Paribas,25000,Details
ES1065551,3-0,2019-01-16 12:00:22.35,Completed,Spain,121,"Endesa Generación, S.A.",860,"Endesa Generación, S.A.",Spain,100,EG TRADING ACCOUNT,5016853,"Endesa Generación, S.A.",146775,Details
EU480911,10-0,2019-01-16 11:58:47.52,Completed,United Kingdom,100,Citigroup Global Markets LTD - ETD Ops,5017632,Citigroup Global Markets Limited,United Kingdom,100,Gazprom Marketing & Trading (TRADING ACCOUNT),5017318,Gazprom Marketing & Trading Limited,50000,Details
EU480909,10-72,2019-01-16 11:53:30.171,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Italy,100,MAZZUCCHELLI 1849,5013324,MAZZUCCHELLI 1849 SpA,3964,Details
EU480908,10-72,2019-01-16 11:53:07.675,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Croatia,100,Rockwool Adriatic d.o.o.,5020847,Rockwool Adriatic d.o.o.,3305,Details
EU473296,10-71,2019-01-16 11:52:41.513,Completed,Italy,100,MAZZUCCHELLI 1849,5013324,MAZZUCCHELLI 1849 SpA,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,3964,Details
EU480856,10-71,2019-01-16 11:52:05.211,Completed,Croatia,100,Rockwool Adriatic d.o.o.,5020847,Rockwool Adriatic d.o.o.,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,3305,Details
EU480874,10-0,2019-01-16 11:44:33.133,Completed,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,United Kingdom,100,Trading Daily Emissions,5017041,ICE Clear Europe Ltd,50000,Details
EU480891,10-0,2019-01-16 11:43:32.678,Completed,United Kingdom,100,Trading Daily Emissions,5017041,ICE Clear Europe Ltd,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,118000,Details
EU480888,10-0,2019-01-16 11:42:44.526,Completed,United Kingdom,100,Trading Daily Emissions,5017041,ICE Clear Europe Ltd,United Kingdom,100,Citigroup Global Markets LTD - ETD Ops,5017632,Citigroup Global Markets Limited,50000,Details
EU480900,10-0,2019-01-16 11:40:46.571,Completed,Italy,100,Carbon Trading 1,5016906,Banca Finnat S.p.A.,Italy,100,ERG Power Generation S.p.A.,5023356,Erg Power Generation S.p.A.,10000,Details
EU480876,10-0,2019-01-16 11:34:56.372,Completed,Spain,100,FUTURA CARBONO S.L.,5024181,FUTURA CARBONO S.L.,Portugal,100,TRADE2C,5026779,"TRADE2C, UNIPESSOAL, LDA.",15000,Details
EU480899,10-0,2019-01-16 11:28:33.849,Completed,United Kingdom,100,BNP Paribas,5017654,BNP Paribas,Spain,100,"Repsol Trading, S.A.",5024180,"Repsol Trading, S.A",3300000,Details
EU480877,10-0,2019-01-16 11:22:45.758,Completed,Germany,100,Commerzbank AG - Trading Account,5016810,COMMERZBANK Aktiengesellschaft,Italy,100,Carbon Trading 1,5016906,Banca Finnat S.p.A.,10000,Details
EU480896,10-0,2019-01-16 11:22:23.991,Completed,Germany,100,ENGIE GLOBAL MARKETS,5016881,ENGIE Global Markets,France,100,ENGIE ENERGIE SERVICES Pooling,5005378,ENGIE ENERGIE SERVICES,40500,Details
EU480878,10-0,2019-01-16 11:21:38.528,Completed,Germany,100,Commerzbank AG - Trading Account,5016810,COMMERZBANK Aktiengesellschaft,Czech Republic,100,"ČEZ, a.s. - obchodní účet",5016960,"ČEZ, a. s.",1000000,Details
EU480881,10-0,2019-01-16 11:20:25.06,Completed,Germany,100,Commerzbank AG - Trading Account,5016810,COMMERZBANK Aktiengesellschaft,Germany,100,647 - Anlagenkonto,5014034,Fresenius Medical Care Deutschland GmbH,50000,Details
