Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU492287,10-36,2019-02-28 01:43:52.035,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,"PARGNY SUR SAULX ""Le Cul de Fer""",5005930,EDILIANS,16549,Details
EU491906,10-36,2019-02-28 01:43:52.004,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Czech Republic,100,Teplárna Týnec,5006664,Teplárna Týnec s.r.o.,956,Details
EU492106,10-36,2019-02-28 01:43:51.928,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,SGD SA- SUCY,5005368,SGD SA,52228,Details
EU491704,10-36,2019-02-28 01:43:51.639,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,COMMENAILLES,5005484,EDILIANS,5860,Details
EU491980,10-36,2019-02-28 01:43:51.608,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,EUROAPI FRANCE,5005613,EUROAPI FRANCE,21004,Details
EU491973,10-36,2019-02-28 01:43:51.554,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Czech Republic,100,AGC Flat Glass - závod Barevka,5006723,"AGC Flat Glass Czech a.s., člen AGC Group",18746,Details
EU491893,10-36,2019-02-28 01:43:51.397,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Czech Republic,100,Veolia Energie - Teplárna Olomouc,5006658,"Veolia Energie ČR, a.s.",64250,Details
EU492144,10-36,2019-02-28 01:43:51.382,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,CPTE PAPETERIE ZUBER RIEDER,5005503,PAPETERIE ZUBER RIEDER SAS,2348,Details
EU491775,10-36,2019-02-28 01:43:51.315,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,CPTE BALSAN SA,5005825,BALSAN SAS,5534,Details
EU492268,10-36,2019-02-28 01:43:51.2,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,CAPDEA Site d'Aulnay,5021827,CAPDEA,7509,Details
EU492186,10-36,2019-02-28 01:43:51.145,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,Lafarge Ciments - Usine du Teil,5005264,LAFARGE CIMENTS,513494,Details
EU491870,10-36,2019-02-28 01:43:51.136,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,LISIEUX ENERGIE,5005977,LISIEUX ENERGIE,2371,Details
EU492217,10-36,2019-02-28 01:43:51.094,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,Terreal Colomiers - Quotas CO2,5004850,TERREAL,24436,Details
EU491997,10-36,2019-02-28 01:43:51.088,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,AIR LIQUIDE HYDROGENE PONT DE CLAIX,5022280,AIR LIQUIDE HYDROGENE,17090,Details
EU492135,10-36,2019-02-28 01:43:51.07,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,Interforge Issoire,5022458,Société Internationale de forgeage et de matriçage,3508,Details
EU492271,10-36,2019-02-28 01:43:51.049,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Romania,100,Egger Energia SRL,5017492,Egger Energia SRL,20295,Details
EU492247,10-36,2019-02-28 01:43:51.0,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Czech Republic,100,"Teplárna Strakonice, a.s.",5006854,"Teplárna Strakonice, a.s.",23552,Details
EU491985,10-36,2019-02-28 01:43:50.835,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Luxembourg,100,KARP-KNEIP Matériaux,5022287,C. KARP-KNEIP Matériaux S.A.,1019,Details
EU491908,10-36,2019-02-28 01:43:50.728,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,SCUC CHAUFFERIE CT1,5004832,Société de chauffage urbain de Créteil,9058,Details
EU491989,10-36,2019-02-28 01:43:50.583,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Czech Republic,100,Českomoravský cement-záv.Radotín,5006821,"Českomoravský cement, a.s.",383321,Details
