Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU492321,10-36,2019-02-28 01:44:07.697,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,OXOCHIMIE,5022553,OXOCHIMIE,84234,Details
EU492062,10-36,2019-02-28 01:44:07.627,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,DIJON ENERGIES - Chaufferie ZUP de Quetigny,5004799,DIJON ENERGIES,3349,Details
EU492390,10-36,2019-02-28 01:44:07.422,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Romania,100,SC KRONOSPAN TRADING SRL,5010245,SC KRONOSPAN TRADING SRL,11747,Details
EU491992,10-36,2019-02-28 01:44:07.392,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Czech Republic,100,GLAZURA - Výroba keramických frit,5006672,GLAZURA s.r.o.,12928,Details
EU491978,10-36,2019-02-28 01:44:07.378,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,CRISTAL UNION - ETS DE BOURDON,5005954,CRISTAL UNION,13860,Details
EU492083,10-36,2019-02-28 01:44:07.173,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Czech Republic,100,ČEZ - Elektrárna Prunéřov 1,5007007,"ČEZ, a. s.",11258,Details
EU492038,10-36,2019-02-28 01:44:07.117,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,Roquette Frères SA - Site de Lestrem,5005218,ROQUETTE FRERES SA,542605,Details
EU492237,10-36,2019-02-28 01:44:07.018,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,CPTE SAM,5004837,SAM Société des Aciers d'Armatures pour Béton,104451,Details
EU492366,10-36,2019-02-28 01:44:06.875,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,Usine chimique de Berre,5005441,COMPAGNIE PETROCHIMIQUE DE BERRE,122159,Details
EU492337,10-36,2019-02-28 01:44:06.749,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Slovakia,100,SHP Slavošovce a.s.,5003929,"SHP SLAVOŠOVCE, a.s.",5231,Details
EU492315,10-36,2019-02-28 01:44:06.702,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Czech Republic,100,Teplárna Otrokovice - Teplárna,5006850,Teplárna Otrokovice a.s.,86900,Details
EU492224,10-36,2019-02-28 01:44:06.668,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Czech Republic,100,Wienerberger - závod Novosedly,5006708,Wienerberger s.r.o.,13350,Details
EU492243,10-36,2019-02-28 01:44:06.64,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,PC RENNES,5004720,PEUGEOT CITROEN RENNES SNC,41199,Details
EU492361,10-36,2019-02-28 01:44:06.542,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Slovakia,100,Kompresorová stanica 02 Jablonov nad Turňou,5003338,"eustream, a.s.",386,Details
EU491879,10-36,2019-02-28 01:44:06.435,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,NOVAPEX,5022586,NOVAPEX,92875,Details
EU492377,10-36,2019-02-28 01:44:06.413,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,SOCIETE LAITIERE DU BOCAGE ORNAIS,5021996,SOCIETE LAITIERE DU BOCAGE ORNAIS,18446,Details
EU492088,10-36,2019-02-28 01:44:06.409,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,SEMMERET,5005499,SEMMERET,443,Details
EU492302,10-36,2019-02-28 01:44:06.39,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,ROQUETTE VIC S.A.,5005923,ROQUETTE FRERES SA,14022,Details
EU492374,10-36,2019-02-28 01:44:05.878,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,QUOTA GES PEL CHAMPBLAIN,5005255,SAICA PAPER FRANCE,105693,Details
EU492199,10-36,2019-02-28 01:44:05.654,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,France,100,MONIER MARSEILLE,5005381,MONIER,10311,Details
