Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU490106,10-0,2019-02-26 14:44:22.545,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Bulgaria,100,NEOCHIM PLC,5016245,NEOCHIM PLC,60000,Details
EU489850,10-2,2019-02-26 14:43:16.845,Completed,United Kingdom,100,Peak Gen Power 11 Limited,5025483,Peak Gen Power 11 Limited,European Commission,100,EU Allowance deletion,5016380,European Commission,1825,Details
EU490103,10-0,2019-02-26 14:42:26.864,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Italy,100,Operator Account,5012711,Cartiere del Polesine S.p.A.,10000,Details
EU489852,10-2,2019-02-26 14:42:14.08,Completed,United Kingdom,100,Peak Gen Power 14 Limited,5025484,Peak Gen Power 14 Limited,European Commission,100,EU Allowance deletion,5016380,European Commission,1523,Details
EU490100,10-0,2019-02-26 14:41:25.188,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Bulgaria,100,“Trakya Glass Bulgaria”,5016116,“Trakya Glass Bulgaria” EAD,30407,Details
EU490095,10-0,2019-02-26 14:40:44.167,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Poland,100,CIEPŁOWNIA,5003499,Miejska Energetyka Cieplna Sp. z o.o.,10000,Details
EU489855,10-2,2019-02-26 14:40:36.606,Completed,United Kingdom,100,Peak Gen Power 18 Limited,5025500,Peak Gen Power 18 Limited,European Commission,100,EU Allowance deletion,5016380,European Commission,1708,Details
EU487982,10-0,2019-02-26 14:37:29.679,Completed,Poland,100,CIEPŁOWNIA FENICE W TYCHACH,5002883,FENICE POLAND SP.Z O.O.,Poland,100,CIEPŁOWNIA FENICE W KROŚNIE,5003046,FENICE POLAND SP.Z O.O.,2147,Details
EU490090,10-0,2019-02-26 14:36:48.023,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Lithuania,100,R-123,5006112,AB Achema,10000,Details
EU490087,10-0,2019-02-26 14:35:59.383,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Italy,100,ETS BRA ENERGIA,5022954,Bra Energia S.p.A.,1000,Details
EU487983,10-0,2019-02-26 14:35:52.646,Completed,Poland,100,CIEPŁOWNIA FENICE W TYCHACH,5002883,FENICE POLAND SP.Z O.O.,Poland,100,ELEKTROCIEPŁOWNIA FENICE W RZESZOWIE,5003412,FENICE POLAND SP.Z O.O.,18452,Details
EU490084,10-0,2019-02-26 14:33:06.521,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,France,100,AIR CORSICA,5000436,AIR CORSICA,2055,Details
EU490081,10-0,2019-02-26 14:29:32.357,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Italy,100,ETS ALESSANDRIA CALORE,5026842,Alessandria Calore S.r.l.,1000,Details
EU490080,10-0,2019-02-26 14:28:30.368,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Romania,100,Operator Account,5010002,SC AZOMURES SA,50000,Details
EU490077,10-0,2019-02-26 14:27:32.25,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Spain,100,"Fertiberia, S.A-Fábrica de Avilés",5017818,"Fertiberia, S.A.",10000,Details
EU490068,10-0,2019-02-26 14:24:42.247,Completed,Portugal,100,TRADE2C,5026779,"TRADE2C, UNIPESSOAL, LDA.",Portugal,100,"203-BA Vidro, S.A.",5002890,"BA Vidro, S.A.",10000,Details
EU490076,10-0,2019-02-26 14:23:46.143,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Italy,100,ETforgitalitaly,5018198,Forgital Italy S.p.A.,12000,Details
EU490073,10-0,2019-02-26 14:21:40.097,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Italy,100,577_Cordenons,5012510,GRUPPO CORDENONS SPA,5000,Details
EU490070,10-0,2019-02-26 14:20:43.567,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Hungary,100,Operator Account:HU85,5011720,Hartmann Hungary Kft.,2000,Details
EU490071,10-0,2019-02-26 14:20:19.891,Completed,Portugal,100,TRADE2C,5026779,"TRADE2C, UNIPESSOAL, LDA.",Portugal,100,"204-BA Vidro, S.A.",5002893,"BA Vidro, S.A.",20000,Details
