Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU487193,10-36,2019-02-22 01:33:56.891,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Sweden,100,Bromölla Fjärrvärme AB,5001568,Bromölla Fjärrvärme AB,87,Details
EU487191,10-36,2019-02-22 01:33:56.882,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Sweden,100,Grycksbo Bruk,5001550,Arctic Paper Grycksbo AB,68730,Details
EU487181,10-36,2019-02-22 01:33:56.882,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Sweden,100,Ferrum oljeanläggning,5001809,Kiruna kraft AB,85,Details
EU487646,10-35,2019-02-22 01:33:56.832,Completed,European Commission,100,EU AVIATION ALLOCATION ACCOUNT,5022595,EUROPEAN UNION,France,100,DASSAULT AVIATION,5000516,DASSAULT AVIATION,20,Details
EU487631,10-35,2019-02-22 01:33:56.618,Completed,European Commission,100,EU AVIATION ALLOCATION ACCOUNT,5022595,EUROPEAN UNION,France,100,FEDERAL EXPRESS CORPORATION,5000325,FEDERAL EXPRESS CORPORATION,81244,Details
EU487455,10-36,2019-02-22 01:33:56.617,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Sweden,100,PC Bäckfåran,5001843,Njudung Energi Vetlanda AB,40,Details
EU487357,10-36,2019-02-22 01:33:56.598,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Sweden,100,Volvo Skövdeanläggningen,5001536,Volvo Powertrain Corporation,42672,Details
EU487643,10-35,2019-02-22 01:33:56.58,Completed,European Commission,100,EU AVIATION ALLOCATION ACCOUNT,5022595,EUROPEAN UNION,France,100,JAPAT AG,5018931,JAPAT AG,15,Details
EU487454,10-36,2019-02-22 01:33:56.501,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Sweden,100,PC Stenstaliden,5001532,Kristinehamns Värme AB,12,Details
EU487463,10-36,2019-02-22 01:33:56.48,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Sweden,100,Östrands massafabrik,5001514,SCA Graphic Sundsvall AB,43120,Details
EU487198,10-36,2019-02-22 01:33:56.446,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Sweden,100,Järna PC,5001930,Telge Nät AB,3666,Details
EU487190,10-36,2019-02-22 01:33:56.257,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Sweden,100,Västhamnsverket,5002284,Öresundskraft Kraft & Värme AB,29758,Details
EU487633,10-35,2019-02-22 01:33:56.239,Completed,European Commission,100,EU AVIATION ALLOCATION ACCOUNT,5022595,EUROPEAN UNION,France,100,EARTH STAR INC,5000661,EARTH STAR INC,1,Details
EU487197,10-36,2019-02-22 01:33:56.095,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Sweden,100,Återbruket,5001766,Kraftringen Energi AB,4595,Details
EU487649,10-35,2019-02-22 01:33:55.978,Completed,European Commission,100,EU AVIATION ALLOCATION ACCOUNT,5022595,EUROPEAN UNION,Sweden,100,Amapola Flyg AB,5017686,Amapola Flyg AB,5634,Details
EU487637,10-35,2019-02-22 01:33:55.865,Completed,European Commission,100,EU AVIATION ALLOCATION ACCOUNT,5022595,EUROPEAN UNION,Sweden,100,ATRAN,5024147,ATRAN,4824,Details
EU487632,10-35,2019-02-22 01:33:55.812,Completed,European Commission,100,EU AVIATION ALLOCATION ACCOUNT,5022595,EUROPEAN UNION,France,100,AIR CARAIBES,5019320,AIR CARAIBES,48,Details
EU487656,10-35,2019-02-22 01:33:55.775,Completed,European Commission,100,EU AVIATION ALLOCATION ACCOUNT,5022595,EUROPEAN UNION,France,100,ARKIA ISRAELI AIRLINES LTD,5019786,ARKIA ISRAELI  AIRLINES LTD,39,Details
EU487192,10-36,2019-02-22 01:33:55.773,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Sweden,100,Treetex,5001537,Övik Energi AB,1856,Details
EU487196,10-36,2019-02-22 01:33:55.735,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Slovenia,100,PETROL ENERGETIKA,5008686,"PETROL d.d., Ljubljana",5354,Details
