Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU509645,10-2,2019-04-09 19:19:05.365,Completed,Italy,100,Operator Account,5013306,Gruppo Mauro Saviola S.r.l.,European Commission,100,EU Allowance deletion,5016380,European Commission,6048,Details
EU509647,10-2,2019-04-09 19:17:56.302,Completed,Italy,100,Operator Account,5013308,Gruppo Mauro Saviola S.r.l.,European Commission,100,EU Allowance deletion,5016380,European Commission,7042,Details
EU509648,10-2,2019-04-09 19:16:30.081,Completed,Italy,100,Sadepanchimica,5017727,Sadepan Chimica S.r.l.,European Commission,100,EU Allowance deletion,5016380,European Commission,16198,Details
EU505472,10-2,2019-04-09 19:16:15.265,Completed,Portugal,100,"81-ADP - Fertilizantes, S.A.",5004025,"ADP - Fertilizantes, S.A.",European Commission,100,EU Allowance deletion,5016380,European Commission,24666,Details
EU505476,10-2,2019-04-09 19:11:16.822,Completed,Portugal,100,"ADP-Fertilizantes, S.A. UFAL",5021598,"ADP - Fertilizantes, S.A.",European Commission,100,EU Allowance deletion,5016380,European Commission,22857,Details
EU509714,10-2,2019-04-09 18:52:50.649,Completed,Italy,100,Novel,5013385,NOVEL SPA,European Commission,100,EU Allowance deletion,5016380,European Commission,316040,Details
EU509719,4-0,2019-04-09 18:52:13.844,Completed,Spain,100,"Ladrillos Virgen de las Nieves de Bailén, S.L.U.",5009186,"Ladrillos Virgen de las Nieves de Bailén, S.L.U.",European Commission,230,EU Cancellation Account Period 1,5016449,European Commission,1218,Details
EU509712,10-2,2019-04-09 18:39:12.99,Completed,Spain,100,Transformaciones Agrícolas de Badajoz S.A,5009536,Transformaciones Agrícolas de Badajoz S.A,European Commission,100,EU Allowance deletion,5016380,European Commission,4601,Details
EU509695,10-2,2019-04-09 18:32:22.683,Completed,France,100,FEDERAL EXPRESS CORPORATION,5000325,FEDERAL EXPRESS CORPORATION,European Commission,100,EU Allowance deletion,5016380,European Commission,198261,Details
EU509707,10-2,2019-04-09 18:29:29.671,Completed,Hungary,100,Nostra Cement,5011903,LAFARGE Cement Magyarország Kft.,European Commission,100,EU Allowance deletion,5016380,European Commission,464307,Details
EU509704,10-2,2019-04-09 17:59:20.685,Completed,Portugal,100,"Verallia Portugal, S.A.",5004007,"Verallia Portugal, S.A.",European Commission,100,EU Allowance deletion,5016380,European Commission,88515,Details
EU509699,10-2,2019-04-09 17:57:37.437,Completed,Germany,100,Spanplatte,5013815,elka-Holzwerke GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,1075,Details
EU508114,10-0,2019-04-09 17:55:30.369,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,Latvia,100,Operator Account:LV54,5012121,"SIA ""Liepajas energija""",5552,Details
EU508575,10-0,2019-04-09 17:53:28.898,Completed,Germany,100,1072 - Anlagenkonto,5014293,Boehringer Ingelheim Pharma GmbH & Co. KG,Germany,100,1778 - Anlagenkonto,5015295,Boehringer Ingelheim Pharma GmbH & Co. KG,8783,Details
EU507949,10-0,2019-04-09 17:53:23.571,Completed,Netherlands,100,ACT Carbon,5011173,ACT Financial Solutions B.V.,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,5000,Details
EU508459,10-0,2019-04-09 17:52:37.495,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,Ireland,100,Vermilion Exploration and Production Ireland Ltd,5023969,Vermilion Exploration and Production Ireland Limited,1000,Details
EU508468,10-0,2019-04-09 17:51:40.239,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,Ireland,100,Aurivo Dairy Ingredients Operator Holding Account,5012044,Aurivo Dairy Ingredients Limited,9000,Details
EU508315,10-0,2019-04-09 17:47:38.33,Completed,Hungary,100,MOL Kereskedoi Számla:HU273,5011917,MOL Magyar Olaj- és Gázipari Nyrt,Hungary,100,Operator Account:HU129,5011921,MOL Magyar Olaj- és Gázipari Nyrt,780,Details
EU508318,10-0,2019-04-09 17:46:22.115,Completed,Hungary,100,MOL Kereskedoi Számla:HU273,5011917,MOL Magyar Olaj- és Gázipari Nyrt,Hungary,100,Operator Account:HU129,5011921,MOL Magyar Olaj- és Gázipari Nyrt,61226,Details
EU509563,10-2,2019-04-09 17:46:12.848,Completed,Netherlands,100,Eska B.V. Sappemeer,5011315,Eska B.V.,European Commission,100,EU Allowance deletion,5016380,European Commission,32517,Details
