Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU485730,10-36,2019-02-21 01:41:47.723,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,Rheinspan GmbH & Co. KG,5019382,Rheinspan GmbH & Co. KG,15787,Details
EU485639,10-36,2019-02-21 01:41:47.721,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,1591 - Anlagenkonto,5015017,Stute Nahrungsmittelwerke GmbH & Co. KG,3073,Details
EU485722,10-36,2019-02-21 01:41:47.622,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,Anlagenkonto Sonae Arauco Beeskow GmbH,5020196,Sonae Arauco Beeskow GmbH,29755,Details
EU485649,10-36,2019-02-21 01:41:47.611,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Austria,100,Stadtwärme Lienz,5004097,TIWAG-Next Energy Solutions GmbH,5559,Details
EU485673,10-36,2019-02-21 01:41:47.238,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,Kesselhaus Oberhonnefeld,5015932,Holzwerke van Roje GmbH & Co. KG,13652,Details
EU485724,10-36,2019-02-21 01:41:47.103,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Austria,100,Swarovski Wattens,5004228,D. Swarovski KG,15090,Details
EU485636,10-36,2019-02-21 01:41:47.075,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,069 Kassel Heizwerk + BHKW,5016028,Daimler Truck AG,4826,Details
EU485702,10-36,2019-02-21 01:41:46.881,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,HT-3 Ofen,5019768,Evonik Operations GmbH,15082,Details
EU485638,10-36,2019-02-21 01:41:46.872,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,B Solvents,5021162,Dow Deutschland Anlagengesellschaft mbH,7747,Details
EU485694,10-36,2019-02-21 01:41:46.787,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,1787 - Anlagenkonto,5015309,SWK Stadtwerke Kaiserslautern Versorgungs-AG,14383,Details
EU485701,10-36,2019-02-21 01:41:46.526,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,554 - Anlagenkonto,5015632,Papierfabrik Louisenthal Gesellschaft mit beschränkter Haftung,9649,Details
EU485674,10-36,2019-02-21 01:41:46.5,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,630 - Anlagenkonto,5013964,Mitsubishi HiTec Paper Europe GmbH,14362,Details
EU485703,10-36,2019-02-21 01:41:46.443,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,Kraftwerk Heyden,5014621,Uniper Kraftwerke GmbH,144,Details
EU485708,10-36,2019-02-21 01:41:46.431,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,HMGTEHG,5022160,Harz Oxid GmbH,45242,Details
EU485707,10-36,2019-02-21 01:41:46.387,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,1705 - Anlagenkonto,5015178,Agrarfrost GmbH & Co KG,35164,Details
EU485720,10-36,2019-02-21 01:41:46.088,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,1238 - Anlagenkonto,5014523,Green Urban Energy GmbH,3143,Details
EU485709,10-36,2019-02-21 01:41:45.656,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,Wasserstoff-Anlage,5017956,BASF SE,309489,Details
EU485723,10-36,2019-02-21 01:41:45.046,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Austria,100,Veitsch-Radex Hochfilzen,5004099,Veitsch-Radex GmbH & Co OG,120055,Details
EU485686,10-36,2019-02-21 01:41:44.831,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,614 - Anlagenkonto,5016100,Papierfabrik Vreden GmbH,17306,Details
EU485698,10-36,2019-02-21 01:41:44.825,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,MAN Truck & Bus SE,5014444,MAN Truck & Bus SE,17962,Details
