Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU480219,10-0,2019-01-08 14:22:28.993,Completed,France,100,SOCIETE GENERALE,5017623,SOCIETE GENERALE,France,100,SOCIETE AIR FRANCE,5016955,Verspick,300000,Details
EU480266,10-0,2019-01-08 14:20:29.703,Completed,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,Spain,100,"Repsol Trading, S.A.",5024180,"Repsol Trading, S.A",653000,Details
EU480268,10-0,2019-01-08 14:19:39.28,Completed,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,Germany,100,ENGIE GLOBAL MARKETS,5016881,ENGIE Global Markets,20000,Details
EU480272,10-0,2019-01-08 14:18:34.222,Completed,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,France,100,EDF TRADING LIMITED,5027028,EDF TRADING LTD,2000,Details
EU480252,10-0,2019-01-08 14:11:25.191,Completed,Germany,100,RWEST GmbH IS Trading Account,5016831,RWE Supply & Trading GmbH,Germany,100,RWEST GmbH Trading Account,5016830,RWE Supply & Trading GmbH,776000,Details
EU480255,10-0,2019-01-08 14:07:15.974,Completed,Germany,100,RWEST GmbH Trading Account,5016830,RWE Supply & Trading GmbH,Germany,100,RWE Supply & Trading GmbH CAO DE,5023243,RWE Supply & Trading GmbH,250000,Details
EU480276,10-72,2019-01-08 14:07:03.882,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Germany,100,FVS Kesselanlage,5014201,STEAG New Energies GmbH,855,Details
EU480263,10-71,2019-01-08 14:06:02.081,Completed,Germany,100,FVS Kesselanlage,5014201,STEAG New Energies GmbH,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,855,Details
EU480273,10-72,2019-01-08 14:05:49.25,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Germany,100,Heizkraftwerk Homburg,5014516,STEAG New Energies GmbH,32767,Details
EU480262,10-71,2019-01-08 14:05:00.288,Completed,Germany,100,Heizkraftwerk Homburg,5014516,STEAG New Energies GmbH,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,32767,Details
EU480270,10-72,2019-01-08 14:04:32.19,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Germany,100,HW Unterschleißheim,5026207,STEAG New Energies GmbH,146,Details
EU480261,10-0,2019-01-08 14:04:01.714,Completed,United Kingdom,100,Redshaw Advisors,5023004,Louis Redshaw,Finland,100,Neova Oy trading account,5010598,Neova Oy,30000,Details
EU480264,10-71,2019-01-08 14:03:43.109,Completed,Germany,100,HW Unterschleißheim,5026207,STEAG New Energies GmbH,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,146,Details
EU480104,10-0,2019-01-08 13:57:15.412,Completed,United Kingdom,100,INEOS FPS Kinneil,5008377,INEOS FPS Limited,Belgium,100,9013 INEOS EUROPE AG,5027610,INEOS EUROPE AG,1,Details
EU480105,10-0,2019-01-08 13:52:37.645,Completed,Poland,100,ELEKTROCIEPŁOWNIA,5003579,MESKO S.A.,Poland,100,CRB Energia,5022867,CRB Energia Spółka z ograniczoną odpowiedzialnością,4895,Details
EU480257,10-0,2019-01-08 13:52:16.557,Completed,United Kingdom,100,Trading EUA/EUAA,5017039,ICE Clear Europe Ltd,United Kingdom,100,ED&F Man Capital Markets Ltd,5023256,E D & F MAN CAPITAL MARKETS LIMITED,4000,Details
EU480256,10-0,2019-01-08 13:51:28.496,Completed,United Kingdom,100,Trading Daily Emissions,5017041,ICE Clear Europe Ltd,United Kingdom,100,ED&F Man Capital Markets Ltd,5023256,E D & F MAN CAPITAL MARKETS LIMITED,3000,Details
EU480254,10-0,2019-01-08 13:50:33.323,Completed,United Kingdom,100,Trading Daily Emissions,5017041,ICE Clear Europe Ltd,United Kingdom,100,BNP PARIBAS COMMODITY FUTURES LTD,5017675,BNP Paribas Commodity Futures Limited,44000,Details
EU480253,10-0,2019-01-08 13:49:44.882,Completed,United Kingdom,100,Trading Daily Emissions,5017041,ICE Clear Europe Ltd,United Kingdom,100,Morgan Stanley Capital Group Inc,5017295,Morgan Stanley Capital Group Inc,5283000,Details
EU480250,10-0,2019-01-08 13:48:58.669,Completed,United Kingdom,100,Trading Daily Emissions,5017041,ICE Clear Europe Ltd,United Kingdom,100,FUTURES CLIENT TRADING ACCOUNT,5017912,Macquarie Bank Limited,5000,Details
