Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU520496,10-2,2019-04-30 09:26:15.723,Completed,Bulgaria,100,AES-3C Maritza East 1,5016306,AES-3C Maritza East 1,European Commission,100,EU Allowance deletion,5016380,European Commission,4037871,Details
EU520065,10-2,2019-04-30 09:26:15.22,Completed,France,100,ETEX FRANCE BUILDING PERFORMANCE - AUNEUIL,5022129,ETEX FRANCE BUILDING PERFORMANCE,European Commission,100,EU Allowance deletion,5016380,European Commission,56981,Details
EU517919,10-2,2019-04-30 09:25:34.289,Completed,France,100,EURALIS CEREALES SOLFERINO,5022753,EURALIS CEREALES,European Commission,100,EU Allowance deletion,5016380,European Commission,656,Details
EU517922,10-2,2019-04-30 09:22:31.89,Completed,France,100,EURALIS CEREALES BARCELONNE DU GERS,5022754,EURALIS CEREALES,European Commission,100,EU Allowance deletion,5016380,European Commission,965,Details
EU517926,10-2,2019-04-30 09:20:33.5,Completed,France,100,EURALIS CEREALES LESCAR,5022755,EURALIS CEREALES,European Commission,100,EU Allowance deletion,5016380,European Commission,1586,Details
EU520263,10-2,2019-04-30 09:17:14.078,Completed,Hungary,100,Operator Account:HU14,5011654,Bakonyi Bioenergia Kft.,European Commission,100,EU Allowance deletion,5016380,European Commission,3648,Details
EU520450,10-2,2019-04-30 09:17:11.632,Completed,Poland,100,Kotłownia Zakładowa,5002694,HGBS FINANSE S.A.,European Commission,100,EU Allowance deletion,5016380,European Commission,1422,Details
EU520356,10-2,2019-04-30 09:16:49.53,Completed,Spain,100,"Geisa Fabrics, S.L.",5009361,"Geisa Fabrics, S.L.",European Commission,100,EU Allowance deletion,5016380,European Commission,18102,Details
EU520424,10-2,2019-04-30 09:13:24.06,Completed,Netherlands,100,DJP - De Hoop B.V.,5011345,DS Smith Packaging Netherlands B.V.,European Commission,100,EU Allowance deletion,5016380,European Commission,145633,Details
EU520495,10-2,2019-04-30 09:10:28.283,Completed,Denmark,100,SUN-AIR of Scandinavia,5019108,SUN-AIR of Scandinavia A/S,European Commission,100,EU Allowance deletion,5016380,European Commission,31475,Details
EU518223,10-2,2019-04-30 09:08:26.085,Completed,Germany,100,Otto Morof Tief- und Straßenbau GmbH,5018659,Otto Morof Tief- und Straßenbau GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,3332,Details
EU520487,10-2,2019-04-30 09:06:23.095,Completed,Bulgaria,100,VEOLIA ENERGY VARNA EAD,5016182,VEOLIA ENERDGY VARNA EAD,European Commission,100,EU Allowance deletion,5016380,European Commission,37823,Details
EU520492,10-72,2019-04-30 09:05:12.154,Completed,European Commission,100,EU Credit Exchange Account - Aviation,5022592,EUROPEAN COMMISSION,Denmark,100,SUN-AIR of Scandinavia,5019108,SUN-AIR of Scandinavia A/S,472,Details
EU520485,10-2,2019-04-30 09:04:35.378,Completed,Bulgaria,100,Toplofikatsia Ruse-TEC Ruse Iztok,5016163,Toplofikatsia Ruse AD,European Commission,100,EU Allowance deletion,5016380,European Commission,248927,Details
EU520439,10-71,2019-04-30 09:04:18.376,Completed,Denmark,100,SUN-AIR of Scandinavia,5019108,SUN-AIR of Scandinavia A/S,European Commission,100,EU International Credit Account - Aviation,5022591,EUROPEAN COMMISSION,472,Details
EU520481,10-2,2019-04-30 08:59:51.889,Completed,Czech Republic,100,HELUZ cihlářský průmysl v.o.s.,5007062,HELUZ cihlářský průmysl v.o.s.,European Commission,100,EU Allowance deletion,5016380,European Commission,15909,Details
EU520402,10-2,2019-04-30 08:59:48.699,Completed,Slovenia,100,Adria Airways d.d.,5000337,Adria Airways d.o.o.- V STEČAJU,European Commission,100,EU Allowance deletion,5016380,European Commission,3916,Details
EU520427,10-2,2019-04-30 08:58:23.968,Completed,Germany,100,1025 - Anlagenkonto,5014202,FFR Fernwärmeversorgung Flugplatz Ramstein GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,21002,Details
EU520082,10-2,2019-04-30 08:54:08.538,Completed,Hungary,100,PERTAR 31:HU304,5011888,CHP-ERŐMŰ Kft.,European Commission,100,EU Allowance deletion,5016380,European Commission,12711,Details
EU520000,10-2,2019-04-30 08:52:40.851,Completed,Germany,100,Account of UTair Aviation JSC,5019076,UTair Aviation,European Commission,100,EU Allowance deletion,5016380,European Commission,27,Details
