Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU510092,10-0,2019-04-10 12:33:38.39,Completed,Germany,100,ECC AG Handel,5016813,European Commodity Clearing AG,Germany,100,RWEST GmbH Trading Account,5016830,RWE Supply & Trading GmbH,300000,Details
EU510434,10-2,2019-04-10 12:31:52.889,Completed,Germany,100,Konto Werk Hagen,5015520,Magnesita Refractories GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,26106,Details
EU509024,10-0,2019-04-10 12:30:39.102,Completed,Sweden,100,HVC/KVV Vattumannen,5002228,Eskilstuna Energi & Miljö AB,Netherlands,100,STX Services BV,5017430,STX Commodities B.V.,5000,Details
EU510196,10-2,2019-04-10 12:30:18.57,Completed,Poland,100,ELEKTROCIEPŁOWNIA,5002510,OPEC GRUDZIĄDZ Sp. z o.o.,European Commission,100,EU Allowance deletion,5016380,European Commission,152445,Details
EU510087,10-0,2019-04-10 12:30:17.896,Completed,Germany,100,ECC AG Handel,5016813,European Commodity Clearing AG,Germany,100,Vattenfall Energy Trading GmbH,5017244,Vattenfall Energy Trading GmbH,375000,Details
EU509021,10-0,2019-04-10 12:30:13.935,Completed,Germany,100,1425 - Anlagenkonto,5014783,Stadtwerke Heidelberg Umwelt GmbH,Germany,100,1424 - Anlagenkonto,5014781,Stadtwerke Heidelberg Umwelt GmbH,1179,Details
EU510425,10-0,2019-04-10 12:28:55.183,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,France,100,BNP PARIBAS,5027964,BNP PARIBAS,6000,Details
EU508600,10-0,2019-04-10 12:28:46.021,Completed,France,100,WEPA FRANCE,5005426,WEPA FRANCE,France,100,WEPA FRANCE- Usine de Torvilliers,5005808,WEPA FRANCE,2000,Details
EU510073,10-0,2019-04-10 12:28:19.356,Completed,Germany,100,ECC AG Handel,5016813,European Commodity Clearing AG,Germany,100,Commerzbank AG - Trading Account,5016810,COMMERZBANK Aktiengesellschaft,710000,Details
EU510422,10-0,2019-04-10 12:27:47.355,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,United Kingdom,100,ED&F Man Capital Markets Ltd,5023256,E D & F MAN CAPITAL MARKETS LIMITED,8000,Details
EU508887,10-0,2019-04-10 12:27:24.655,Completed,Germany,100,HKW Wedel,5014086,Hamburger Energiewerke GmbH,Germany,100,"GTKW Wedel, 1285 - Anlagenkonto",5014589,Hamburger Energiewerke GmbH,845,Details
EU510438,10-0,2019-04-10 12:26:58.606,Completed,United Kingdom,100,CFP Energy Limited,5017513,CFP Energy Limited,Greece,100,HERON2,5002426,ΘΕΡΜΟΗΛΕΚΤΡΙΚΟΣ ΣΤΑΘΜΟΣ ΒΟΙΩΤΙΑΣ  ΗΡΩΝ II,1000,Details
EU510427,10-2,2019-04-10 12:26:12.325,Completed,Italy,100,Industria Cartaria Fenili,5013042,Industria Cartaria Fenili S.p.A.,European Commission,100,EU Allowance deletion,5016380,European Commission,7167,Details
EU510437,10-0,2019-04-10 12:25:41.807,Completed,United Kingdom,100,CFP Energy Limited,5017513,CFP Energy Limited,Italy,100,ERG Power Generation S.p.A.,5023356,Erg Power Generation S.p.A.,36000,Details
EU510436,10-0,2019-04-10 12:24:21.524,Completed,United Kingdom,100,CFP Energy Limited,5017513,CFP Energy Limited,Germany,100,STB-280-Anlagenkonto,5015298,Wiegand-Glashüttenwerke GmbH,102030,Details
EU509006,10-0,2019-04-10 12:23:38.237,Completed,Spain,100,"Dow Chemical Ibérica,S.L-Cald-Deriv Etileno Tarrag",5009335,"Dow Chemical Iberica, SL",Spain,100,"Dow Chemical Ibérica, S.L. -  Instalación La Pobla de Mafumet",5009615,"Dow Chemical Iberica, SL",6886,Details
EU509713,10-2,2019-04-10 12:21:07.858,Completed,Italy,100,En Plus,5013207,En Plus S.r.l.,European Commission,100,EU Allowance deletion,5016380,European Commission,636514,Details
EU510435,10-90,2019-04-10 12:20:16.986,Completed,Norway,100,BKK KONSERN,5012211,Eviny Fornybar AS,European Commission,100,EU Allowance deletion,5016380,European Commission,3565,Details
EU510432,10-2,2019-04-10 12:20:06.236,Completed,Austria,100,LS FHKW Mitte  Linz Linie 1a,5004073,LINZ STROM GAS WÄRME GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,116474,Details
EU509715,10-2,2019-04-10 12:19:42.883,Completed,Italy,100,Alpiq Energia Italia,5026863,Alpiq Energia Italia S.p.A.,European Commission,100,EU Allowance deletion,5016380,European Commission,9942,Details
