Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU499433,10-36,2019-03-22 01:32:59.642,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Verallia Spain, S.A. - Verallia Zaragoza",5009408,"VERALLIA SPAIN, S.A.",46593,Details
EU499403,10-36,2019-03-22 01:32:59.591,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Fabricación Española Sanitaria, S.A.",5018193,"Fabricación Española Sanitaria, S.A.",6349,Details
EU499407,10-36,2019-03-22 01:32:59.434,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Codicer 95, S.L.",5021960,"Codicer 95, S.L.",11117,Details
EU499406,10-36,2019-03-22 01:32:59.318,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,VL2-päästöoikeustili:FI502,5010558,Vaskiluodon Voima Oy,62454,Details
EU499435,10-36,2019-03-22 01:32:59.143,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Rugui Melt, S.A.U.",5022805,"Rugui Melt, S.A.U.",2438,Details
EU499398,10-36,2019-03-22 01:32:59.134,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,Teollisuuskuja:FI401,5010457,Savon Voima Oyj,18,Details
EU499432,10-36,2019-03-22 01:32:59.127,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"COMPACGLASS, S.L - Fábrica I y II",5008832,"COMPACGLASS, S.L",52098,Details
EU499439,10-36,2019-03-22 01:32:59.047,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,Rauman tehdas:FI323,5010379,Metsä Fibre Oy,26316,Details
EU499460,10-36,2019-03-22 01:32:59.004,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,Kartanonmaa:FI231,5011014,Lahti Energia Oy,3,Details
EU499394,10-36,2019-03-22 01:32:58.989,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,Raahen terästehdas:FI373,5010429,SSAB Europe Oy,3316893,Details
EU499418,10-36,2019-03-22 01:32:58.939,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,JLS:FI335,5010391,Oy Turku Energia Åbo Energi Ab,3337,Details
EU499399,10-36,2019-03-22 01:32:58.924,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Azulejos y Pavimentos, S.A.",5018657,"Azulejos y Pavimentos, S.A.",10523,Details
EU499543,10-36,2019-03-22 01:32:58.902,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,Rauman Energia Oy:n päästökauppatili:FI367,5010423,Rauman Energia Oy,5,Details
EU499430,10-36,2019-03-22 01:32:58.859,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,Biocarburantes de Castilla y Leon,5009894,"BIOCARBURANTES DE CASTILLA Y LEÓN, S.A.",124000,Details
EU499434,10-36,2019-03-22 01:32:58.722,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,Enercrisa,5009591,"ENERCRISA, S.A",63624,Details
EU499395,10-36,2019-03-22 01:32:58.517,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,"LK222, Nakkila:FI598",5010638,Adven Oy,9461,Details
EU499462,10-36,2019-03-22 01:32:58.516,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,EMV-ME CO2 Österbacka:FI777,5010748,Mariehamns Energi Ab,145,Details
EU499412,10-36,2019-03-22 01:32:58.502,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,Cerámicas de Mira S.L.,5009906,"Cerámicas de Mira, S.L.",10351,Details
EU499408,10-36,2019-03-22 01:32:58.449,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,Päästöt-Kontiosuo:FI21,5010804,Savon Voima Joensuu Oy,42794,Details
EU499441,10-36,2019-03-22 01:32:58.436,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Mercury Cerámica, S.L.",5023465,"Mercury Cerámica, S.L.",11519,Details
