Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU499845,10-0,2019-03-25 14:39:55.524,Completed,Spain,100,"Bestile, S.L.",5017747,"Bestile, S.L.",Spain,100,FUTURA CARBONO S.L.,5024181,FUTURA CARBONO S.L.,4526,Details
EU500463,10-0,2019-03-25 14:38:47.061,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,550000,Details
EU500465,10-0,2019-03-25 14:37:27.914,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,Germany,100,UniCredit Bank AG Trading Account,5016811,UniCredit Bank AG,28000,Details
EU500468,10-0,2019-03-25 14:36:18.074,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,Netherlands,100,JPM VEC Trading Account,5027817,J.P. Morgan Ventures Energy Corporation,485000,Details
EU500064,10-2,2019-03-25 14:36:10.36,Completed,Romania,100,SC Wienerberger SRL punct de lucru Tritenii de Jos,5010214,SC Wienerberger SRL,European Commission,100,EU Allowance deletion,5016380,European Commission,22896,Details
EU500471,10-0,2019-03-25 14:35:22.193,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,United Kingdom,100,FUTURES CLIENT TRADING ACCOUNT,5017912,Macquarie Bank Limited,30000,Details
EU500065,10-2,2019-03-25 14:34:37.848,Completed,Romania,100,SC Wienerberger SRL punct de lucru Sibiu,5010190,SC Wienerberger SRL,European Commission,100,EU Allowance deletion,5016380,European Commission,19257,Details
EU500473,10-0,2019-03-25 14:34:15.101,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,United Kingdom,100,BNP Paribas,5017654,BNP Paribas,424000,Details
EU488125,10-2,2019-03-25 14:33:36.894,Completed,Finland,100,SSOY Päästötili:FI534,5010590,Suomen Sokeri Oy,European Commission,100,EU Allowance deletion,5016380,European Commission,46556,Details
EU499775,10-0,2019-03-25 14:33:26.845,Completed,France,100,RAYONIER A.M TARTAS,5005955,RAYONIER A.M TARTAS,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,100000,Details
EU500483,10-2,2019-03-25 14:32:51.198,Completed,Hungary,100,Operator Account:HU113,5011747,SILKEM Hungary Kft.,European Commission,100,EU Allowance deletion,5016380,European Commission,15659,Details
EU500475,10-0,2019-03-25 14:32:01.078,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,Spain,100,Santander Clientes,5017250,Banco Santander S.A.,1000,Details
EU500478,10-0,2019-03-25 14:31:05.321,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,United Kingdom,100,Citigroup Global Markets LTD - ETD Ops,5017632,Citigroup Global Markets Limited,500000,Details
EU500067,10-2,2019-03-25 14:30:36.854,Completed,Romania,100,SC Wienerberger SRL punct de lucru Gura Ocnitei,5010189,SC Wienerberger SRL,European Commission,100,EU Allowance deletion,5016380,European Commission,14609,Details
EU500484,10-0,2019-03-25 14:30:18.867,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,United Kingdom,100,UBS AG,5027651,UBS AG,2500000,Details
EU500452,10-2,2019-03-25 14:29:13.056,Completed,Romania,100,SC Wienerberger SRL punct de lucru Satuc,5010094,SC Wienerberger SRL,European Commission,100,EU Allowance deletion,5016380,European Commission,16324,Details
EU499753,10-0,2019-03-25 14:29:02.7,Completed,Netherlands,100,STX Services BV,5017430,STX Commodities B.V.,Netherlands,100,Century Aluminum Vlissingen BV,5022793,Century Aluminum Vlissingen B.V.,9000,Details
EU499816,10-0,2019-03-25 14:26:12.031,Completed,Netherlands,100,STX Services BV,5017430,STX Commodities B.V.,Netherlands,100,HB Energy BV,5011624,HB-Energy B.V.,4000,Details
EU500481,10-72,2019-03-25 14:20:53.137,Completed,European Commission,100,EU Credit Exchange Account - Aviation,5022592,EUROPEAN COMMISSION,Netherlands,100,KLM,5000285,Koninklijke Luchtvaart Maatschappij N.V.,27377,Details
EU498360,10-2,2019-03-25 14:20:03.083,Completed,Czech Republic,100,KOMTERM Morava - Tatra Kopřivnice,5006639,"KOMTERM Morava, s.r.o.",European Commission,100,EU Allowance deletion,5016380,European Commission,32838,Details
