Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU519454,10-0,2019-04-26 10:38:13.958,Completed,Netherlands,100,STX Services BV,5017430,STX Commodities B.V.,Lithuania,100,Operator Account:LT16,5006007,UAB Kauno stiklas,3300,Details
EU519533,10-2,2019-04-26 10:38:00.489,Completed,Belgium,100,413 Belasco nv,5022680,Belasco nv,European Commission,100,EU Allowance deletion,5016380,European Commission,3922,Details
EU519497,10-0,2019-04-26 10:37:19.408,Completed,Netherlands,100,STX Services BV,5017430,STX Commodities B.V.,United Kingdom,100,,5000132,,168,Details
EU519503,10-0,2019-04-26 10:36:31.287,Completed,Netherlands,100,STX Services BV,5017430,STX Commodities B.V.,United Kingdom,100,,5000132,,184,Details
EU519532,10-2,2019-04-26 10:35:39.123,Completed,Spain,100,AIR NOSTRUM,5000428,"AIR NOSTRUM LINEAS AEREAS DEL MEDITERRANEO, S.A.",European Commission,100,EU Allowance deletion,5016380,European Commission,345426,Details
EU519536,10-0,2019-04-26 10:33:12.926,Completed,France,100,BNP PARIBAS,5027964,BNP PARIBAS,Norway,100,Norsk Hydro ASA Trading,5017169,Norsk Hydro ASA,25000,Details
EU519509,10-2,2019-04-26 10:32:12.258,Completed,Denmark,100,Hjortebjerg CO2 konto I:DK500,5006289,Hjortebjerg A/S,European Commission,100,EU Allowance deletion,5016380,European Commission,1680,Details
EU519531,10-0,2019-04-26 10:31:55.803,Completed,France,100,BNP PARIBAS,5027964,BNP PARIBAS,Spain,100,"Naturgy Energy Group, S.A.",5017187,"Naturgy Energy Group, S.A.",103000,Details
EU519535,10-72,2019-04-26 10:31:31.205,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Norway,100,Hydro Aluminium AS Høyanger aluminiumsverk,5020503,Hydro Aluminium AS Høyanger aluminiumsverk,4882,Details
EU519529,10-2,2019-04-26 10:31:00.793,Completed,Romania,100,Operator Account,5010041,S Complexul Energetic Oltenia SA,European Commission,100,EU Allowance deletion,5016380,European Commission,860000,Details
EU519493,10-71,2019-04-26 10:30:32.299,Completed,Norway,100,Hydro Aluminium AS Høyanger aluminiumsverk,5020503,Hydro Aluminium AS Høyanger aluminiumsverk,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,4882,Details
EU519487,10-2,2019-04-26 10:29:46.235,Completed,Belgium,100,375 BFS Europe,5022347,BFS Europe,European Commission,100,EU Allowance deletion,5016380,European Commission,8028,Details
EU519028,10-2,2019-04-26 10:29:41.866,Completed,France,100,AIRBUS DEFENCE AND SPACE,5027472,AIRBUS DEFENCE AND SPACE SAS,European Commission,100,EU Allowance deletion,5016380,European Commission,204,Details
EU518472,10-2,2019-04-26 10:29:15.799,Completed,Norway,100,"Eramet Norway AS, Porsgrunn",5018840,Eramet Norway AS,European Commission,100,EU Allowance deletion,5016380,European Commission,145352,Details
EU519464,10-0,2019-04-26 10:27:50.301,Completed,Czech Republic,100,"ČEZ, a.s. - obchodní účet",5016960,"ČEZ, a. s.",United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,250000,Details
EU519524,10-0,2019-04-26 10:26:55.805,Completed,France,100,BNP PARIBAS,5027964,BNP PARIBAS,Italy,100,ENEL TRADE ITALIA,5016899,Enel Global Trading S.p.A.,32000,Details
EU519526,10-0,2019-04-26 10:25:56.314,Completed,Finland,100,Gasum Consulting Oy,5018688,Gasum Consulting Oy,Finland,100,Kaipiaisten höyrylämpökeskus,5010793,Lantmännen Agro Oy,4146,Details
EU519528,10-72,2019-04-26 10:25:29.251,Completed,European Commission,100,EU Credit Exchange Account - Aviation,5022592,EUROPEAN COMMISSION,Spain,100,AIR NOSTRUM,5000428,"AIR NOSTRUM LINEAS AEREAS DEL MEDITERRANEO, S.A.",5091,Details
EU519518,10-0,2019-04-26 10:25:06.248,Completed,Spain,100,"Global Factor Commodity Trading, S.A.U.",5016901,"Global Factor Commodity Trading, S.A.U.",Italy,100,SENECA,5022930,S.ENE.CA. Società Energia Careggi srl,1848,Details
EU519515,10-71,2019-04-26 10:24:24.327,Completed,Spain,100,AIR NOSTRUM,5000428,"AIR NOSTRUM LINEAS AEREAS DEL MEDITERRANEO, S.A.",European Commission,100,EU International Credit Account - Aviation,5022591,EUROPEAN COMMISSION,5091,Details
