Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU506027,10-36,2019-04-04 01:31:37.449,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,Minera de Santa Marta - Villarubia de Santiago,5009725,"MINERA SANTA MARTA, S.A.",34352,Details
EU506029,10-36,2019-04-04 01:31:36.533,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Cales Granada, S.A.",5009372,"Cales Granada, S.A.",23474,Details
EU505961,10-36,2019-04-04 01:31:36.531,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"OPEL ESPAÑA, S.L.U.",5009571,"OPEL ESPAÑA, S.L.U.",56445,Details
EU506021,10-36,2019-04-04 01:31:36.055,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Sidenor Aceros Especiales, S.L. - Planta de Vitoria",5021518,"Sidenor Aceros Especiales, S.L.",27132,Details
EU506034,10-36,2019-04-04 01:31:36.05,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Tarragona Power, S.L. –  CCC Tarragona Power",5009618,"Tarragona Power, s.l.",23929,Details
EU505985,10-36,2019-04-04 01:31:35.193,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Neoelectra SC Cinca Verde, S.L.U.",5009402,"Neoelectra SC Cinca Verde, S.L.U.",3594,Details
EU506017,10-36,2019-04-04 01:31:35.182,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,Papelera Guipuzcoana de Zicuñaga S.A,5009078,"Papelera Guipuzcoana de Zicuñaga, SA",66120,Details
EU506011,10-36,2019-04-04 01:31:35.144,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Intocast Ibérica, S.L.",5009409,"Intocast Ibérica, S.L.",5851,Details
EU505984,10-36,2019-04-04 01:31:34.708,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Cía. Española de Laminación, S.L.",5008983,"Compañia Española de Laminación, S.L.",236893,Details
EU505981,10-36,2019-04-04 01:31:34.505,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Iberboard Mill, S.L.",5009238,"Iberboard Mill, S.L.",16376,Details
EU505980,10-36,2019-04-04 01:31:34.45,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Solidus San Andrés, S.L.",5009074,Solidus San Andrés S.L.,28204,Details
EU506030,10-36,2019-04-04 01:31:34.1,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Ercros, S.A ( Almussafes)",5009533,"Ercros, S.A.",64251,Details
EU506031,10-36,2019-04-04 01:31:33.756,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"ArcelorMittal Lesaka, S.A.",5022119,"ARCELORMITTAL ESPAÑA, S.A.",25159,Details
EU506043,10-36,2019-04-04 01:31:33.747,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Vicrila Industrias del Vidrio, S.L.",5009088,"Vicrila Industrias del Vidrio, S.L.",27329,Details
EU506046,10-36,2019-04-04 01:31:33.656,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Dicepa Higiene, S.L.",5009243,"Dicepa Higiene, S.L.",5769,Details
EU506051,10-36,2019-04-04 01:31:32.488,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Cemex España Operaciones, S.L.U. - Alcanar",5009908,"Cemex España Operaciones, S.L.U.",1093425,Details
EU506013,10-36,2019-04-04 01:31:32.013,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Michelín España Portugal, S.A.-Fábrica de Lasarte",5008878,MICHELIN ESPAÑA Y PORTUGAL S.A.,5486,Details
EU506032,10-36,2019-04-04 01:31:32.011,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"BA Glass Spain, S.A. - Instalación de León",5009318,"BA Glass Spain, S.A.",56685,Details
EU506033,10-36,2019-04-04 01:31:32.009,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"COMPACGLASS, S.L",5009003,"COMPACGLASS, S.L",36271,Details
EU506016,10-36,2019-04-04 01:31:29.339,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Spain,100,"Adisseo España, S.A.",5020353,"Adisseo España, S.A.",29965,Details
