Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU489398,10-36,2019-02-26 01:48:01.488,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Belgium,100,122 Sofidel Benelux,5004521,Sofidel Benelux,24774,Details
EU489251,10-36,2019-02-26 01:48:01.416,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Netherlands,100,Yara Sluiskil B.V. BKG 1,5011379,Yara Sluiskil B.V.,559468,Details
EU489633,10-36,2019-02-26 01:48:01.272,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Belgium,100,030 Durobor Glassware,5004419,Durobor Glassware,22107,Details
EU489037,10-36,2019-02-26 01:48:01.268,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Produkcja Kwasu Tereftalowego PTA,5018658,Polski Koncern Naftowy ORLEN S.A.,108111,Details
EU489288,10-36,2019-02-26 01:48:01.267,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Netherlands,100,Uniper Centrale De Constant Rebecqueplein,5011429,Uniper Benelux N.V.,22384,Details
EU489275,10-36,2019-02-26 01:48:01.154,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Ciepłownia FIBRIS S.A. w Przemyślu,5003113,FIBRIS S.A.,11712,Details
EU489467,10-36,2019-02-26 01:48:01.123,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Belgium,100,190 Volvo Car Belgium Gent,5004589,Volvo Car Belgium,28163,Details
EU488772,10-36,2019-02-26 01:48:01.025,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Netherlands,100,Crown Van Gelder N.V.,5011310,Crown Van Gelder B.V.,56987,Details
EU488769,10-36,2019-02-26 01:48:00.911,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Belgium,100,189 CCB Cimenterie Gaurain,5004588,"COMPAGNIE DES CIMENTS BELGES, C.C.B.",1120679,Details
EU489710,10-36,2019-02-26 01:48:00.897,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Netherlands,100,"Eneco Heat Production & Industrials B.V., WKC Wateringseveld",5011531,Eneco Heat Production & Industrials B.V.,1920,Details
EU489351,10-36,2019-02-26 01:48:00.875,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Bulgaria,100,Balgarska Petrolna Rafineria,5016121,„Balgarska Petrolna Rafineria”- EOOD,8025,Details
EU489743,10-35,2019-02-26 01:48:00.833,Completed,European Commission,100,EU AVIATION ALLOCATION ACCOUNT,5022595,EUROPEAN UNION,Germany,100,United Parcel Service Co,5000339,United Parcel Service Co.,127917,Details
EU489674,10-36,2019-02-26 01:48:00.812,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Netherlands,100,Asfalt Productie Doetinchem,5020390,KWS Infra B.V.,910,Details
EU489408,10-36,2019-02-26 01:48:00.773,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Kotłownia Pudliszki Sp. z o.o.,5002539,Pudliszki Sp. z o.o.,4345,Details
EU489524,10-36,2019-02-26 01:48:00.744,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Instalacja formaliny SILEKOL,5018605,Pfleiderer Silekol,12061,Details
EU489652,10-36,2019-02-26 01:48:00.627,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Netherlands,100,PQ Silicas BV,5011367,PQ Silicas B.V.,31845,Details
EU488555,10-36,2019-02-26 01:48:00.577,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Ciepłownia,5003816,PGNIG Termika Energetyka Przemyśl Sp. z o.o.,9629,Details
EU489430,10-36,2019-02-26 01:48:00.46,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,ELEKTROCIEPŁOWNIA,5002732,Nordzucker Polska S.A.,19693,Details
EU488786,10-36,2019-02-26 01:48:00.459,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Instalacja do produkcji wapna - PIECE SZYBOWE,5003258,Trzuskawica S.A.,335384,Details
EU489360,10-36,2019-02-26 01:48:00.353,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Netherlands,100,"Shell Nederland Chemie B.V., vestiging Moerdijk BKG 1",5011087,SHELL Nederland Chemie B.V.,968143,Details
