Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU519395,10-2,2019-04-26 08:02:32.382,Completed,Austria,100,Breitenfelder Edelstahl Mitterdorf,5004048,Breitenfeld Edelstahl AG,European Commission,100,EU Allowance deletion,5016380,European Commission,20287,Details
EU519236,10-2,2019-04-26 08:01:37.964,Completed,Finland,100,Kaipiaisten höyrylämpökeskus,5010793,Lantmännen Agro Oy,European Commission,100,EU Allowance deletion,5016380,European Commission,4146,Details
EU518906,10-2,2019-04-26 08:01:26.384,Completed,Germany,100,FHW Dinslaken-Innenstadt,5014306,Fernwärmeversorgung Niederrhein GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,171,Details
EU518910,10-2,2019-04-26 07:58:55.376,Completed,Germany,100,FHW Moers,5014294,Fernwärmeversorgung Niederrhein GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,712,Details
EU518913,10-2,2019-04-26 07:57:27.035,Completed,Germany,100,FHW Dortmund-Scharnhorst,5014287,Fernwärmeversorgung Niederrhein GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,782,Details
EU518915,10-2,2019-04-26 07:55:41.155,Completed,Germany,100,FHW Dortmund-Bodelschwingh,5024009,Fernwärmeversorgung Niederrhein GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,10463,Details
EU519017,10-2,2019-04-26 07:39:47.126,Completed,Norway,100,Equinor ASA Åsgardfeltet,5012292,Equinor ASA,European Commission,100,EU Allowance deletion,5016380,European Commission,868606,Details
EU519021,10-2,2019-04-26 07:36:02.283,Completed,Norway,100,Equinor ASA Statfjordfeltet,5012298,Equinor ASA,European Commission,100,EU Allowance deletion,5016380,European Commission,816051,Details
EU519334,10-2,2019-04-26 07:11:12.932,Completed,Austria,100,Stw Heizwerk Süd Klagenfurt,5004100,Energie Klagenfurt GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,2,Details
EU506985,10-2,2019-04-26 05:38:30.705,Completed,Austria,100,Semperit Technische Produkte Wimpassing,5004198,Semperit Technische Produkte Gesellschaft m.b.H.,European Commission,100,EU Allowance deletion,5016380,European Commission,15738,Details
EU518793,10-2,2019-04-26 03:19:37.614,Completed,Netherlands,100,China Airlines Ltd.,5016456,China Airlines Ltd.,European Commission,100,EU Allowance deletion,5016380,European Commission,2511,Details
EU517475,10-2,2019-04-26 03:10:55.418,Completed,Sweden,100,Occidental Petroleum,5023972,Occidental Petroleum,European Commission,100,EU Allowance deletion,5016380,European Commission,12,Details
EU519388,10-72,2019-04-26 02:04:25.124,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Poland,100,Spalanie paliw,5024825,BGW Sp. z o.o.,2059,Details
EU519379,10-71,2019-04-26 02:03:35.277,Completed,Poland,100,Spalanie paliw,5024825,BGW Sp. z o.o.,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,2059,Details
EU519380,10-2,2019-04-26 02:01:17.789,Completed,Poland,100,Spalanie paliw,5024825,BGW Sp. z o.o.,European Commission,100,EU Allowance deletion,5016380,European Commission,43713,Details
EU518448,10-2,2019-04-25 23:52:27.927,Completed,Poland,100,Instalacja do produkcji papieru,5028024,Schumacher Packaging Zakład Grudziądz Sp. z o.o.,European Commission,100,EU Allowance deletion,5016380,European Commission,80,Details
EU518377,10-2,2019-04-25 22:51:06.859,Completed,Czech Republic,100,Teplárna Otrokovice - Teplárna,5006850,Teplárna Otrokovice a.s.,European Commission,100,EU Allowance deletion,5016380,European Commission,365686,Details
EU519386,10-72,2019-04-25 21:40:00.365,Completed,European Commission,100,EU Credit Exchange Account - Aviation,5022592,EUROPEAN COMMISSION,Germany,100,United Parcel Service Co,5000339,United Parcel Service Co.,2407,Details
EU518047,10-71,2019-04-25 21:39:07.935,Completed,Germany,100,United Parcel Service Co,5000339,United Parcel Service Co.,European Commission,100,EU International Credit Account - Aviation,5022591,EUROPEAN COMMISSION,2407,Details
EU519383,10-2,2019-04-25 21:00:37.066,Completed,France,100,HOP!,5022826,HOP!,European Commission,100,EU Allowance deletion,5016380,European Commission,437830,Details
