Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU505145,10-0,2019-04-03 10:13:06.674,Completed,Germany,100,Gesellschaftskonto BASF Personal Care,5020423,BASF Personal Care and Nutrition GmbH,Germany,100,1215 - Anlagenkonto,5014491,Henkel AG & Co. KGaA,106357,Details
EU505057,10-2,2019-04-03 10:12:14.385,Completed,Netherlands,100,Lyondell Chemie Nederland B.V. - Europoort locatie,5022561,Lyondell Chemie Nederland B.V.,European Commission,100,EU Allowance deletion,5016380,European Commission,3155,Details
EU505102,10-0,2019-04-03 10:09:44.326,Completed,Germany,100,UniCredit Bank AG Trading Account,5016811,UniCredit Bank AG,Germany,100,GETEC heat & power GmbH,5022360,GETEC heat & power GmbH,10000,Details
EU504914,10-0,2019-04-03 10:09:17.624,Completed,Hungary,100,MOL Commodity Trading Kft,5017387,MOL Commodity Trading Kft.,Croatia,100,Rafinerija nafte Rijeka,5021784,INA d.d.,17211,Details
EU504911,10-0,2019-04-03 10:09:16.632,Completed,Germany,100,RWE Generation SE - Händlerkonto,5017638,RWE Generation SE,Germany,100,1501 - Anlagenkonto,5014889,RWE Generation SE,34404,Details
EU504921,10-0,2019-04-03 10:08:53.345,Completed,Hungary,100,MOL Commodity Trading Kft,5017387,MOL Commodity Trading Kft.,Croatia,100,Objekti prerade plina Molve,5021973,INA d.d.,1287,Details
EU505089,10-0,2019-04-03 10:08:49.37,Completed,Spain,100,"COMPAÑÍA ESPAÑOLA DE PETROLEOS, S.A.U.",5017896,"Compañía Española de Petróleos, S.A.",Spain,100,"Forestal del Atlantico, S.A.",5009054,"Forestal del Atlántico, S.A",5000,Details
EU504915,10-0,2019-04-03 10:08:32.473,Completed,Germany,100,RWE Generation SE - Händlerkonto,5017638,RWE Generation SE,Germany,100,Kraftwerk Westfalen D&E,5022697,RWE Generation SE,2929015,Details
EU504880,10-0,2019-04-03 10:08:28.891,Completed,Germany,100,RWE Generation SE - Händlerkonto,5017638,RWE Generation SE,Germany,100,Kraftwerk Bergkamen,5014772,STEAG GmbH,615885,Details
EU505071,10-0,2019-04-03 10:08:25.518,Completed,Romania,100,TDR Energy SRL,5024160,TDR Energy SRL,Romania,100,Ciech Soda România SA,5021445,Witold Urbanowski,8366,Details
EU505084,10-0,2019-04-03 10:08:16.786,Completed,Spain,100,"COMPAÑÍA ESPAÑOLA DE PETROLEOS, S.A.U.",5017896,"Compañía Española de Petróleos, S.A.",Spain,100,Central de Cogeneración Aeropuerto Barajas,5009056,"SAMPOL INGENIERÍA Y OBRAS, S.A.",108000,Details
EU505097,10-0,2019-04-03 10:08:15.827,Completed,Spain,100,"COMPAÑÍA ESPAÑOLA DE PETROLEOS, S.A.U.",5017896,"Compañía Española de Petróleos, S.A.",Netherlands,100,FUTURES CLIENT TRADING ACCOUNT,5027936,Macquarie Bank Limited,55000,Details
EU505062,10-0,2019-04-03 10:07:59.865,Completed,Germany,100,Statkraft Markets GmbH,5017011,Statkraft Markets GmbH,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,315000,Details
EU504926,10-0,2019-04-03 10:07:50.514,Completed,Hungary,100,MOL Commodity Trading Kft,5017387,MOL Commodity Trading Kft.,Croatia,100,Rafinerija nafte Rijeka,5021784,INA d.d.,4048,Details
EU504886,10-0,2019-04-03 10:07:30.834,Completed,Germany,100,RWE Generation SE - Händlerkonto,5017638,RWE Generation SE,Germany,100,1495 - Anlagenkonto,5014881,RWE Generation SE,1774800,Details
EU504912,10-0,2019-04-03 10:06:55.557,Completed,Germany,100,RWE Generation SE - Händlerkonto,5017638,RWE Generation SE,Germany,100,1503 - Anlagenkonto,5014891,RWE Generation SE,640970,Details
EU505108,10-0,2019-04-03 10:06:50.826,Completed,Spain,100,"COMPAÑÍA ESPAÑOLA DE PETROLEOS, S.A.U.",5017896,"Compañía Española de Petróleos, S.A.",Spain,100,Asfaltos Españoles S.A.,5008982,Asfaltos Españoles S.A.,3500,Details
EU505018,10-0,2019-04-03 10:06:35.04,Completed,Germany,100,RWEST GmbH Trading Account,5016830,RWE Supply & Trading GmbH,Germany,100,RWE Supply & Trading GmbH CAO DE,5023243,RWE Supply & Trading GmbH,699000,Details
EU504929,10-0,2019-04-03 10:06:32.871,Completed,Hungary,100,MOL Commodity Trading Kft,5017387,MOL Commodity Trading Kft.,Croatia,100,Objekti prerade plina Molve,5021973,INA d.d.,369,Details
EU504954,10-0,2019-04-03 10:06:23.205,Completed,Poland,100,TAURON Polska Energia S.A.,5019474,TAURON Polska Energia S.A.,Germany,100,ECC AG Handel,5016813,European Commodity Clearing AG,7000,Details
