Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU520329,10-2,2019-04-29 15:39:40.023,Completed,Czech Republic,100,Trelleborg Wheel Systems Czech Republic - Plynová kotelna,5006619,Trelleborg Wheel Systems Czech Republic a.s.,European Commission,100,EU Allowance deletion,5016380,European Commission,13404,Details
EU520338,10-0,2019-04-29 15:39:08.137,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Hungary,100,energott:HU284,5011876,ENERGOTT Kft.,1800,Details
EU519700,10-0,2019-04-29 15:38:58.88,Completed,Lithuania,100,Operator Account:LT54,5006045,AB Siauliu energija,Netherlands,100,ACT Carbon,5011173,ACT Financial Solutions B.V.,4000,Details
EU520319,10-0,2019-04-29 15:38:42.65,Completed,United Kingdom,100,ED&F Man Capital Markets Ltd,5023256,E D & F MAN CAPITAL MARKETS LIMITED,United Kingdom,100,Redshaw Advisors,5023004,Louis Redshaw,7000,Details
EU519712,10-0,2019-04-29 15:36:50.248,Completed,Slovenia,100,Pivovarna Union,5008688,PIVOVARNA LAŠKO UNION d.o.o.,Slovenia,100,NAHA for account [1],5008619,Agencija Republike Slovenije za okolje,516,Details
EU520325,10-2,2019-04-29 15:36:29.395,Completed,France,100,NEW DURALEX INTERNATIONAL,5005637,NEW DURALEX INTERNATIONAL,European Commission,100,EU Allowance deletion,5016380,European Commission,27095,Details
EU520223,10-2,2019-04-29 15:35:38.009,Completed,Portugal,100,Eden Jets Ltd,5027825,Eden Jets Ltd.,European Commission,100,EU Allowance deletion,5016380,European Commission,265,Details
EU519598,10-0,2019-04-29 15:34:53.442,Completed,Norway,100,"Eramet Norway AS, Porsgrunn",5018840,Eramet Norway AS,Norway,100,"Eramet Norway AS, Sauda",5018864,Eramet Norway AS,10000,Details
EU518473,10-2,2019-04-29 15:33:58.314,Completed,Ireland,100,Amazon Dub 9 Operator Holding Account,5023814,Amazon Data Services Ireland Limited,European Commission,100,EU Allowance deletion,5016380,European Commission,224,Details
EU518474,10-2,2019-04-29 15:32:34.631,Completed,Ireland,100,Amazon Dub 10 Operator Holding Account,5023815,Amazon Data Services Ireland Limited,European Commission,100,EU Allowance deletion,5016380,European Commission,103,Details
EU520333,10-0,2019-04-29 15:32:01.99,Completed,Slovenia,100,Belektron TRD Si,5016820,BELEKTRON d.o.o.,Slovenia,100,Adria Airways d.d.,5000337,Adria Airways d.o.o.- V STEČAJU,3916,Details
EU518878,10-2,2019-04-29 15:31:09.495,Completed,Hungary,100,Operator Account:HU134,5011918,Magyar Suzuki ZRt.,European Commission,100,EU Allowance deletion,5016380,European Commission,15238,Details
EU519332,10-2,2019-04-29 15:30:53.608,Completed,Ireland,100,Amazon Dub 8 Operator Holding Account,5023813,Amazon Data Services Ireland Limited,European Commission,100,EU Allowance deletion,5016380,European Commission,343,Details
EU519691,10-0,2019-04-29 15:30:14.406,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,Poland,100,OPOCZNO,5020060,Ceramika Paradyż Sp. z o.o.,270,Details
EU519336,10-2,2019-04-29 15:29:27.466,Completed,Ireland,100,Amazon Dub 56 Operator Holding Account,5027012,Amazon Data Services Ireland Limited,European Commission,100,EU Allowance deletion,5016380,European Commission,3171,Details
EU519689,10-0,2019-04-29 15:28:55.968,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,Poland,100,WIELKA WOLA,5020059,Ceramika Paradyż Sp. z o.o.,1269,Details
EU520307,10-2,2019-04-29 15:28:25.285,Completed,Germany,100,329 - Anlagenkonto,5015747,Ernst Ziegelwerk GmbH & Co. KG,European Commission,100,EU Allowance deletion,5016380,European Commission,3972,Details
EU519579,10-2,2019-04-29 15:28:21.732,Completed,Belgium,100,358 RÜTGERS Belgium,5004389,RAIN CARBON,European Commission,100,EU Allowance deletion,5016380,European Commission,77878,Details
EU519685,10-0,2019-04-29 15:28:16.411,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,Poland,100,TOMASZÓW 2,5020058,Ceramika Paradyż Sp. z o.o.,1109,Details
EU519683,10-0,2019-04-29 15:27:23.263,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,Poland,100,TOMASZÓW 1,5020057,Ceramika Paradyż Sp. z o.o.,1200,Details
