Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU509190,10-2,2019-04-09 12:39:58.08,Completed,Italy,100,Ring mill Spa,5020245,RING MILL S.P.A.,European Commission,100,EU Allowance deletion,5016380,European Commission,19950,Details
EU509166,10-0,2019-04-09 12:39:15.698,Completed,United Kingdom,100,CFP Energy Limited,5017513,CFP Energy Limited,Portugal,100,"Transportes Aéreos Portugueses, S.A.",5000522,"Transportes Aéreos Portugueses, S.A.",5000,Details
EU507147,10-0,2019-04-09 12:38:39.319,Completed,Poland,100,RAFINERIA,5003151,Rafineria Gdańska Sp. z o.o.,Poland,100,Elektrociepłownia GL S.A.,5003577,GRUPA LOTOS S.A.,284000,Details
EU509213,10-72,2019-04-09 12:38:32.246,Completed,European Commission,100,EU Credit Exchange Account - Aviation,5022592,EUROPEAN COMMISSION,Germany,100,Montenegro Airlines,5000485,Montenegro Airlines repr. by bankruptcy manager Zejak,1,Details
EU509212,10-72,2019-04-09 12:38:25.842,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Croatia,100,HIŠ-pogon Virovitica-2019,5020443,Hrvatska industrija šećera d.d.,1253,Details
EU507917,10-0,2019-04-09 12:37:58.87,Completed,France,100,VERALLIA PACKAGING,5026871,VERALLIA PACKAGING,Spain,100,"Verallia Spain, S.A. - Instalación de Azuqueca de Henares",5009223,"VERALLIA SPAIN, S.A.",111019,Details
EU509177,10-71,2019-04-09 12:37:37.13,Completed,Croatia,100,HIŠ-pogon Virovitica-2019,5020443,Hrvatska industrija šećera d.d.,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,1253,Details
EU440634,10-71,2019-04-09 12:37:33.803,Completed,Germany,100,Montenegro Airlines,5000485,Montenegro Airlines repr. by bankruptcy manager Zejak,European Commission,100,EU International Credit Account - Aviation,5022591,EUROPEAN COMMISSION,1,Details
EU506796,10-0,2019-04-09 12:35:39.547,Completed,France,100,SLV-Ta-EDS2,5005453,SOLVAY FRANCE,France,100,SLV - Sté de Cogénération de Tavaux,5005507,SOLVAY FRANCE,94148,Details
EU509199,10-2,2019-04-09 12:35:16.335,Completed,Poland,100,Huta szkła,5003444,Huta szkła,European Commission,100,EU Allowance deletion,5016380,European Commission,23147,Details
EU509202,10-72,2019-04-09 12:34:21.752,Completed,European Commission,100,EU Credit Exchange Account - Aviation,5022592,EUROPEAN COMMISSION,Germany,100,Montenegro Airlines,5000485,Montenegro Airlines repr. by bankruptcy manager Zejak,30,Details
EU505810,10-71,2019-04-09 12:33:28.764,Completed,Germany,100,Montenegro Airlines,5000485,Montenegro Airlines repr. by bankruptcy manager Zejak,European Commission,100,EU International Credit Account - Aviation,5022591,EUROPEAN COMMISSION,30,Details
EU509196,10-2,2019-04-09 12:32:04.616,Completed,Poland,100,Ardagh Glass S.A. Zakład w Gostyniu,5003463,Huta szkła,European Commission,100,EU Allowance deletion,5016380,European Commission,55872,Details
EU509197,10-0,2019-04-09 12:31:21.53,Completed,Denmark,100,Trading Account nr 1,5019121,ØRSTED Salg & Service A/S,Denmark,100,Affaldvarme Aarhus,5006285,Aarhus Kommune,41503,Details
EU509192,10-0,2019-04-09 12:22:52.29,Completed,Netherlands,100,Stichting Emissiebeurs Clearing,5024000,Stichting Emissiebeurs Clearing,Netherlands,100,Haagse Asfaltcentrale (HAC),5022210,Haagse Asfaltcentrale (HAC) B.V.,1500,Details
EU509173,10-2,2019-04-09 12:22:31.846,Completed,Italy,100,MerloniGaifanaETS,5013333,J.P. Industries S.p.A.,European Commission,100,EU Allowance deletion,5016380,European Commission,649,Details
EU509188,10-0,2019-04-09 12:21:30.427,Completed,Netherlands,100,Stichting Emissiebeurs Clearing,5024000,Stichting Emissiebeurs Clearing,Netherlands,100,Asfalt-Centrale BAM B.V.,5022200,Asfalt-Centrale BAM B.V.,1500,Details
EU507926,10-0,2019-04-09 12:16:42.618,Completed,Denmark,100,Energi Danmark,5006414,ENERGI DANMARK A/S,Denmark,100,TVIS TrekantområdetsVarmetransMissionsselskab I/S,5022432,TVIS Trekantområdets VarmetransMissionsselskab I/S,4718,Details
EU508835,10-2,2019-04-09 12:16:03.014,Completed,Italy,100,MUTTI - COLLECCHIO,5013139,MUTTI S.p.a.,European Commission,100,EU Allowance deletion,5016380,European Commission,16168,Details
EU509167,10-2,2019-04-09 12:11:07.934,Completed,Germany,100,1244 - Anlagenkonto,5014532,Ferrero OHG mbH,European Commission,100,EU Allowance deletion,5016380,European Commission,66299,Details
