Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU501765,10-0,2019-03-28 10:07:09.846,Completed,Hungary,100,MOL Commodity Trading Kft,5017387,MOL Commodity Trading Kft.,Slovakia,100,Slovnaft CO2,5003297,"SLOVNAFT, a.s.",880900,Details
EU501832,10-0,2019-03-28 10:06:59.694,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Poland,100,CIEPŁOWNIA,5003738,MPEC Sp. z o.o. w Olsztynie,30000,Details
EU501830,10-0,2019-03-28 10:06:59.692,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Poland,100,CIEPŁOWNIA,5003738,MPEC Sp. z o.o. w Olsztynie,5000,Details
EU502007,10-0,2019-03-28 10:06:59.691,Completed,Czech Republic,100,"Komerční banka, a.s. obchodní účet",5016819,"Komerční banka, a.s.",Slovakia,100,"CHEMOSVIT ENERGOCHEM, a.s.",5003001,"CHEMOSVIT ENERGOCHEM, a.s.",27000,Details
EU502017,10-0,2019-03-28 10:06:55.037,Completed,United Kingdom,100,Gazprom Marketing & Trading Retail (Trading Account),5017319,Gazprom Marketing & Trading Retail Ltd,Ireland,100,Ardagh Treasury Limited Trading Account,5025403,Ardagh Treasury Limited,350000,Details
EU501864,10-0,2019-03-28 10:06:53.513,Completed,Portugal,100,TRADE2C,5026779,"TRADE2C, UNIPESSOAL, LDA.",Spain,100,FUTURA CARBONO S.L.,5024181,FUTURA CARBONO S.L.,1000,Details
EU501828,10-0,2019-03-28 10:06:31.291,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Poland,100,CIEPŁOWNIA C-1,5003284,Elektrociepłownia Piotrków Trybunalski,15000,Details
EU501957,10-0,2019-03-28 10:06:14.266,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Netherlands,100,USG handelsrekening,5011363,Utility Support Group (USG) B.V.,10000,Details
EU501879,10-0,2019-03-28 10:06:00.523,Completed,United Kingdom,100,ENGIE UK Markets Limited,5019594,ENGIE UK Markets Limited,Germany,100,ENGIE GLOBAL MARKETS,5016881,ENGIE Global Markets,8398,Details
EU501611,10-0,2019-03-28 10:05:49.088,Completed,United Kingdom,100,BNP Paribas,5017654,BNP Paribas,Netherlands,100,Compagnie Financière Michelin,5026250,Compagnie Financière Michelin SA,9694,Details
EU501751,10-0,2019-03-28 10:05:34.368,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Poland,100,Ciepłownia C-2,5003273,Elektrociepłownia Piotrków Trybunalski,20000,Details
EU501962,10-0,2019-03-28 10:05:29.265,Completed,Germany,100,Handelskonto AOC,5017245,Vattenfall Energy Trading GmbH,Netherlands,100,Vattenfall Energy Trading Netherlands N.V.,5011398,Vattenfall Energy Trading Netherlands N.V.,8381,Details
EU501878,10-0,2019-03-28 10:05:28.441,Completed,Portugal,100,REN Trading Negociação,5021600,"REN Trading, S.A.",Portugal,100,"41-Tejo Energia, S.A",5003945,"Tejo Energia, S.A",2792244,Details
EU501808,10-0,2019-03-28 10:03:40.063,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Romania,100,S.C. Rompetrol Rafinare S.A. - punct de lucru Petromidia,5010132,S.C. ROMPETROL RAFINARE S.A.,120000,Details
EU501972,10-0,2019-03-28 10:03:34.202,Completed,Germany,100,Handelskonto AOC,5017245,Vattenfall Energy Trading GmbH,Netherlands,100,Vattenfall Energy Trading Netherlands N.V.,5011398,Vattenfall Energy Trading Netherlands N.V.,6376442,Details
EU502005,10-0,2019-03-28 10:03:03.496,Completed,Spain,100,FUTURA CARBONO S.L.,5024181,FUTURA CARBONO S.L.,Spain,100,"Oleoenergía El Puente, S.L.",5009633,"Oleoenergía El Puente, S.L.",1000,Details
EU501756,10-0,2019-03-28 10:03:02.009,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,United Kingdom,100,,5017201,,41,Details
EU501752,10-0,2019-03-28 10:02:45.542,Completed,Hungary,100,MOL Commodity Trading Kft,5017387,MOL Commodity Trading Kft.,Hungary,100,MOL Kereskedoi Számla:HU273,5011917,MOL Magyar Olaj- és Gázipari Nyrt,432721,Details
EU501836,10-0,2019-03-28 10:02:42.411,Completed,United Kingdom,100,ABN AMRO Clearing Bank N.V,5017351,"ABN AMRO Clearing Bank N.V, London Branch",Greece,100,DEI,5016974,ΔΕΗ Α.Ε,2056000,Details
EU502022,10-0,2019-03-28 10:02:35.422,Completed,Italy,100,Axpo Italia Trading Account,5023288,Axpo Italia S.p.A.,United Kingdom,100,BNP Paribas,5017654,BNP Paribas,444000,Details
