Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU517601,10-36,2019-04-24 01:30:54.106,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Hungary,100,"Soproni Erőmű, HU-174",5011802,ALTEO-Therm Kft.,5505,Details
EU517588,10-36,2019-04-24 01:30:53.971,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Elektrociepłownia E-4 Legnica,5003064,Energetyka sp. z o.o.,4395,Details
EU517589,10-36,2019-04-24 01:30:53.887,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Elektrociepłownia E-2 Polkowice,5002500,Energetyka sp. z o.o.,3803,Details
EU517578,10-36,2019-04-24 01:30:53.845,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,ELEKTROCIEPŁOWNIA,5002510,OPEC GRUDZIĄDZ Sp. z o.o.,8929,Details
EU517576,10-36,2019-04-24 01:30:53.77,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Elektrociepłownia Zielona Góra S.A.,5003496,"Elektrociepłownia ""Zielona Góra"" S.A.",100963,Details
EU517603,10-36,2019-04-24 01:30:53.726,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Hungary,100,Operator Account:HU122,5011756,FGSZ Földgázszállító Zrt.,4541,Details
EU517512,10-36,2019-04-24 01:30:53.704,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,PGE GiEK S.A. Oddział w Rybniku,5003274,PGE Górnictwo i Energetyka Konwencjonalna S.A.,1746280,Details
EU517513,10-36,2019-04-24 01:30:53.641,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,PGE Energia Ciepła S.A. Oddział nr 1 w Krakowie,5003447,PGE Energia Ciepła S.A.,238470,Details
EU517511,10-36,2019-04-24 01:30:53.578,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,ELEKTROCIEPŁOWNIA FENICE W RZESZOWIE,5003412,FENICE POLAND SP.Z O.O.,11025,Details
EU517492,10-36,2019-04-24 01:30:53.543,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Elektrociepłownia Gorlice,5003574,ELEKTROCIEPŁOWNIA GORLICE SP. Z O.O.,3416,Details
EU517575,10-36,2019-04-24 01:30:53.476,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Energetyka Cieszyńska Sp. z o.o.,5003522,Energetyka Cieszyńska Sp. z o.o.,3603,Details
EU517574,10-36,2019-04-24 01:30:53.462,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,PGNiG TERMIKA Energetyka Przemysłowa S.A. Zakład Jastrzębie-Zdrój,5003564,PGNiG TERMIKA Energetyka Przemysłowa S.A.,145442,Details
EU517577,10-36,2019-04-24 01:30:53.395,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Hungary,100,eromukft:HU282,5011875,SZÉPHŐ Székesfehérvári Épületfenntartó és Hőszolgáltató Zrt.,8943,Details
EU517495,10-36,2019-04-24 01:30:53.23,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Zakład Wytwarzania Blachownia,5003300,TAMEH Polska Sp. z o. o.,109505,Details
EU517514,10-36,2019-04-24 01:30:53.228,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,PGE Energia Ciepła S.A. Oddział Elektrociepłownia Gdyńska,5003508,PGE Energia Ciepła S.A.,68266,Details
EU517515,10-36,2019-04-24 01:30:53.227,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Zakład Wytwarzania Nowa,5003409,TAMEH Polska Sp. z o. o.,172769,Details
EU517494,10-36,2019-04-24 01:30:53.15,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Elektrociepłownia Z.A. Puławy,5002801,Grupa Azoty Zakłady Azotowe Puławy S.A.,134233,Details
EU517586,10-36,2019-04-24 01:30:53.135,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,PGE GiEK S.A. Oddział Elektrownia Turów,5003259,PGE Górnictwo i Energetyka Konwencjonalna S.A.,2473149,Details
EU517491,10-36,2019-04-24 01:30:53.08,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Elektrociepłownia Zielona Góra S.A.,5003496,"Elektrociepłownia ""Zielona Góra"" S.A.",107452,Details
EU517583,10-36,2019-04-24 01:30:52.955,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Elektrociepłownia Gorlice,5003574,ELEKTROCIEPŁOWNIA GORLICE SP. Z O.O.,1567,Details
