Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU493667,10-36,2019-03-05 01:34:03.713,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Centrale Olio di Trecate,5013515,ENI S.P.A.,1184,Details
EU493660,10-36,2019-03-05 01:34:03.69,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,SAVOIA ITALIA SPA,5018178,SAVOIA ITALIA SPA,9792,Details
EU493692,10-36,2019-03-05 01:34:03.685,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Operator Account,5013351,MINERMIX S.R.L.,34290,Details
EU493883,10-36,2019-03-05 01:34:03.666,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Soffass Cartiera Via Lazzaresch,5013202,SOFFASS S.P.A.,34612,Details
EU493688,10-36,2019-03-05 01:34:03.595,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Ecotherm,5013179,Alperia Ecoplus S.r.l.,733,Details
EU493653,10-36,2019-03-05 01:34:03.557,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Operator Account,5013162,Wepa Italia S.r.l.,14104,Details
EU494219,10-36,2019-03-05 01:34:03.54,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Operator Account,5012543,CARTIERA GIACOSA S.P.A.,14260,Details
EU494237,10-36,2019-03-05 01:34:03.507,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Operator Account,5012382,Azienda Socio Sanitaria Territoriale di Monza,2539,Details
EU494238,10-36,2019-03-05 01:34:03.506,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Riva Acciaio S.p.A - Lesegno,5013507,Riva Acciaio S.p.A.,60667,Details
EU494202,10-36,2019-03-05 01:34:03.496,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Conto registro FPD Srl,5013256,F.P.D. S.r.l.,782,Details
EU493695,10-36,2019-03-05 01:34:03.464,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,MATRICA_ETS,5024070,Matrìca SpA,9150,Details
EU493693,10-36,2019-03-05 01:34:03.383,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,franzese,5013135,Franzese spa,2816,Details
EU494211,10-36,2019-03-05 01:34:03.361,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Operator Account,5012786,Buzzi Unicem S.p.A.,526539,Details
EU493873,10-36,2019-03-05 01:34:03.353,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Operator Account,5013463,RADICIFIL SPA,15534,Details
EU494240,10-36,2019-03-05 01:34:00.419,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,GRANITIFIANDRE SASSUOLO,5022226,GRANITIFIANDRE SPA,44219,Details
EU494224,10-36,2019-03-05 01:34:00.417,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Operator Account,5013384,ELECTROLUX ITALIA SPA,6422,Details
EU494234,10-36,2019-03-05 01:34:00.413,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Operator Account,5012631,Unicalce S.p.A.,192043,Details
EU494218,10-36,2019-03-05 01:34:00.413,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Operator Account,5012407,PILKINGTON ITALIA S.p.A,61568,Details
EU494217,10-36,2019-03-05 01:34:00.412,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,Operator Account,5012681,ISAB S.r.l.,115761,Details
EU493882,10-36,2019-03-05 01:34:00.409,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Italy,100,ETS Torricella,5017533,Fornace Torricella Laterizi Srl,12035,Details
