Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU506535,10-2,2019-04-05 11:21:32.266,Completed,Italy,100,Stabilimento di Brindisi - Versalis,5013437,Versalis S.p.A.,European Commission,100,EU Allowance deletion,5016380,European Commission,463230,Details
EU507301,10-72,2019-04-05 11:21:23.503,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Italy,100,Ila Laterizi Srl,5021899,Ila Laterizi Srl,1303,Details
EU506905,10-2,2019-04-05 11:21:01.747,Completed,Germany,100,Heizkraftwerk,5014082,Venator Germany GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,222347,Details
EU506545,10-2,2019-04-05 11:20:35.901,Completed,Italy,100,Stabilimento di Ferrara - Versalis,5013450,Versalis S.p.A.,European Commission,100,EU Allowance deletion,5016380,European Commission,24340,Details
EU507135,10-71,2019-04-05 11:20:26.31,Completed,Italy,100,Ila Laterizi Srl,5021899,Ila Laterizi Srl,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,1303,Details
EU507298,10-72,2019-04-05 11:20:04.248,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Italy,100,Scianatico Laterizi Srl,5021901,Scianatico Laterizi Srl,1311,Details
EU503504,10-2,2019-04-05 11:19:56.189,Completed,Italy,100,cartiera san lorenzo,5012880,cartiera san lorenzo,European Commission,100,EU Allowance deletion,5016380,European Commission,14809,Details
EU507178,10-0,2019-04-05 11:19:36.8,Completed,Spain,100,"Iberdrola Energía España, S.A.U.",5023790,"Iberdrola Energía España, S.A.U.",Spain,100,"PENINSULAR COGENERACIÓN, S.A.",5020259,"PENINSULAR COGENERACIÓN, S.A",6500,Details
EU506906,10-2,2019-04-05 11:19:25.093,Completed,Germany,100,Titandioxidfabrik,5019110,Venator Germany GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,33741,Details
EU506554,10-2,2019-04-05 11:19:14.158,Completed,Italy,100,Stabilimento di Mantova - Versalis,5013432,Versalis S.p.A.,European Commission,100,EU Allowance deletion,5016380,European Commission,198151,Details
EU507208,10-2,2019-04-05 11:19:12.847,Completed,Germany,100,Anlagenkonto Gußwerke Saarbrücken GmbH,5022684,Abel als Insolvenzverwalter der Gußwerke Saarbrücken GmbH i. I.,European Commission,100,EU Allowance deletion,5016380,European Commission,72500,Details
EU507142,10-71,2019-04-05 11:19:06.019,Completed,Italy,100,Scianatico Laterizi Srl,5021901,Scianatico Laterizi Srl,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,1311,Details
EU505487,10-82,2019-04-05 11:18:36.369,Completed,European Commission,100,EU Allowance deletion,5016380,European Commission,Germany,100,1059 - Anlagenkonto,5014267,C.& A. Veltins GmbH & Co.KG,10726,Details
EU506907,10-2,2019-04-05 11:17:58.043,Completed,Germany,100,Zink-/Barium-Anlage,5019112,Venator Germany GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,51127,Details
EU507269,10-2,2019-04-05 11:17:57.324,Completed,Finland,100,Limingantullin lämpökeskus:FI304,5010360,Oulun Energia Oy,European Commission,100,EU Allowance deletion,5016380,European Commission,1326,Details
EU507164,10-2,2019-04-05 11:17:55.828,Completed,Italy,100,Ila Laterizi Srl,5021899,Ila Laterizi Srl,European Commission,100,EU Allowance deletion,5016380,European Commission,28957,Details
EU506563,10-2,2019-04-05 11:17:44.605,Completed,Italy,100,Stabilimento di Porto Marghera - Versalis,5013433,Versalis S.p.A.,European Commission,100,EU Allowance deletion,5016380,European Commission,723265,Details
EU507280,10-0,2019-04-05 11:17:02.26,Completed,Malta,100,RAL Warehousing Account,5027655,Louis Redshaw,United Kingdom,100,Redshaw Advisors,5023004,Louis Redshaw,5000,Details
EU507227,10-2,2019-04-05 11:16:51.248,Completed,Germany,100,Handelskonto der Mannstaedt GmbH,5021017,Mannstaedt GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,20886,Details
EU506575,10-2,2019-04-05 11:16:42.672,Completed,Italy,100,Stabilimento di Porto Torres - Versalis,5013448,Versalis S.p.A.,European Commission,100,EU Allowance deletion,5016380,European Commission,70266,Details
