Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU518191,10-71,2019-04-24 14:48:53.459,Completed,Italy,100,Stazione Centrale di Roma Termini,5012999,Stazioni Sud Facility S.c.a.r.l.,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,836,Details
EU518188,10-2,2019-04-24 14:48:46.991,Completed,Italy,100,Operator Account,5013641,ESSITY ITALY S.P.A.,European Commission,100,EU Allowance deletion,5016380,European Commission,21359,Details
EU511994,10-2,2019-04-24 14:48:20.839,Completed,France,100,KYNDRYL FRANCE,5024274,KYNDRYL FRANCE,European Commission,100,EU Allowance deletion,5016380,European Commission,20,Details
EU518232,10-72,2019-04-24 14:48:17.769,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Germany,100,MMA-SK-Anlage Wesseling,5016553,Röhm GmbH,4191,Details
EU518190,10-2,2019-04-24 14:47:51.744,Completed,Germany,100,Kalzination,5017900,Almatis GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,19585,Details
EU518200,10-2,2019-04-24 14:47:42.235,Completed,Italy,100,Operator Account,5013643,ESSITY ITALY S.P.A.,European Commission,100,EU Allowance deletion,5016380,European Commission,62910,Details
EU517637,10-2,2019-04-24 14:47:30.144,Completed,Bulgaria,100,AEC Kozloduy EAD,5016252,AEC Kozloduy EAD,European Commission,100,EU Allowance deletion,5016380,European Commission,474,Details
EU518230,10-72,2019-04-24 14:47:27.653,Completed,European Commission,100,EU Credit Exchange Account - Aviation,5022592,EUROPEAN COMMISSION,Netherlands,100,Transavia Airlines,5016454,Transavia Airlines B.V.,12533,Details
EU517993,10-71,2019-04-24 14:47:26.626,Completed,Germany,100,MMA-SK-Anlage Wesseling,5016553,Röhm GmbH,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,4191,Details
EU518214,10-2,2019-04-24 14:46:30.031,Completed,Germany,100,Anlage German Pellets,5016083,Wismar Pellets GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,1144,Details
EU518157,10-0,2019-04-24 14:46:29.891,Completed,United Kingdom,100,ABN AMRO Clearing Bank N.V,5017351,"ABN AMRO Clearing Bank N.V, London Branch",Germany,100,RWEST GmbH Trading Account,5016830,RWE Supply & Trading GmbH,5000,Details
EU518207,10-2,2019-04-24 14:46:26.396,Completed,Italy,100,Operator Account,5013645,ESSITY ITALY S.P.A.,European Commission,100,EU Allowance deletion,5016380,European Commission,12976,Details
EU518211,10-71,2019-04-24 14:46:20.131,Completed,Netherlands,100,Transavia Airlines,5016454,Transavia Airlines B.V.,European Commission,100,EU International Credit Account - Aviation,5022591,EUROPEAN COMMISSION,12533,Details
EU518201,10-2,2019-04-24 14:46:10.021,Completed,Romania,100,Operator Account,5010134,RULMENTI SA,European Commission,100,EU Allowance deletion,5016380,European Commission,24204,Details
EU518226,10-72,2019-04-24 14:44:57.919,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Germany,100,Anlage zur Herstellung von Ketoncyanhydrinen,5017393,Röhm GmbH,3609,Details
EU517048,10-0,2019-04-24 14:44:22.633,Completed,France,100,PAPETERIES PALM SAS,5005769,PAPETERIES PALM SAS,France,100,DESCARTES BIOMASSE INDUSTRIE,5027340,DESCARTES BIOMASSE INDUSTRIE,57890,Details
EU518000,10-71,2019-04-24 14:44:00.6,Completed,Germany,100,Anlage zur Herstellung von Ketoncyanhydrinen,5017393,Röhm GmbH,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,3609,Details
EU518212,10-0,2019-04-24 14:43:55.424,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Hungary,100,Operator Account:HU65,5011702,ISD POWER Energiatermelo és Szolgáltató Kft.,25000,Details
EU518209,10-0,2019-04-24 14:42:20.633,Completed,Slovenia,100,Belektron TRD Si,5016820,BELEKTRON d.o.o.,Netherlands,100,STX Services BV,5017430,STX Commodities B.V.,1500,Details
EU518219,10-72,2019-04-24 14:41:38.379,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Germany,100,Anlage zur Herstellung von Schwefelsäure,5017394,Röhm GmbH,9509,Details
